gene,n,mean_difference,ci_low,ci_high,p_value,q_value,sd_difference,median_difference,missing_pairs,status
MTF1,72,-0.15758772817918876,-0.21205096235383739,-0.10312449400454013,1.920850516511696e-07,3.686784351617028e-07,0.23176980548964063,-0.1257317484495999,0,tested
MTF2,72,0.2144689093170461,0.14764613871771634,0.2812916799163758,1.4521794521650675e-08,3.0186881295295984e-08,0.28436615597269477,0.192385494284375,0,tested
MTFMT,72,-0.15972565401581532,-0.20870445851635805,-0.11074684951527258,9.467073590328962e-09,1.993757939086335e-08,0.20843066270731914,-0.1353822928443449,0,tested
MTFP1,72,1.6483448758361847,1.4713946943359104,1.825295057336459,5.702177420692834e-29,6.776681478404639e-28,0.7530164113310257,1.6658868466841246,0,tested
MTFR1,72,-0.5022832102346008,-0.6860601028444555,-0.318506317624746,6.901940379313524e-07,1.2770302258698711e-06,0.7820676700375443,-0.5122458673941295,0,tested
MTFR1L,72,-0.9331872669984167,-1.0062062908693852,-0.8601682431274483,1.8756202321313786e-37,7.787100155890429e-36,0.3107344838418596,-0.9458673503393595,0,tested
MTFR2,72,0.33363781208142856,0.2586826698312478,0.4085929543316093,3.9898592191530866e-13,1.124791298031074e-12,0.3189736893711529,0.30565064134224396,0,tested
MTG1,72,-0.5051723460571523,-0.562796642338395,-0.4475480497759097,1.9788963858019798e-27,1.9680290154824606e-26,0.24522179306784073,-0.48410796373005005,0,tested
MTG2,72,-0.290316864812204,-0.3514960006035295,-0.22913772902087848,3.307529650331289e-14,1.0038735243583313e-13,0.26034951132189715,-0.3063801084873701,0,tested
MTHFD1,72,-0.789031681414998,-0.9109746095163572,-0.6670887533136388,2.7280026701270445e-20,1.331441754940086e-19,0.518931516924951,-0.88388769416945,0,tested
MTHFD1L,72,0.7214715114302745,0.5586984386343672,0.8842445842261819,4.680100864758851e-13,1.3123745456922217e-12,0.6926853315372717,0.7641262226320549,0,tested
MTHFD2,72,0.9960675945040295,0.8202564223178763,1.1718787666901826,1.6129918592180092e-17,6.249193195401476e-17,0.7481693255641721,0.913844319903535,0,tested
MTHFD2L,72,0.19000618109051898,0.09786583850401762,0.2821465236770203,0.00010409801378274539,0.00016507578451162568,0.3921057866402412,0.26209054835331513,0,tested
MTHFR,72,-0.1659103123858797,-0.28694931181303585,-0.044871312958723514,0.007912440039277071,0.010720637277629532,0.5150848233495251,-0.27222404382974497,0,tested
MTHFS,72,-0.4265571309804044,-0.5790182190385535,-0.2740960429222552,4.1317496963978475e-07,7.761827749160746e-07,0.6488023941190078,-0.5017455928726451,0,tested
MTHFSD,72,0.03806654938347388,-0.015356700801050581,0.09148979956799835,0.15975850946894793,0.18640289977002178,0.22734412473901755,0.05647954113552012,0,tested
MTIF2,72,0.044444092050046104,-0.029674925922274324,0.11856311002236652,0.2358186121037437,0.26778685632443633,0.31541553928731064,0.02471478672203986,0,tested
MTIF3,72,-0.01107113899174709,-0.07980685941990774,0.05766458143641356,0.7490319695408082,0.7728494709869482,0.29250676709244267,0.01301727032409028,0,tested
MTM1,72,-0.21478274612459902,-0.29299443289158633,-0.1365710593576117,6.225011646700635e-07,1.1551536689959263e-06,0.3328320049975859,-0.2158756433723099,0,tested
MTMR1,72,0.1671648453355846,0.11997602126422569,0.2143536694069435,8.981103045999174e-10,2.029660974800027e-09,0.20081335128266434,0.16894841101430003,0,tested
MTMR10,72,-0.7887968708181213,-0.8771105316275641,-0.7004832100086785,6.706253175389227e-28,7.03361302427061e-27,0.37582123606993295,-0.7966432675998001,0,tested
MTMR11,72,0.7172054282841968,0.5348187749454039,0.8995920816229896,3.298529160867561e-11,8.18284827056708e-11,0.7761514682122027,0.8277708074530552,0,tested
MTMR12,72,-0.2509181357752852,-0.3356255438377147,-0.16621072771285572,1.1026766281803523e-07,2.1493999061865096e-07,0.3604747273583585,-0.259241105106935,0,tested
MTMR14,72,-0.3410041640987033,-0.4076653005146428,-0.27434302768276386,1.4862495746561609e-15,4.964583370523823e-15,0.2836783172166502,-0.3838955629825549,0,tested
MTMR2,72,0.23021855803736976,0.1614476885598996,0.2989894275148399,4.606417853854844e-09,9.914095697911698e-09,0.2926563448478784,0.21856347322628533,0,tested
MTMR3,72,-0.34236238887051595,-0.3862848388720846,-0.2984399388689473,1.5085190755567571e-24,1.100709525008125e-23,0.18691320572053974,-0.323946873191685,0,tested
MTMR4,72,-0.7102693989247857,-0.81917752904728,-0.6013612688022913,1.836536944043233e-20,9.101316130044847e-20,0.46346157214586353,-0.7615966078272098,0,tested
MTMR6,72,0.14987593756069517,0.08110012004717555,0.2186517550742148,4.550192964474464e-05,7.414681568213381e-05,0.2926774013526952,0.16853908932295503,0,tested
MTMR7,72,0.03800053108432613,-0.04663422620444728,0.12263528837309955,0.37366827299533806,0.4083507017819743,0.3601655599735325,0.0348753769516299,0,tested
MTMR8,72,-0.3201307248967798,-0.4024254832299634,-0.23783596656359615,4.7262713259218774e-11,1.1597631857324107e-10,0.35020762943558714,-0.29228116453302,0,tested
MTMR9,72,-0.12334967659225933,-0.19778158689747108,-0.04891776628704758,0.0014938246167920679,0.0021600817557643477,0.31674706129903824,-0.11224794407043492,0,tested
MTNR1A,72,-2.015576184069428,-2.215239663677007,-1.8159127044618486,4.658478922798242e-31,7.357223979817987e-30,0.8496734821813771,-2.08823144070315,0,tested
MTNR1B,72,0.037961012851395054,0.011976770077806308,0.0639452556249838,0.004782575934722959,0.00661916306854626,0.11057666671278095,0.03201168603105851,0,tested
MTO1,72,-0.1968205857224016,-0.24886688210913963,-0.14477428933566358,1.1871629029751326e-10,2.8334257060464597e-10,0.22148445961414082,-0.18268426413301997,0,tested
MTOR,72,-0.7781365045651277,-0.8436538922141047,-0.7126191169161508,1.988406173130029e-35,5.907741153448047e-34,0.2788110625766145,-0.8207042734217098,0,tested
MTPAP,72,-0.03398261775476945,-0.07022328157481694,0.0022580460652780396,0.065647985749835,0.08058724654829649,0.15422315129970066,-0.014785838616499847,0,tested
MTPN,72,0.4092097012223198,0.3395499411303246,0.478869461314315,2.9918291474476707e-18,1.228187202908408e-17,0.2964390435427336,0.37440750758861974,0,tested
MTR,72,-0.23133551861163099,-0.3160870947639413,-0.14658394245932066,7.097728573066326e-07,1.3123620071650737e-06,0.3606626858914068,-0.25732029815595014,0,tested
MTRF1,72,-0.0665317562810614,-0.13648675791987538,0.0034232453577525968,0.061980141721890154,0.07621757710934109,0.2976954521441622,-0.02206382324277989,0,tested
MTRF1L,72,-0.2520978599682403,-0.3112164815562239,-0.1929792383802567,1.9544318612485606e-12,5.2461210956580156e-12,0.2515809359085132,-0.18518236447054992,0,tested
MTRNR2L1,72,-0.05970583930536839,-0.078962466912267,-0.04044921169846979,3.566055694172529e-08,7.200652970658451e-08,0.08194711354315427,-0.03614138256171575,0,tested
MTRNR2L10,72,-0.013937412168024136,-0.019817538070404934,-0.008057286265643336,1.1243293459393163e-05,1.9155203398473346e-05,0.025023039070341584,0.0,0,tested
MTRNR2L11,72,-0.000535981825277018,-0.0028485192840293806,0.0017765556334753444,0.645393560406846,0.6748877337844357,0.009841067375540238,0.0,0,tested
MTRNR2L12,72,-0.5669342609217823,-0.6546653416288808,-0.4792031802146839,2.9093558394163286e-20,1.4163185173195465e-19,0.3733420502659922,-0.5506620052354805,0,tested
MTRNR2L13,72,0.00048238972222222225,-0.00047946806511967147,0.001444247509564116,0.32070651804093414,0.354672236858694,0.00409321252509634,0.0,0,tested
MTRNR2L3,72,0.06505135566813643,0.01132275049206425,0.11877996084420861,0.018352465629755326,0.023953060192861385,0.22864357138534336,0.020622216171989977,0,tested
MTRNR2L4,72,-0.17045384873230554,-0.2343924288448273,-0.10651526861978378,1.1708900149095328e-06,2.1319997733893294e-06,0.27209240326129747,-0.22009781038668497,0,tested
MTRNR2L5,72,-0.011861715324278701,-0.03599953310361649,0.012276102455059086,0.3304842340519533,0.36459490081793294,0.10271915387400146,0.0,0,tested
MTRNR2L6,72,0.0555388241496032,0.03712574848067443,0.07395189981853197,7.103910886224174e-08,1.402272038840991e-07,0.07835735484544767,0.04046521872122184,0,tested
MTRNR2L7,72,0.0026479716511700027,-0.0006728314791091179,0.005968774781449124,0.11628972768818087,0.1382203507932716,0.014131769940545345,0.0,0,tested
MTRNR2L8,72,0.0666862844732475,-0.14630639577403542,0.27967896472053044,0.534439681534662,0.5682063485815823,0.9063962656593092,0.1746375394221865,0,tested
MTRR,72,0.4251737741719314,0.33105425106628866,0.5192932972775742,2.2747862103420243e-13,6.521190982911743e-13,0.4005282443018505,0.48256835023221023,0,tested
MTSS1,72,-0.543057502249089,-0.6370958706335779,-0.4490191338646002,6.6631043954836166e-18,2.6544925640084006e-17,0.4001828881322903,-0.5396662978476849,0,tested
MTSS1L,72,-0.3386473395396643,-0.4479379672015744,-0.2293567118777542,3.623293370876171e-08,7.308467534444721e-08,0.46508930104691226,-0.35087791336265495,0,tested
MTTP,72,-2.4924577132311603,-2.7927308933302033,-2.1921845331321173,4.5006839672338826e-26,3.8759286973257372e-25,1.2778208565826503,-2.935406083059875,0,tested
MTURN,72,-2.485977939636097,-2.6674910748957066,-2.3044648043764875,2.1583471357661894e-39,1.2070873760762968e-37,0.7724341877683945,-2.4918759606891046,0,tested
MTUS1,72,-0.7504901009203974,-0.875933340062605,-0.6250468617781897,1.2585334805315994e-18,5.329847245502976e-18,0.5338271877639098,-0.761567613927685,0,tested
MTUS2,72,0.10691473824637704,0.06583256319892683,0.14799691329382725,1.9195960281185272e-06,3.443176914882916e-06,0.1748263367780496,0.06094207342494094,0,tested
MTX1,72,0.3056992286673874,0.22321511944965128,0.38818333788512355,2.2517420043832642e-10,5.299118095711358e-10,0.3510134173831279,0.260560695788395,0,tested
MTX2,72,-0.34373212276400866,-0.4007161488790639,-0.2867480966489534,8.495746864481968e-19,3.647474071531375e-18,0.24249710559514656,-0.348167132632045,0,tested
MTX3,72,-0.16501869989497842,-0.25001857828057594,-0.08001882150938089,0.00023829884438396622,0.00036726991159560156,0.3617193429405837,-0.1319340226383301,0,tested
MUC1,72,-1.1979531058848178,-1.4460653983647653,-0.9498408134048704,1.6451507209433478e-14,5.099028681130849e-14,1.0558487507969818,-1.308830458996615,0,tested
MUC12,72,0.12067170210907374,0.08810688146775526,0.15323652275039223,2.2627255595084046e-10,5.323648417972323e-10,0.1385804985734142,0.06856689157379216,0,tested
MUC13,72,-2.485059830638418,-2.846526317413783,-2.123593343863053,1.2436630451878495e-21,6.77600366883867e-21,1.538230672499181,-2.479746142398695,0,tested
MUC15,72,-2.902743238744973,-3.1067138508474574,-2.698772626642489,1.7772007062719817e-40,1.1693242709260117e-38,0.8680026041237339,-2.749903477535515,0,tested
MUC16,72,0.07742620258640859,0.027135407323845617,0.12771699784897156,0.0030333925789906287,0.004274489394509175,0.2140138758294509,0.0261708042170634,0,tested
MUC17,72,0.2153160699939399,0.05137183220859837,0.37926030777928144,0.010781781875220902,0.014437717067417286,0.6976692566733921,0.0034153895,0,tested
MUC20,72,-0.9638954183074113,-1.1806957157828655,-0.7470951208319573,4.168569601623861e-13,1.1723909329223148e-12,0.9225996865123991,-1.0724292871639,0,tested
MUC21,72,0.010571086204783357,0.004330180055194219,0.016811992354372494,0.0011905342207444091,0.0017367094904069764,0.02655834943130621,0.0,0,tested
MUC22,72,0.026273579916359233,-0.003362786409875248,0.05590994624259371,0.08140857223412894,0.09874236148701676,0.1261183799115693,-0.0015314787648744999,0,tested
MUC3A,72,0.27615511711713164,0.16353775376708832,0.38877248046717494,6.07571609969169e-06,1.0550661336587897e-05,0.4792463171521546,0.12165911193920824,0,tested
MUC4,72,-0.24668254431927344,-0.31077862080624186,-0.18258646783230506,6.72060833453049e-11,1.6291734763015973e-10,0.27276263345647395,-0.24262722606245551,0,tested
MUC5AC,72,0.005775398467029328,-0.0021182825037734145,0.01366907943783207,0.14901218904554794,0.17480824077371176,0.033591778581005136,0.0,0,tested
MUC5B,72,0.0029486769844984453,-0.04844815348205962,0.05434550745105651,0.9092482618159585,0.91954875536807,0.2187206393549626,-0.035119677277851445,0,tested
MUC6,72,-0.4058899588089207,-0.46322555969946866,-0.34855435791837275,2.6976493698800993e-22,1.5572496286663657e-21,0.2439932418155866,-0.392467928945103,0,tested
MUC7,72,-0.01251895294259612,-0.016284192812365518,-0.008753713072826725,5.568967984125634e-09,1.1898193957095385e-08,0.01602308282758022,0.0,0,tested
MUCL1,72,-0.023392928681062734,-0.04625351821067668,-0.0005323391514487942,0.045033281520388296,0.05630270551056503,0.09728387358831175,0.0,0,tested
MUL1,72,-0.23509958346179863,-0.3128031913162854,-0.15739597560731183,6.58400279070586e-08,1.3035694821456885e-07,0.33066986107594487,-0.2740197950462151,0,tested
MUM1,72,0.11376785218567997,0.015849500678369294,0.21168620369299065,0.023410326623769327,0.030212254700079662,0.4166942640596879,0.0636155275583401,0,tested
MUM1L1,72,-0.36817742176747986,-0.6519073220326581,-0.08444752150230161,0.011718073663394942,0.015636498499886957,1.2074204698380775,-0.76973311336244,0,tested
MURC,72,0.19143491602576246,0.14207827839895604,0.24079155365256888,5.2093088665287754e-11,1.2738555568035578e-10,0.2100385420686671,0.1829009908286845,0,tested
MUS81,72,0.3318440291807584,0.273211410487194,0.3904766478743228,1.691214320535891e-17,6.542917661239057e-17,0.2495127370948745,0.3138535192595351,0,tested
MUSK,72,-0.16081977933491107,-0.21452705250777415,-0.10711250616204798,8.489855639254477e-08,1.6674678183432314e-07,0.22855279245329127,-0.16984289086723048,0,tested
MUSTN1,72,-0.9201256124864732,-1.101044810483587,-0.7392064144893594,1.90264870284508e-15,6.305135079226071e-15,0.7699066712540371,-1.028268790992455,0,tested
MUT,72,-0.9873508758024122,-1.0868778309858034,-0.8878239206190209,1.3349655016223673e-30,1.9754372773034483e-29,0.423539721674628,-1.08875210034241,0,tested
MUTYH,72,-0.24287878607162028,-0.2968936563710013,-0.18886391577223924,2.715174742903898e-13,7.750945464092121e-13,0.2298617805672477,-0.2533293728147601,0,tested
MVB12A,72,0.48656207908998284,0.39735831321081627,0.5757658449691494,9.0215733218717e-17,3.2900885445989717e-16,0.37960910291261196,0.5664553688980949,0,tested
MVB12B,72,0.08638996052652528,0.0015367565893010804,0.1712431644637495,0.04609886473279357,0.05755547688076624,0.3610951657523401,0.11724164395541004,0,tested
MVD,72,-0.15774499288907562,-0.251775009188326,-0.06371497658982524,0.001317025448075223,0.0019137428469471471,0.40014734560161835,-0.18061659922044004,0,tested
MVK,72,-0.0560073220705222,-0.23884419619848957,0.12682955205744517,0.543287258056143,0.5766134858192431,0.7780673952832933,-0.11204799893541995,0,tested
MVP,72,0.3553565053644048,0.21582126929104917,0.4948917414377604,2.9525733076003e-06,5.2377256688142276e-06,0.5937960720431519,0.25644779203818,0,tested
MX1,72,0.9651711744987481,0.8094278448724238,1.1209145041250723,2.301841630098283e-19,1.0362101940416397e-18,0.6627700642611543,1.034843807483675,0,tested
MX2,72,0.8301560335295985,0.7033438255028313,0.9569682415563658,1.519299641637667e-20,7.582541387333396e-20,0.5396528728688066,0.8127737496304749,0,tested
MXD1,72,0.39083226535193694,0.2823495048762478,0.49931502582762605,5.402352977982313e-10,1.2373613813097287e-09,0.46165139980124853,0.43100936141513,0,tested
MXD3,72,0.6083652450801857,0.5161802737143516,0.7005502164460199,1.0105397955420741e-20,5.1023404705875037e-20,0.39229570565004573,0.5268958035364615,0,tested
MXD4,72,0.11195987955721885,0.01696903893132022,0.2069507201831175,0.02154988277661092,0.027917360743783665,0.40423616020603337,0.132078892553255,0,tested
MXI1,72,1.1849770661383405,1.0522868169605715,1.3176673153161096,6.766142193668925e-28,7.092513440607201e-27,0.5646670402217601,1.1752941786579152,0,tested
MXRA5,72,-0.4205860505006045,-0.7269781062993679,-0.1141939947018411,0.007826879595054586,0.010612156341900245,1.3038599020457204,-0.48672888094377975,0,tested
MXRA7,72,0.9239604846489959,0.6832951019509692,1.1646258673470227,7.28227426950691e-11,1.7608398427603495e-10,1.0241582194172263,1.0055862225800003,0,tested
MXRA8,72,0.4935652574763086,0.23214313451027352,0.7549873804423437,0.0003407101170293174,0.0005190356413485395,1.1124891040482863,0.483594906781045,0,tested
MYADM,72,1.0975178872787734,0.9173518781194827,1.2776838964380641,5.293672053880438e-19,2.3161337805921885e-18,0.7667014552384142,1.2920675213517798,0,tested
MYADML2,72,-0.040496315889842656,-0.05148795246367527,-0.02950467931601004,2.710088229696337e-10,6.34790929880215e-10,0.04677521468080243,-0.03498336375035975,0,tested
MYB,72,0.25453560588115315,0.19823728322454173,0.3108339285377646,2.2024261887825647e-13,6.321378713917051e-13,0.23957907548555965,0.2019658035221878,0,tested
MYBBP1A,72,0.1209064477740062,0.045737850652569925,0.19607504489544247,0.002011151786515211,0.0028794557051868637,0.31988205250348306,0.10266961204721503,0,tested
MYBL1,72,1.1681540816809763,1.0289045168965425,1.3074036464654102,2.4701120829386424e-26,2.204091096061862e-25,0.5925803899399726,1.1573096115777486,0,tested
MYBL2,72,0.969373404521962,0.8157748847504152,1.1229719242935088,9.422620146227814e-20,4.375363176569521e-19,0.6536427663621719,0.7960551401460569,0,tested
MYBPC1,72,-0.01699556437053392,-0.0335763471711077,-0.00041478156996014454,0.044681963695988106,0.055900226309573905,0.0705599816608716,-0.0099335179097162,0,tested
MYBPC2,72,0.08078575835921314,-0.027490782509178732,0.18906229922760504,0.14125994331890243,0.16615475827099652,0.4607738265356183,0.023752888489238448,0,tested
MYBPC3,72,0.04829683810205508,0.024173767904169127,0.07241990829994104,0.00015766973865275166,0.0002464116117762861,0.10265639513158868,0.03577564025754285,0,tested
MYBPH,72,-0.4883815273408138,-0.5564448549462145,-0.42031819973541307,1.3230303825987956e-22,7.911139221734622e-22,0.2896453807626488,-0.5084142083011209,0,tested
MYBPHL,72,-0.0943174806176586,-0.12695661212577306,-0.06167834910954414,1.9799328171268363e-07,3.796734824290721e-07,0.1388967305306983,-0.08105802839943749,0,tested
MYC,72,1.9494648273889388,1.679566397782445,2.2193632569954325,9.318873694059188e-23,5.654159446053677e-22,1.1485602623461921,2.040209357460785,0,tested
MYCBP,72,-0.34838219683242655,-0.42099258065421896,-0.27577181301063414,2.123089526187223e-14,6.536681888026238e-14,0.3089955047645413,-0.4231128611180148,0,tested
MYCBP2,72,0.17370473063122693,0.10587750088400583,0.24153196037844804,2.6453122206310143e-06,4.707150652751145e-06,0.28864065977066117,0.1961191689841848,0,tested
MYCBPAP,72,-0.3414293976146515,-0.3875220273197788,-0.29533676790952423,2.4187912890351617e-23,1.5622729742188724e-22,0.19614846571553793,-0.358155256591841,0,tested
MYCL,72,0.3259765119845788,0.23198185192705384,0.4199711720421037,1.68010726964272e-09,3.722586778403207e-09,0.3999968861331029,0.3380091672013106,0,tested
MYCN,72,-1.6142396866375475,-1.7751714369912888,-1.4533079362838062,6.856317703583475e-31,1.0642684174174676e-29,0.6848495327505889,-1.71848581690791,0,tested
MYCNOS,72,-0.9837492179414244,-1.1076802698458998,-0.859818166036949,5.512014189652852e-25,4.214352626306754e-24,0.5273920329798725,-1.021903555111935,0,tested
MYCT1,72,0.7574055987957651,0.5762427265939517,0.9385684709975785,3.977652440191152e-12,1.0433861380912505e-11,0.7709436335990376,0.8226161003788599,0,tested
MYD88,72,-0.07706078688044987,-0.19472970021497266,0.040608126454072926,0.19582775336297586,0.2251989555607491,0.5007433283940794,-0.035271814393940115,0,tested
MYDGF,72,1.2758839029923954,1.1659517510956703,1.3858160548891205,8.491502239188183e-35,2.3099558666403908e-33,0.467819325243477,1.2685456681405,0,tested
MYEF2,72,-0.44091250483228356,-0.5734886489579947,-0.3083363607065724,5.529401838073295e-09,1.1817643694612082e-08,0.5641814630039986,-0.3998353743028449,0,tested
MYEOV,72,2.089613936673392,1.6689812347789388,2.5102466385678457,5.1011263502757566e-15,1.639586165491777e-14,1.7900141440009958,1.4487584999999998,0,tested
MYF5,72,-0.013592347149293416,-0.021822586894704912,-0.005362107403881921,0.0015471325266287904,0.002235125740301356,0.03502401379268509,0.0,0,tested
MYF6,72,-0.0569254229300358,-0.07722928954153245,-0.03662155631853915,3.943191846138852e-07,7.422272119810955e-07,0.08640366820934474,-0.0361656506403525,0,tested
MYH1,72,-0.5431042788287955,-0.6719223318835045,-0.4142862257740866,2.9461591232734777e-12,7.802397733850303e-12,0.5481888020880964,-0.6346431208355635,0,tested
MYH10,72,-1.5963647190127765,-1.772410491643881,-1.420318946381672,2.7744688957151396e-28,3.040842198402513e-27,0.7491676742725834,-1.5463381252313197,0,tested
MYH11,72,-0.42987551666294416,-0.7826676967118316,-0.0770833366140567,0.01764661704149871,0.02307139872415415,1.5013169193367029,-0.25773821675171504,0,tested
MYH13,72,0.08957688203493086,0.040332003585611224,0.1388217604842505,0.0005362352668602271,0.0008047126193155409,0.20956294778528803,0.0146144006060925,0,tested
MYH14,72,-1.4748891290639115,-1.7382151951773652,-1.2115630629504577,2.7255776001082193e-17,1.0394476146421539e-16,1.1205913869851662,-1.794673748786545,0,tested
MYH15,72,0.5577353971456219,0.4070320094892048,0.708438784802039,2.354701364672724e-10,5.53319901745574e-10,0.6413224512475998,0.490048427185282,0,tested
MYH2,72,-0.444172022910361,-0.5597630871195741,-0.3285809587011479,7.073451828174243e-11,1.7120886776060746e-10,0.4919009837388659,-0.5633684535395471,0,tested
MYH3,72,-0.32575642061780946,-0.39716213783821336,-0.25435070339740556,1.5577771929489186e-13,4.51610509588713e-13,0.30386901258840016,-0.33170304532063,0,tested
MYH4,72,-0.6543735549020626,-0.8015186612603159,-0.5072284485438093,4.1289397270701444e-13,1.1621046315902722e-12,0.6261800863687852,-0.7696070174127695,0,tested
MYH6,72,-0.004083429097922879,-0.0063311125472910925,-0.0018357456485546663,0.0005442476946717828,0.0008160925726822765,0.0095650793375918,0.0,0,tested
MYH7,72,-0.04654927662278743,-0.05580093891391267,-0.0372976143316622,2.995355070743148e-15,9.789734731897724e-15,0.039370705801163024,-0.039897214537041245,0,tested
MYH7B,72,-0.2974351163099985,-0.3685615182981542,-0.22630871432184282,3.944502512435594e-12,1.0349760628392827e-11,0.302680378860905,-0.3297663688347851,0,tested
MYH8,72,-0.8430856204193069,-1.0563980110395017,-0.629773229799112,2.7819771405971715e-11,6.932157689484368e-11,0.9077568020296835,-0.983168195538155,0,tested
MYH9,72,0.2582969706389655,0.1704343210261141,0.3461596202518169,1.321903549114325e-07,2.5620218108662617e-07,0.37390194539812954,0.26905295499785975,0,tested
MYL1,72,-0.17754220794877312,-0.250853086084266,-0.10423132981328027,7.642277162613157e-06,1.3187939036853543e-05,0.31197647776941895,-0.20452819233879,0,tested
MYL10,72,-0.0019595200932199827,-0.015187841975796517,0.01126880178935655,0.7685777592973497,0.7907426735764043,0.05629349112554607,0.0,0,tested
MYL12A,72,0.26461915668852587,0.16925113828531485,0.3599871750917369,4.964596029239812e-07,9.275994251350597e-07,0.4058412507117199,0.3547766593676247,0,tested
MYL12B,72,-0.1036653407191052,-0.17518034108268826,-0.032150340355522125,0.005101421235294928,0.0070450668014476765,0.304334070039023,-0.07076146764597002,0,tested
MYL2,72,0.01310694037665585,-0.0003899728330684707,0.02660385358638017,0.05680808008034776,0.07017056273404006,0.05743648897708062,0.0,0,tested
MYL3,72,-2.0919444863544303,-2.3516626164097336,-1.8322263562991268,2.442928783202495e-25,1.9468688521624243e-24,1.1052377148963026,-1.9462829132265598,0,tested
MYL4,72,0.5234391962239724,0.45071492268957336,0.5961634697583714,1.1233125005122942e-22,6.772285097413213e-22,0.30948016559928854,0.503875179519858,0,tested
MYL5,72,0.22420761370361278,0.13796812198135933,0.31044710542586623,1.9592283668598477e-06,3.511946398552036e-06,0.36699455191913616,0.281456100586045,0,tested
MYL6,72,0.3878210580825766,0.30291954952643785,0.47272256663871537,1.4825295621707624e-13,4.304519716701336e-13,0.36130072739956387,0.40626537118942485,0,tested
MYL6B,72,0.41774085102940006,0.3058378572294747,0.5296438448293254,1.7926386217805373e-10,4.241789869730826e-10,0.47620629769338296,0.444411060861545,0,tested
MYL7,72,-0.02656165095563324,-0.04008447322071111,-0.013038828690555367,0.00020420776401094428,0.0003166186099696759,0.057546745681639457,0.0,0,tested
MYL9,72,-0.37240467838179303,-0.5690366455774882,-0.17577271118609789,0.0003275684024860647,0.0004994557912976121,0.8367727969266466,-0.5382477821966654,0,tested
MYLIP,72,0.22488903307870808,0.1209950789783339,0.3287829871790823,5.0510857953122516e-05,8.203484489055557e-05,0.44212360683864443,0.31563083163198025,0,tested
MYLK,72,-0.46195886964358773,-0.6057624798836112,-0.31815525940356426,1.4176116672977932e-08,2.9498671321588465e-08,0.6119602568433652,-0.39214570828324513,0,tested
MYLK2,72,0.04178798183975143,0.006428577618679106,0.07714738606082375,0.021213649442388707,0.02750801583108437,0.15047292660343342,0.029695287063600244,0,tested
MYLK3,72,-1.0751885069168101,-1.1843000039794431,-0.9660770098541772,1.9998840055467423e-30,2.87922866392847e-29,0.4643270058071809,-1.10677668297832,0,tested
MYLK4,72,-0.8943251952039455,-1.0510617324342035,-0.7375886579736874,1.1630123326743562e-17,4.550345577325696e-17,0.6669966868013505,-1.0896710309833249,0,tested
MYLPF,72,0.051165871525511164,-0.02322595943781733,0.12555770248883966,0.17456535530554174,0.20243704526040593,0.3165765025466394,0.005259751563900988,0,tested
MYNN,72,0.22781499927211613,0.15541864300164923,0.30021135554258305,2.4380565213166047e-08,4.989736815502663e-08,0.30808470457626996,0.20982022916198484,0,tested
MYO10,72,-1.092797567640808,-1.2156434355536248,-0.9699516997279911,8.486164434266829e-28,8.812911890638108e-27,0.5227740023675033,-1.09253343891757,0,tested
MYO15A,72,0.00899153827353232,-0.0350423110909095,0.053025387637974146,0.6851188077429389,0.7123152785407613,0.18738726880283837,-0.011357530557314505,0,tested
MYO15B,72,-0.12348331140761269,-0.27330397063595546,0.026337347820730064,0.1047169714634312,0.12515356457430196,0.6375659759083111,-0.08679479630225484,0,tested
MYO16,72,-0.12543429478116555,-0.16292092804908737,-0.08794766151324374,4.664864513868497e-09,1.0031938331962165e-08,0.15952540888605393,-0.125840496591211,0,tested
MYO18A,72,-0.16400937133496807,-0.23371402100618,-0.09430472166375616,1.2792810215553766e-05,2.1721161375904533e-05,0.29663007239368655,-0.16317860858444488,0,tested
MYO18B,72,-0.12815068766761337,-0.15991715942442142,-0.09638421591080532,1.3866473362380772e-11,3.526427591088276e-11,0.1351831027250056,-0.12680039422095252,0,tested
MYO19,72,-0.06787685448818248,-0.1408005340335367,0.005046825057171744,0.06761100368875402,0.08288461318687755,0.31032874341646954,-0.051994124160025024,0,tested
MYO1A,72,0.2683344824469056,0.16097161860683012,0.3756973462869811,4.245062140308814e-06,7.444420971868681e-06,0.4568856485685483,0.1316542147360927,0,tested
MYO1B,72,0.45020960947187316,0.2799223422761914,0.6204968766675549,1.3913840031262192e-06,2.5194902218307837e-06,0.7246621944768163,0.39571746781088013,0,tested
MYO1C,72,0.43711591691745827,0.3552565356470121,0.5189752981879044,2.3160605562250976e-16,8.181614775701991e-16,0.3483548702545635,0.4950938705252206,0,tested
MYO1D,72,-0.09270054689064779,-0.21595423017427864,0.03055313639298307,0.13813405869656,0.16270947940996644,0.5245094720031505,-0.032574011017484805,0,tested
MYO1E,72,0.19023059875587947,0.08266482401180629,0.29779637349995264,0.0007427745209643987,0.0011014472055009,0.45774914155540375,0.1813325563465702,0,tested
MYO1F,72,1.819376227239869,1.6707173239292943,1.9680351305504438,2.972187330570974e-36,1.0074178625812313e-34,0.6326220913379582,1.78370576012485,0,tested
MYO1G,72,1.8308546358748492,1.6608264471671192,2.000882824582579,9.01725058277524e-33,1.812505495047264e-31,0.7235596787766544,1.709235774344711,0,tested
