gene,n,mean_difference,ci_low,ci_high,p_value,q_value,sd_difference,median_difference,missing_pairs,status
KNG1,72,0.22229009156658,0.02532369594968875,0.41925648718347125,0.027529363321587636,0.03427250306557746,0.8381959663602185,0.14233460158839797,0,tested
KNG1.1,72,-0.060530669143526214,-0.25656280365333917,0.13550146536628677,0.5400688643087164,0.5734480808137741,0.8342201922743516,-0.14931138334295127,0,tested
KNL1,40,0.5344221321643927,0.39279706002988607,0.6760472042988994,2.947020877186971e-09,6.354493973955917e-09,0.44283365025690247,0.45640128592475177,32,tested
KNOP1,35,0.8176202397679321,0.6468246059323484,0.9884158736035158,2.3487160640111998e-11,5.876475877861439e-11,0.49720424473707403,0.8911935970685001,37,tested
KNSTRN,15,0.18186341629504,,,,,0.5573026060327919,0.136148123514701,57,insufficient_pairs
KNTC1,32,0.4352220777521781,0.3133748317526517,0.5570693237517045,3.384432954600924e-08,6.795280334903157e-08,0.33795909143880914,0.4349303678826983,40,tested
KPNA1,72,0.04547674600159304,0.002869556733806032,0.08808393526938005,0.036789764765030646,0.045228735435308476,0.18131607714276926,0.07182039723934755,0,tested
KPNA2,68,0.3495145703612737,0.26560580532279554,0.43342333539975186,6.531600851179514e-12,1.6924470903895676e-11,0.3466565663125427,0.27637791835459946,4,tested
KPNA3,72,0.046071452330411294,0.013556859222094722,0.07858604543872787,0.006128639957321924,0.00813449460137728,0.13836675391189177,0.05680693384399749,0,tested
KPNA4,72,0.10495856604456553,0.07079117270632967,0.1391259593828014,4.509934591299527e-08,8.958260493864215e-08,0.14540029118904338,0.10355367646639901,0,tested
KPNA6,72,0.10364540857883833,0.06583304121421403,0.14145777594346265,6.482621434859306e-07,1.1799735278654467e-06,0.16091157938029943,0.08067744136695151,0,tested
KPNB1,72,0.3162667560419592,0.2809415242411076,0.3515919878428108,5.840451658011235e-28,6.280519987655597e-27,0.15032750492020652,0.312724785250248,0,tested
KPTN,72,0.07125398727377628,-0.012711630459217346,0.1552196050067699,0.09501565259220499,0.1114961453166775,0.35731801801171686,0.005134183086548519,0,tested
KRAS,68,-0.19858077519703685,-0.2678842078034258,-0.12927734259064788,2.709521564685693e-07,5.078391529701393e-07,0.2863168105261301,-0.21416544632719886,4,tested
KRAS.1,8,0.02999067120450154,,,,,0.41918451286172104,0.014833763413451058,64,insufficient_pairs
KRBA1,34,0.9052323695514239,0.69940610197182,1.111058637131028,2.426315516286744e-10,5.633701359616965e-10,0.5899012243637913,0.8611415731906005,38,tested
KRCC1,7,-0.02043033214309959,,,,,0.13851338797143245,0.033315671795699,65,insufficient_pairs
KRI1,72,0.3549553909437668,0.3044976585227292,0.40541312336480445,3.756330315072574e-22,2.0538017466552116e-21,0.21472428154323187,0.37895798108219986,0,tested
KRIT1,72,0.14063419081593465,0.08939490317850188,0.1918734784533674,6.300147532410293e-07,1.1488436967043344e-06,0.21805021147061096,0.11410023895195011,0,tested
KRR1,72,0.5026690902951688,0.44721499999663283,0.5581231805937048,2.8341217876058174e-28,3.202110798992023e-27,0.23598642124119826,0.5188583572125047,0,tested
KRT1,72,0.3508163253932711,0.11511840626074202,0.5865142445258003,0.0040858646073652135,0.005504697140552597,1.0030190402663826,0.41418880869029784,0,tested
KRT10,58,0.2452684524223737,-0.043964267777838434,0.5345011726225858,0.09494528505825402,0.11142660486483362,1.1000093717554236,0.35916226191730155,14,tested
KRT13,15,0.057516374241053304,,,,,0.8040437716554922,-0.1698848829568998,57,insufficient_pairs
KRT14,0,,,,,,,,72,insufficient_pairs
KRT15,4,-0.048968303078074205,,,,,0.5754381313845726,-0.20976519007405006,68,insufficient_pairs
KRT17,44,-0.4796112376473385,-0.7921391023538729,-0.16708337294080416,0.003457071907176187,0.004684603247528185,1.0279582220424242,-0.3173587833020515,28,tested
KRT18,72,-0.07247822351064884,-0.1889974229658402,0.04404097594454255,0.2189517700083457,0.24674189694414608,0.49585068905270485,-0.19721172169014883,0,tested
KRT19,72,-0.9370544251673518,-1.1899207652587247,-0.6841880850759788,2.2599391311096888e-10,5.266891824024044e-10,1.0760797324286504,-0.9088387035811002,0,tested
KRT2,41,0.125140689930161,-0.11701080155405158,0.3672921814143736,0.3025415291975791,0.334368711438567,0.7671787463693324,0.14802629400599798,31,tested
KRT20,12,-0.02596386359756686,,,,,0.8645791191598051,0.11107784771014889,60,insufficient_pairs
KRT23,19,-9.63179516787716e-06,,,,,0.4988004282988003,-0.043525233948898304,53,insufficient_pairs
KRT4,11,0.05775358336989056,,,,,0.18954233233358989,-0.0290770051235011,61,insufficient_pairs
KRT5,23,0.0824917444871185,-0.1882603278935122,0.3532438168677492,0.5339899297744555,0.5676542663092935,0.6261141744020019,0.11809020337970111,49,tested
KRT6A,4,0.5588247850537733,,,,,0.2712904011454514,0.47220510858559855,68,insufficient_pairs
KRT6B,8,0.09150438822633639,,,,,0.21345842536916604,0.11448195907724742,64,insufficient_pairs
KRT7,72,-1.0485472060673569,-1.2663333795536178,-0.8307610325810959,1.846122401434015e-14,5.678156362227919e-14,0.9267951092544436,-1.085933166535799,0,tested
KRT75,8,0.3806009788638125,,,,,0.8591676802150805,0.22476335474974904,64,insufficient_pairs
KRT77,57,-0.20389757607114758,-0.38637245182288443,-0.021422700319410737,0.029186733841714357,0.036268330521912334,0.6877132076840711,-0.1536649543806019,15,tested
KRT78,58,0.45342009580502257,0.3143719230639599,0.5924682685460853,1.9245399217794822e-08,3.921386887736301e-08,0.5288277655265222,0.3637672672751485,14,tested
KRT8,72,-0.15347528413462058,-0.27863341796321905,-0.028317150306022082,0.0169651102377611,0.02159215413109947,0.5326139141843907,-0.2759722988671013,0,tested
KRT80,70,0.3381208754851719,0.13865149056746592,0.5375902604028778,0.0011901094666475086,0.0016770180166958502,0.8365545223151513,0.34959687109050297,2,tested
KRT81,19,0.3030173024253785,,,,,0.5102616354869641,0.45997642788759596,53,insufficient_pairs
KRT84,40,0.46761045406504476,0.3173673563978553,0.6178535517322342,2.0144745606825093e-07,3.8105624561326576e-07,0.46978051529376974,0.4425975835009466,32,tested
KRT9,72,0.39100066787689747,0.13104126347883566,0.6509600722749593,0.0037321041714988025,0.005045708280911937,1.1062644645621675,0.45507898342520114,0,tested
KRTCAP2,69,0.30431495794719315,0.2200941193647516,0.3885357965296347,5.924232101569036e-10,1.342317540086769e-09,0.3505896867171929,0.285760473617802,3,tested
KRTDAP,8,0.19102800730960023,,,,,0.6113595202027803,0.02433385480724956,64,insufficient_pairs
KSR1,72,0.1367963143253529,0.06843695973941948,0.20515566891128634,0.00015871842050397213,0.00024102041969371158,0.29090513179905886,0.1163921003492502,0,tested
KSR2,52,0.024483780609611754,-0.10496553034729175,0.15393309156651527,0.7057370724634261,0.7308691213899209,0.4649730039959134,0.052685963495299484,20,tested
KTI12,72,0.03670725076401524,-0.009101170660216922,0.0825156721882474,0.11453135931885987,0.133181864632142,0.19493900948364434,0.02498036453774865,0,tested
KTN1,72,-0.5812814974401559,-0.6398659590500115,-0.5226970358303002,1.3214676912617597e-30,2.2357985407131933e-29,0.24930780328781624,-0.6002464903552518,0,tested
KXD1,72,-0.005883155239501129,-0.056145661906097225,0.04437935142709497,0.8161315175844392,0.8331117944758545,0.21389349292373155,0.0187322822008994,0,tested
KYAT1,72,-0.15496648929814566,-0.2722009316965797,-0.0377320468997116,0.010304083632157662,0.013382637033195834,0.49889442526017297,-0.26834519013130487,0,tested
KYAT3,72,-0.7052111193499978,-0.79301975582115,-0.6174024828788456,2.8748413747198707e-25,2.217008725024171e-24,0.3736720909736684,-0.7509461787226975,0,tested
KYNU,72,-0.6575378843401334,-0.8202791705208732,-0.49479659815939353,1.3149151870030173e-11,3.3381943500003224e-11,0.6925500627137032,-0.7398421278565,0,tested
L1CAM,72,-1.7181110536914137,-1.8635037341463638,-1.5727183732364636,2.7334848321085347e-35,1.3378074790509722e-33,0.6187225892719154,-1.696464684411902,0,tested
L2HGDH,72,-1.1726049412083182,-1.2828660114465646,-1.0623438709700717,1.9393948600794963e-32,4.734294070846128e-31,0.46921904637997647,-1.1924921618652995,0,tested
L3HYPDH,72,-0.40552752819625987,-0.5122606140938364,-0.29879444229868335,1.020581740577241e-10,2.443793938713952e-10,0.45420561104513224,-0.3762214283037974,0,tested
L3MBTL2,36,0.1987969050483699,0.10539443726472619,0.2921993728320136,0.00012222735810053697,0.0001873082455815927,0.27605173050324383,0.22771010174959877,36,tested
L3MBTL3,65,-0.09965687023964355,-0.16893257218247493,-0.030381168296812186,0.005497463853122543,0.007332631592445955,0.27957665019903316,-0.08922344821180068,7,tested
L3MBTL4,4,0.03374782082707481,,,,,0.2371404509647348,0.005198270536651013,68,insufficient_pairs
LACC1,72,0.7688660164552267,0.6738850114989443,0.863847021411509,1.8481546042540387e-25,1.4486355581625602e-24,0.4041943042408423,0.756818812004751,0,tested
LACTB,72,-0.5793499140973253,-0.6779659344296878,-0.4807338937649627,2.982260378101634e-18,1.2011649286830065e-17,0.4196632131191568,-0.5331890714713036,0,tested
LACTB2,72,-0.8471242228556907,-0.986781852912528,-0.7074665927988534,6.5041903612377365e-19,2.7303992424392556e-18,0.5943169230387738,-0.8354512394674496,0,tested
LAD1,72,-2.241408052661887,-2.4265518233683467,-2.0562642819554275,5.924154556682003e-36,3.392663980890302e-34,0.787884457736238,-2.2560845996809977,0,tested
LAGE3,72,-0.25696154632243723,-0.3233096904472006,-0.19061340219767384,5.466937008606619e-11,1.3355193330253277e-10,0.2823463698296661,-0.2215187265328035,0,tested
LAIR1,60,1.374011595153788,1.2474353042701354,1.5005878860374404,7.83026006888821e-30,1.1418749894063287e-28,0.4899840069450348,1.3849627256648513,12,tested
LAMA1,72,-0.4876171967196362,-0.6368663284161644,-0.338368065023108,9.005416774406384e-09,1.876845585741987e-08,0.6351338246251929,-0.44730925388110204,0,tested
LAMA2,72,-0.7338102126684695,-0.9308755392832944,-0.5367448860536446,1.9408754892782774e-10,4.542291528791452e-10,0.838616969969267,-0.7916646071866006,0,tested
LAMA3,72,0.35608999910563727,0.19681661108627482,0.5153633871249997,3.0266478438736072e-05,4.874214737974944e-05,0.6777923257834485,0.4460090295321515,0,tested
LAMA4,11,0.8165602947326183,,,,,1.094940448015563,0.6899037893918001,61,insufficient_pairs
LAMA4.1,68,0.6312783578391924,0.3487924205689247,0.9137642951094601,3.200547367504508e-05,5.140241994264883e-05,1.1670485794992391,0.7865556298090985,4,tested
LAMA5,72,-0.02350162709805545,-0.12213147979468754,0.07512822559857664,0.6361605453898631,0.666102979742903,0.41972207712943455,-0.021922882196502097,0,tested
LAMB1,72,0.12872889655211098,0.01777033472837944,0.23968745837584252,0.02360794035045088,0.02960360774104158,0.47218724119154704,0.18295306911855025,0,tested
LAMB2,72,0.7153982170863694,0.5954131644135925,0.8353832697591463,1.4798581339375248e-18,6.0626446132279246e-18,0.5105997236678648,0.7424462588429481,0,tested
LAMB3,41,0.3962385727191169,0.23408281631837338,0.5583943291198604,1.4394631052595348e-05,2.36989388498013e-05,0.5137381114177604,0.4754298738169993,31,tested
LAMC1,72,0.46911443663854446,0.34910056250785626,0.5891283107692327,4.028448542758692e-11,9.920820871256248e-11,0.5107223741823861,0.4076402964686032,0,tested
LAMC2,35,-0.01880510043858317,-0.2921730985360112,0.2545628976588448,0.8896437091594874,0.9001407154091506,0.7958032999845919,0.027758702075696973,37,tested
LAMC3,72,-1.021490914567066,-1.2139148725461562,-0.8290669565879761,2.998408623582854e-16,1.038420218170755e-15,0.8188654968477767,-0.9315724289519525,0,tested
LAMP1,72,-0.5450565431193668,-0.6331835538168497,-0.4569295324218839,2.5357521273822196e-19,1.097076373179207e-18,0.375026941335161,-0.5753831947873478,0,tested
LAMP2,33,-0.45202763232181264,-0.5904214742180928,-0.3136337904255325,1.6618244622824362e-07,3.165575247784257e-07,0.39029853245849866,-0.432944830631602,39,tested
LAMP2.1,38,0.1920010309054916,0.043271356156674795,0.3407307056543084,0.012812878311506732,0.016516973930277148,0.4524897345181053,0.2159478241128967,34,tested
LAMTOR1,72,-0.03813357454985084,-0.09556660569911155,0.019299456599409855,0.18977949356396542,0.21531585178674018,0.24440785898720455,-0.05556627715785141,0,tested
LAMTOR2,72,-0.07072587935613858,-0.1288884728632268,-0.012563285849050351,0.017870746840310807,0.022684362733911733,0.24751253186109273,-0.0854431422769989,0,tested
LAMTOR3,72,-0.05536902699863893,-0.10731877823790724,-0.0034192757593706213,0.0370523971681759,0.04550700217753811,0.22107360905799733,-0.07814569102460385,0,tested
LAMTOR4,72,-0.15994600034199297,-0.2242096356158001,-0.09568236506818584,4.596077555482958e-06,7.844921081007233e-06,0.27347568452702115,-0.17343961182364953,0,tested
LAMTOR5,72,-0.3400773373784829,-0.4023990920069306,-0.2777555827500352,8.853155145547746e-17,3.2020081317693057e-16,0.26521195751411913,-0.39890037766135067,0,tested
LANCL1,72,-0.0031699284829440335,-0.05569152468686337,0.0493516677209753,0.9045505736020746,0.9130136725301423,0.2235071111853663,0.006043597902801099,0,tested
LANCL2,72,-0.18413126079348754,-0.2364559514710535,-0.1318065701159216,1.094282557321137e-09,2.4295058414700086e-09,0.22266917424984725,-0.208663869733602,0,tested
LAP3,72,-0.023648035573680636,-0.12610984560741417,0.07881377446005289,0.6467795418165233,0.6761632950969239,0.4360290779920092,-0.154115963846451,0,tested
LAPTM4A,48,-0.7918184957078879,-1.0349948121596988,-0.5486421792560768,3.9341224439375213e-08,7.851810320275542e-08,0.8374712989422104,-0.924067511462548,24,tested
LAPTM5,16,0.9098340066845253,,,,,0.5002538429687122,0.9316403116694996,56,insufficient_pairs
LARP1,72,0.16904550130858764,0.12399395050645831,0.21409705211071697,1.5232092282777843e-10,3.5950031021667865e-10,0.19171812553277445,0.16031170446254706,0,tested
LARP1B,72,-0.01806787573623862,-0.10086735863161572,0.06473160715913848,0.6648072691138281,0.6922689497684523,0.3523554988263453,0.033017372036249854,0,tested
LARP4,72,-0.462494306752416,-0.5378978863407818,-0.38709072716405013,3.800862471540026e-19,1.6172202365123443e-18,0.32088202691703144,-0.4675497837050515,0,tested
LARP4B,7,-0.22260409431134348,,,,,0.24321634548194226,-0.1065644728024005,65,insufficient_pairs
LARP4B.1,64,-0.0206726946355293,-0.09863616387950348,0.05729077460844488,0.5980594492333089,0.6286598190743383,0.3121128459742091,-0.033852746428152544,8,tested
LARP6,35,-0.13451288715537973,-0.2571860289273606,-0.011839745383398867,0.03257369225322359,0.04026264067717042,0.35711455518223134,-0.15052922147789302,37,tested
LARP7,72,0.09174455803906245,0.057432969526759324,0.12605614655136557,1.100076259429353e-06,1.9673912853573438e-06,0.1460139177566274,0.1367769079456008,0,tested
LARS,72,0.021080577958734907,-0.02238311290106034,0.06454426881853015,0.33677976531258097,0.36984581713891473,0.18496094345285186,0.007465452177047485,0,tested
LARS2,72,-1.1797376431425974,-1.2738177496894998,-1.085657536595695,6.31911755880227e-37,4.83967224942467e-35,0.40036050604152146,-1.240047842271501,0,tested
LAS1L,72,0.11432891325551199,0.06751173321804335,0.16114609329298063,6.5592954912984265e-06,1.106226452583579e-05,0.1992318097757843,0.12503016107704756,0,tested
LASP1,72,0.14702283845492023,0.07057034053840486,0.2234753363714356,0.00026959591830546175,0.0004018505197383298,0.3253457279912305,0.1467313200718989,0,tested
LAT,4,0.4355407937307246,,,,,0.5113977287435673,0.43074682825530003,68,insufficient_pairs
LAT2,20,0.5057497796616947,0.3603163479275522,0.6511832113958371,6.622830274049058e-07,1.2037473938321413e-06,0.3107456303463751,0.4918998936200989,52,tested
LATS1,4,0.012030946060625254,,,,,0.0513105756657938,0.006464990869198998,68,insufficient_pairs
LATS2,3,-0.14618248631116673,,,,,0.24948155801845454,-0.1601755602718014,69,insufficient_pairs
LAX1,5,0.31563657226577996,,,,,0.5056632098334807,0.28603398058779983,67,insufficient_pairs
LBH,72,0.1507585501447431,0.05523417782281541,0.24628292246667077,0.0024121166785966135,0.003309280272987806,0.40650661915481123,0.2017151784262019,0,tested
LBP,72,-0.2422365666512043,-0.37708044464491997,-0.10739268865748863,0.0006207601737146478,0.0008976775472584408,0.5738318674549029,-0.11863429012315246,0,tested
LBR,72,0.4495103201556961,0.3572874962897494,0.5417331440216427,1.1184421423920975e-14,3.505570138900317e-14,0.3924567880154493,0.4691465563569497,0,tested
LCAT,72,0.41846347981926,0.2474690869540622,0.5894578726844578,6.306131866162429e-06,1.0653211148881572e-05,0.727671387400522,0.4289922894305004,0,tested
LCK,55,0.6132778000472817,0.48287497366373067,0.7436806264308328,5.256632957549408e-13,1.463368436822786e-12,0.48236981120829314,0.6313127396695,17,tested
LCLAT1,72,-0.2038128262507203,-0.2919811129691603,-0.11564453953228035,1.7366816151283823e-05,2.8442909965039277e-05,0.37520259258859057,-0.21237608322659798,0,tested
LCMT1,72,0.00868251853968336,-0.04115904086968373,0.05852407794905045,0.7293561802678771,0.7523008693973076,0.21210214018076906,-0.023202926990298856,0,tested
LCMT2,7,0.5898337194962991,,,,,0.6480120374706119,0.7155073722642024,65,insufficient_pairs
LCN2,72,-0.574784115587258,-0.7517659253048232,-0.3978023058696927,1.0582496712401397e-08,2.1932284551853587e-08,0.7531510060880318,-0.6511592423598495,0,tested
LCOR,12,0.04814424794423263,,,,,0.3734587058432187,0.020651717396100888,60,insufficient_pairs
LCOR.1,15,0.4447855579316991,,,,,0.75681520603356,0.543671986434198,57,insufficient_pairs
LCORL,8,0.145667900786413,,,,,0.4741262867920421,0.1974100590912489,64,insufficient_pairs
LCP1,72,1.2474761945932897,1.093282324861438,1.4016700643251414,1.90838843909125e-25,1.491188567710476e-24,0.6561762946512862,1.2271474195452008,0,tested
LCP2,72,1.4395605230951254,1.3341947470410378,1.544926299149213,2.5283647083882585e-39,3.84349744231203e-37,0.44838698603558413,1.4235634392091001,0,tested
LDAH,72,-0.09726869806424104,-0.2031809869419216,0.00864359081343953,0.07126388235804162,0.08476303594336405,0.4507126865331996,-0.11928430463464679,0,tested
LDB1,72,-0.009620388711551813,-0.08416955633421942,0.0649287789111158,0.7976810146525491,0.8163130987361307,0.3172460530697405,0.008512102464649698,0,tested
LDB2,14,-0.10706849946559868,,,,,0.4140942695358981,0.0653432490068015,58,insufficient_pairs
LDB3,1,-0.856005184987702,,,,,,-0.856005184987702,71,insufficient_pairs
LDB3.1,13,-0.6978065000636696,,,,,0.9478801996161605,-0.8607280430838,59,insufficient_pairs
LDB3.2,69,-0.8643129594338055,-1.0577385999034592,-0.6708873189641518,4.77348465771972e-13,1.33442105240741e-12,0.8051811859952913,-0.8565174359149019,3,tested
LDHA,72,1.584431104529735,1.4909957740695612,1.6778664349899088,1.6365613099378093e-45,4.10490490565151e-42,0.39761664349883413,1.5484529142015526,0,tested
LDHAL6A,24,0.3955751002468249,0.20321595663812816,0.5879342438555216,0.00029891621327386464,0.00044416859712332403,0.45554348561781716,0.4312626992535958,48,tested
LDHAL6B,27,0.7915929488049444,0.6210612190807967,0.962124678529092,5.581092993787446e-10,1.2662846224936555e-09,0.43108546338286463,0.696444593859997,45,tested
LDHB,72,-1.0702492441648372,-1.1545700189512222,-0.9859284693784524,2.9119558360906646e-37,2.3752563336176942e-35,0.3588293987152354,-1.084489894367799,0,tested
LDHC,56,0.5903367638269035,0.47321887528080275,0.7074546523730042,3.882592698317949e-14,1.167687426325659e-13,0.43733055913317775,0.6065314918046455,16,tested
LDHD,72,-1.3509597971225098,-1.5071893382760764,-1.1947302559689432,4.362088017516047e-27,4.1404757880547297e-26,0.6648391509175651,-1.462705192877852,0,tested
LDLR,19,0.2743887183273529,,,,,0.5020524063258663,0.19589828405510398,53,insufficient_pairs
LDLRAP1,72,-0.7250500033854648,-0.7908733571777938,-0.6592266495931357,2.2165938831503342e-33,6.618775723109316e-32,0.2801131099964159,-0.7346552898081999,0,tested
LEAP2,62,-1.7673822940217538,-2.068321842351434,-1.4664427456920737,2.6760319505806635e-17,1.0029371893976763e-16,1.1850232168348112,-1.4699408175142514,10,tested
LECT2,72,-0.009033255303757072,-0.14457342227300768,0.12650691166549355,0.894657069188247,0.9040280365762596,0.5767949445264337,0.02997849624350102,0,tested
LEF1,9,0.6381614164470557,,,,,0.4657753807642917,0.861117107902995,63,insufficient_pairs
LEF1.1,4,-0.318147506800801,,,,,0.6042472379473363,-0.34697603102645097,68,insufficient_pairs
LEFTY1,1,0.893053856100199,,,,,,0.893053856100199,71,insufficient_pairs
LEMD2,72,0.021415512419142975,-0.04152644008176997,0.08435746492005591,0.4997083082361642,0.5334723831169861,0.2678512267834654,0.036204445492502936,0,tested
LEMD3,72,0.021898907959611327,-0.030326559268113156,0.0741243751873358,0.4059094245972916,0.4400788045153044,0.2222469261035836,0.016790470561005508,0,tested
LENG1,68,0.07942803815244276,0.02788139415424662,0.1309746821506389,0.0030395088764763063,0.004137773752739047,0.21295728289119153,0.1049760406792968,4,tested
LENG8,72,0.10729410551432753,0.057595678218313934,0.15699253281034112,5.260814832812708e-05,8.283389079976442e-05,0.211493037497574,0.11617859270120118,0,tested
LEO1,72,0.010151706042563912,-0.03898215459755449,0.05928556668268232,0.6815988408138612,0.7080639024524198,0.20909050841523624,0.01878747373425145,0,tested
LEP,64,-0.21702821745936213,-0.46699887095127923,0.032942436032555006,0.08763274085369635,0.10318264158961805,1.0007129342493342,-0.36176880914999954,8,tested
LEPROT,20,-0.07147078957679523,-0.21325463165145284,0.07031305249786238,0.304631247054183,0.33634481145533374,0.302947601889511,-0.0891447397188523,52,tested
LETM1,72,-0.9783043436875332,-1.090427826400072,-0.8661808609749944,2.6012145640611997e-27,2.5436633256555572e-26,0.47714459438404916,-1.0063201886228015,0,tested
LETMD1,72,-0.5226762708264263,-0.6328054853229513,-0.4125470563299013,3.288893582614767e-14,9.938996781437937e-14,0.46865793060940986,-0.5301179379285497,0,tested
LFNG,20,-0.23544705720920475,-0.7126774862607356,0.24178337184232604,0.31474888480423807,0.34705743062324657,1.0196917498803277,-0.32698689813205,52,tested
LGALS1,72,0.816471712685103,0.7064502814644765,0.9264931439057295,2.191981030791699e-23,1.3883930354755756e-22,0.46819925588565137,0.7629725512792997,0,tested
LGALS2,72,-0.35557158729197874,-0.5511492372243293,-0.1599939373596282,0.0005395606954731694,0.0007839844254427674,0.8322861205337949,-0.4727854413551016,0,tested
LGALS3,72,1.0255041431721488,0.9159506798907274,1.13505760645357,4.276601469796005e-29,5.486846872949274e-28,0.46620780532476186,1.0089160142306048,0,tested
LGALS3BP,72,-0.32426835841149865,-0.492271315948725,-0.1562654008742723,0.000257083792002791,0.0003838276317208337,0.7149412512893338,-0.14171358901304743,0,tested
LGALS4,72,0.7115487869853525,0.4554824891694886,0.9676150848012164,4.80737207274986e-07,8.838622687538822e-07,1.0896972413889532,0.509229001031201,0,tested
LGALS8,12,0.22838270028506621,,,,,0.33073289418055296,0.29788673687355266,60,insufficient_pairs
LGALS9,72,1.2741891391594318,1.146802598156945,1.4015756801619186,8.119992019091253e-31,1.4193010440338422e-29,0.5420969627963697,1.3732775951009986,0,tested
LGALSL,72,-0.2861831195097821,-0.34763039875268853,-0.22473584026687568,6.952317246171038e-14,2.0539634549715555e-13,0.2614906032265193,-0.2770982271225012,0,tested
LGI2,14,-0.8551015376378354,,,,,0.5923212080386709,-0.8634377613125005,58,insufficient_pairs
LGI4,9,0.7465711857262327,,,,,0.6779651583653561,0.41257821771659997,63,insufficient_pairs
LGMN,72,-0.5264690888528518,-0.6491051957336076,-0.4038329819720961,1.5313821241863042e-12,4.152528878908429e-12,0.5218813584704438,-0.5428747949163542,0,tested
LGSN,43,0.13187030944409964,-0.07574046972314022,0.3394810886113395,0.2069278060975102,0.23371683874550486,0.6745985157440828,0.21951668912389583,29,tested
LHFPL2,12,0.24135049010292495,,,,,0.5012537042454721,0.2907738169656999,60,insufficient_pairs
LHPP,72,-0.9801027265275685,-1.0904669324188296,-0.8697385206363073,9.363820009684917e-28,9.735461777944949e-27,0.4696579430154868,-0.9862890848837491,0,tested
LIAS,72,-0.553240053862947,-0.6496552137855706,-0.45682489394032333,8.964335248217588e-18,3.480618248659716e-17,0.4102973905269965,-0.5840696706186519,0,tested
LIFR,24,-0.1267146337968126,-0.3315408691427711,0.07811160154914587,0.21338716070912428,0.2407955666848098,0.485067959053103,-0.2539835410298005,48,tested
LIG1,72,0.5247135004697089,0.4656804836062507,0.5837465173331671,8.89520894928458e-28,9.277092659893158e-27,0.25121664262602794,0.543644463377204,0,tested
LIG3,72,-0.06475567056113192,-0.11413368267058777,-0.015377658451676067,0.010892534018426998,0.01412130686224035,0.21012950177315712,-0.04225673634215017,0,tested
LIG4,72,-0.22734519553272184,-0.28447870436757067,-0.170211686697873,2.213866649856644e-11,5.5584895140169443e-11,0.24313323346040536,-0.2558480933505527,0,tested
LILRA2,8,0.37482007275319995,,,,,0.21589605499082273,0.4059329385657,64,insufficient_pairs
LILRA3,19,0.6509224724577781,,,,,0.4747448803286762,0.678508909786299,53,insufficient_pairs
LILRB1,24,1.1071526959230913,0.8044262118653581,1.4098791799808246,1.1025668189563635e-07,2.128955522438259e-07,0.716914596048615,1.1865170027291958,48,tested
LILRB2,45,1.3285101910098036,1.1841313652864922,1.472889016733115,2.026893272126101e-22,1.1411795846936684e-21,0.4805687154880758,1.2757016647015988,27,tested
LILRB3,25,0.694717012223204,0.5351345818809469,0.8542994425654612,3.808789664808109e-09,8.160065493704839e-09,0.3866043450710507,0.732318771458104,47,tested
LILRB4,17,1.1749320592070887,,,,,0.6927411462149221,1.1066292458998,55,insufficient_pairs
LILRB5,52,0.2853787352223192,0.14014927726648194,0.43060819317815646,0.00024466644759068526,0.00036588738540428457,0.5216542045318829,0.27081999167614695,20,tested
LIMA1,71,-0.09033126458199142,-0.1758876011571822,-0.004774928006800655,0.0388149051613752,0.04757267816810132,0.3614606355708202,-0.06068489730769805,1,tested
LIMA1.1,72,-0.008550593878771273,-0.10575587659699551,0.08865468883945296,0.8612678848503564,0.8739861119352307,0.41365978002560844,-0.013464517421999646,0,tested
LIMCH1,72,-0.1832178510281407,-0.26638235046727954,-0.10005335158900186,3.832494588111545e-05,6.109218017560079e-05,0.3539088368649361,-0.1952739088796473,0,tested
LIMCH1.1,50,-0.05746777545254233,-0.16735036349526095,0.052414812590176295,0.2984176524111668,0.33013830705052777,0.3866425187958128,-0.07693473994985028,22,tested
LIMD1,72,0.09858765968238643,0.044924876362208654,0.1522504430025642,0.0004763342571023582,0.0006958447293983634,0.2283634646496932,0.1474381520562497,0,tested
LIMD2,68,0.6123462073541012,0.4701740765528659,0.7545183381553364,2.0232979388586035e-12,5.4481342513602704e-12,0.5873629848597256,0.5396639395247484,4,tested
LIME1,72,-0.9593721213369167,-1.2169123182205541,-0.7018319244532792,1.9172424208820813e-10,4.488029213418088e-10,1.0959694598024576,-0.9227106462582985,0,tested
LIME1.1,69,-0.06586058118011001,-0.19522323025504054,0.06350206789482052,0.3132662663412035,0.34546059026173825,0.5385034318756039,-0.043136298968101006,3,tested
LIMK1,68,0.4962664638187736,0.38803471851717225,0.6044982091203749,2.0453394317321254e-13,5.86814141223003e-13,0.44714333687382424,0.4140488367769509,4,tested
LIMK2,11,0.20673652678587165,,,,,0.32267351661650734,0.180208824659999,61,insufficient_pairs
LIMS1,72,-0.18134085791301655,-0.2705311120865422,-0.09215060373949092,0.00012727149336624454,0.0001947704229627107,0.379551603474033,-0.2069247482186009,0,tested
LIMS1.1,19,0.07674296020073178,,,,,0.36577957375432285,0.129933938976599,53,insufficient_pairs
LIMS1.2,72,0.7543233104674577,0.621604577022417,0.8870420439124984,1.3931483515354787e-17,5.3389829682793955e-17,0.5647882558121511,0.7694963676759006,0,tested
LIMS2,56,-0.3283367195556962,-0.5223088819820457,-0.1343645571293467,0.0012906844298366967,0.001813138740486079,0.7243125307607954,-0.3720108518092541,16,tested
