gene,n_four_finite,protein_mean,rna_mean,same_direction
MAZ,72,0.09315581435684539,0.8271764935811807,True
MB,72,-0.7051558306670971,0.044530025679077406,False
MB21D2,69,0.13573338531652032,0.13620693916037302,True
MBD1,72,0.24459387382013192,0.013601184486280572,True
MBD2,72,0.07765901792747515,0.3341285111812098,True
MBD3,72,-0.05738750644296263,0.15976668100000696,False
MBD4,66,0.29070587221128635,0.1614041849723299,True
MBIP,60,0.06501747262184003,-0.5847213549911675,False
MBL2,72,0.18364034491218367,0.05642844069904676,True
MBLAC1,72,0.09631824644642509,-0.11900312098999494,False
MBLAC2,72,-0.18461746114143718,-0.056162186520827634,True
MBNL1,72,0.29140010866723576,0.6580075706675359,True
MBNL2,72,0.0529985761778796,0.1610342496548223,True
MBNL3,26,-0.29171454292370086,-0.6677433061226907,True
MBOAT2,61,-0.5316866143348506,-1.153282768113834,True
MBOAT7,72,0.11800254500475378,0.048416002276054866,True
MBP,72,-0.17979359609321693,0.04155246133661987,False
MBTD1,23,0.3848680488539383,0.05712867045505263,True
MBTPS1,29,-0.042320314600558726,-0.06925995019355077,True
MCAM,72,1.4056446479316846,2.284244289850176,True
MCAT,72,-0.7827945406176146,-0.6712817707813596,True
MCC,72,0.20431075671000956,0.003764469069574123,True
MCCC1,72,-1.3095896077953217,-0.9385470568150084,True
MCCC2,72,-1.2583855111110809,-1.0180719918542187,True
MCCD1,68,-2.042767342327131,-3.9085236636207306,True
MCEE,72,-1.0798831030307119,-0.28868671938449064,True
MCF2L,72,0.3666893558279263,0.06622895405609168,True
MCFD2,72,0.13568893693972642,0.6214485638094838,True
MCL1,72,-0.03856904784720917,0.4705683915003696,False
MCM2,72,1.1657211514187693,0.9946215449214664,True
MCM3,72,1.006898389380528,0.29463112734228303,True
MCM3AP,72,0.13456909662306354,0.036302186119592045,True
MCM4,72,1.1861808998446943,0.16697565062241568,True
MCM5,72,0.9981468589201781,1.1639550284370432,True
MCM6,72,1.2305815182163755,0.6145638595205712,True
MCM7,72,1.105339105542849,0.8037809585305249,True
MCMBP,72,0.31734590250193073,0.3800201723630407,True
MCRIP1,72,-0.06652014798124578,0.03959023210932166,False
MCRIP2,72,-0.4548397014672644,-0.266569577973913,True
MCRS1,65,0.2578710681307295,-0.2294964275540015,False
MCTP2,26,0.29848285551490855,1.3013005534515645,True
MCTS1,72,0.06818278736250377,0.44254125220038687,True
MCU,72,0.03434905743085237,0.006571852458669185,True
MCUB,30,0.9377394955129837,1.3212479959122487,True
MCUR1,72,-0.8776937203891862,-0.9831498246841536,True
MDC1,72,0.09562481774933218,-0.4578728711777314,False
MDH1,72,-0.5390870840241817,-0.7204774589540055,True
MDH2,72,-0.833139809263551,-0.29921399343398175,True
MDK,44,0.1701367723874364,1.4024021605920642,True
MDM1,65,-0.13830813070021827,0.28538323440630237,False
MDN1,72,-0.09690693113741382,-0.2439507965869247,True
ME1,72,0.47026265015853647,0.7589488419219302,True
ME2,72,0.00495310840836251,0.5764260926241002,True
ME3,72,-0.8262210382907635,-0.2578495965926396,True
MEA1,72,0.33179824646251876,0.6283919774961176,True
MEAF6,72,0.12861642073291635,0.17127023858232596,True
MECOM,72,-1.0841865454853135,-2.1691257021918844,True
MECP2,72,0.07816823527839883,-0.36599343438924314,False
MECR,72,-0.7689293475057666,-0.29061855242164625,True
MED1,72,0.10858566480351331,0.057174571238005165,True
MED10,72,0.14363878008189854,0.4919597951063827,True
MED11,68,0.11189837484732147,0.015876476334576044,True
MED12,65,0.1481060248851034,-0.14389427411818925,False
MED13,44,-0.2951814138611041,-0.0870778030690273,True
MED13L,43,0.1345202691827443,0.5500975985616996,True
MED14,72,0.03198236361354183,0.016424609301566695,True
MED15,72,0.28820029118866786,0.24856365046232692,True
MED16,72,0.12214173412617041,-0.21126734586741863,False
MED17,72,0.1540847636328026,0.2999234767381654,True
MED18,72,0.07395838985745858,-0.03396577089330305,False
MED19,41,0.20078816041361452,0.2271132605658349,True
MED20,72,-0.01038570649148756,-0.5528670171295218,True
MED21,72,0.14645148559648455,-0.5776105326214674,False
MED22,72,0.15790670501507365,-0.014365506351052468,False
MED23,72,0.07546689366451949,0.1533035378388724,True
MED24,72,0.16127097161172096,-0.2522659495407704,False
MED25,70,0.03689633530155164,-0.15658961423997272,False
MED26,33,0.0496397371552129,0.22827271660847823,True
MED27,70,0.2613156643620754,-0.34444639856338205,False
MED28,72,0.14685483037450942,-0.028267587447762928,False
MED29,72,0.13165214558796198,-0.02759951058964601,False
MED30,72,0.1216322389614876,0.5160156775526035,True
MED31,67,0.09839516946798137,0.0073672348272992684,True
MED4,72,0.18563690637610167,0.1927271135070231,True
MED6,72,0.012117365373526316,0.14706874732101596,True
MED7,72,0.08270585801279846,0.23300475468655024,True
MED8,72,0.1891940521905859,0.19032087974419043,True
MED9,59,-0.03988055666644928,-0.3510764798296857,True
MEF2A,47,0.3415716347750241,0.4621397116918868,True
MEF2C,40,0.5896184281774873,1.2265328012320302,True
MEF2D,72,0.332301609439867,-0.023034307328272816,False
MEGF6,49,0.18493255135771267,0.7480547463018988,True
MEGF8,68,-0.2673619837648987,-0.467705331057313,True
MEGF9,65,-0.6498663570450465,-0.4195114947178692,True
MEIS1,29,-0.7287103869008655,-0.2821473447020748,True
MEIS2,26,-0.5445625744803506,-0.6098842201870747,True
MELTF,35,0.10164635555111363,-0.44693599588568966,False
MEMO1,72,-0.08133196541221095,0.048778588326641246,False
MEN1,72,0.13781461589100824,-0.1493589986581968,False
MEPCE,72,-0.05187474711903726,-0.08425860408986588,True
MERTK,52,0.18114881471287675,0.532973582581664,True
MEST,50,-0.17734813884778255,-1.5139775126187565,True
MET,72,1.101048008749515,1.3223406768239017,True
METAP1,72,-0.0841155199128703,-0.30819665649618005,True
METAP1D,72,0.11201824070769158,0.4347683172427923,True
METAP2,72,-0.03740463316487234,0.15164305194255778,False
METRNL,34,-0.10641597174641518,-0.9389369348303532,True
METTL1,70,0.2614158046434012,-0.7155079227054142,False
METTL13,72,0.008469948408985068,0.08350647412852667,True
METTL14,72,-0.02685705899549455,-0.0014694762721360918,True
METTL15,72,-0.5244914126187619,0.22286338524620597,False
METTL16,72,0.23554912476705012,0.06178963255253738,True
METTL17,72,-0.7610717382996405,0.08606024571583765,False
METTL18,46,0.9269834213609605,0.3169407218391809,True
METTL26,72,0.7996239029159344,1.4291344886300565,True
METTL2B,52,0.2676325237029288,0.2775085454328989,True
METTL3,72,0.00785562483940699,0.19129988097403813,True
METTL5,72,0.40816675579258216,0.5342443888519568,True
METTL7A,72,-0.3554447173784113,-1.152150152796654,True
METTL7B,72,0.1203014540551515,-0.5255314180819283,False
MEX3A,64,-1.248593872994605,0.08122278523461204,False
MFAP1,72,0.008134467483436257,0.06945781403758662,True
MFAP2,72,-0.24158639436565854,-0.2507026277561293,True
MFAP3L,27,-0.3017486598517664,-1.3878847676639663,True
MFAP4,72,0.19533247100347106,-1.3227166946360474,False
MFAP5,72,-0.20771694186616238,0.24070506077201032,False
MFGE8,72,-0.6000273491211832,0.1353431209616092,False
MFHAS1,20,0.07173512891699489,-1.1112557202310478,False
MFN1,72,-0.6542164293185897,-0.07515899356161214,True
MFN2,72,-0.6527965672234447,-0.5354572206039785,True
MFSD1,49,0.4985356633111307,0.7586907924072358,True
MFSD10,72,0.004319124587722577,0.6187244758428596,True
MFSD11,36,-0.050858801722352576,0.28638392879664853,False
MFSD4A,52,-2.6148440383350806,-3.5353180613353006,True
MFSD4B,46,-0.22812462837531286,-0.402587745912288,True
MFSD6,33,0.025661445379663143,0.12407153492355752,True
MFSD9,62,-0.16134491650047905,-0.13724211387677643,True
MGA,68,0.11764020646689635,-0.04466892675694691,False
MGAM,72,-1.5133212281578288,-1.170348217423206,True
MGARP,72,0.488009007926897,0.7610090067346414,True
MGAT1,72,0.6792127429879178,1.0483155564889723,True
MGAT2,69,0.0594410198081322,0.547446475472266,True
MGAT3,39,-0.9584329632322639,-0.2095139933929827,True
MGAT4A,20,0.03911301235823088,0.06993249196922657,True
MGAT4B,34,0.2494553024156056,0.06277873687233561,True
MGAT5,38,0.072797809128816,-0.140468492193935,False
MGLL,72,0.7340384563443172,0.591165250344106,True
MGME1,72,-0.4563414947593319,0.057994782773958024,False
MGMT,72,-0.3401179286818707,-0.19587870831075144,True
MGP,72,-0.0044914003405018095,-0.23848643349594045,True
MGRN1,72,0.21466509265490138,0.36160685243507845,True
MGST1,72,-0.004342264638115773,-0.002304400648563027,True
MGST2,72,-0.0870196381437624,0.21847787735338772,False
MGST3,72,-0.5641339774445334,-0.10583646700985956,True
MIA2,72,-0.15520525238356084,-0.4836479904116299,True
MIA3,72,-0.11246420467017537,0.22108731009199634,False
MIB1,72,-0.16794364007374557,-0.497128726944023,True
MIB2,72,-0.16217655954765595,0.03661754158802624,False
MICAL1,72,0.38918329243932404,0.21475958749000254,True
MICAL2,43,0.739600817721444,0.7289693409823272,True
MICAL3,72,0.7314790983993027,0.30450368155486635,True
MICALL1,72,0.031032360960363325,-0.012351344389944187,False
MICALL2,72,0.20013558683556923,0.845466758573209,True
MICU1,72,-0.25442769096421164,-0.5075916413630611,True
MICU2,72,0.02572676502333298,-0.7354962956413913,False
MICU3,33,-0.5876962922120273,-0.3784537957028327,True
MID1,72,0.6101887511606807,0.7112430990799674,True
MID1IP1,61,-0.16805778015410336,-0.271413857495998,True
MID2,42,-0.05206329932329483,0.05102856970561902,False
MIEF1,72,-0.18901688997456365,-0.3514781227156346,True
MIEN1,72,-0.4758821603473472,-0.20823686825821863,True
MIER1,72,0.17455608093250785,0.2052322652528946,True
MIF,72,0.6581852136867978,1.4536210583750846,True
MIF4GD,72,0.17229058942531558,0.36589369064669847,True
MIGA1,72,-0.03772719719887568,-0.03683136685895138,True
MIGA2,67,-0.3550748723196849,-0.7538166116894918,True
MILR1,20,0.7370690186305003,1.6740152082786057,True
MINDY1,72,-0.29221075091283644,-0.759013138446487,True
MINDY2,72,-0.12511181896488768,-0.23686763536067737,True
MINDY3,72,0.21733636435101278,0.12852931070757886,True
MINDY4,31,-0.03454424446492929,-0.33271988234489347,True
MINK1,50,-0.09154146844506193,-0.05648784091879299,True
MINOS1,72,-0.9173955108718805,-0.6488058325878003,True
MINPP1,72,-0.2305892613640944,0.07540614406507208,False
MIOS,72,-0.06957770867304157,0.35033940294913557,False
MIOX,72,-1.4772456981304838,-3.7234393129531216,True
MIPEP,72,-0.8423813761424213,-0.5900785000225177,True
MIPOL1,34,-0.8184494393990354,-0.3279820097656509,True
MIS12,63,0.46185910824718107,0.14918134552430798,True
MISP,72,-0.9885698499420373,-1.865426685356666,True
MISP3,72,-1.590067723701029,-1.344005945443248,True
MITD1,42,-0.04302822130655,0.6359956150270732,False
MITF,72,0.5240270438792831,-0.2382729737159137,False
MKI67,39,0.6618312051180516,1.5244097104875252,True
MKLN1,69,-0.009614970540864083,-0.1466136012711135,True
MKNK1,54,0.5633654522607537,0.4027904521847149,True
MKRN1,72,-0.17231125902862168,0.2129478756046369,False
MKRN2,72,-0.47912775922572215,-0.5431739940742659,True
MLEC,72,0.5722637333316305,0.4710013219717205,True
MLF2,72,-0.13237216376932023,-0.3037041003458125,True
MLH1,72,-0.06851715699236097,-0.08101181511887612,True
MLIP,31,0.8122335504482645,0.5141362043429059,True
MLKL,72,1.2006578675480615,1.6916008024154259,True
MLLT1,71,0.02478875183519846,-0.32840310373461173,False
MLLT3,33,0.3595991611886757,0.2491699947278181,True
MLLT6,64,-0.09693306619034771,-0.4410072771394711,True
MLPH,60,0.3706471036408016,0.25174046655038523,True
MLST8,72,-0.2544994618581224,-0.048899815818326656,True
MLX,72,-0.40660677008297114,-0.03423936706002569,True
MLXIP,68,0.10150704132087787,-0.25831248542349927,False
MLXIPL,60,-0.7752092007492722,-1.5046072624058004,True
MLYCD,72,-0.6625582527002226,0.06341799393626732,False
MMAA,72,-0.7917515989255662,-0.10624929883284555,True
MMAB,72,-0.6895878367266945,-0.158386128301935,True
MMADHC,36,0.4126904108598805,0.22670643339144134,True
MME,72,-1.7741003743122168,-2.173214690369458,True
MMGT1,72,-0.5130856757990911,-0.004162269655946312,True
MMP14,72,1.3265393767811753,1.5633534607424393,True
MMP15,49,0.3254954964915062,-0.4780290637802959,False
MMP19,29,0.27500470102294483,-0.0054028213704941245,False
MMP2,72,-0.46904365541374,-0.16729885853900744,True
MMP7,72,-0.7955087416773376,-1.116898908653781,True
MMP8,52,0.4856450982880111,0.13999554552487917,True
MMP9,72,0.6737658887750629,1.6934158831168489,True
MMRN1,72,0.8096377781024598,1.2694477134285849,True
MMRN2,72,0.7701528290835847,0.8883909558177723,True
MMS19,72,0.1308665629217604,-0.023496511893638692,False
MNAT1,72,0.08141161910513464,-0.22946353813810236,False
MNDA,72,1.2226751656234,1.9169478394456563,True
MNT,60,0.35653618980828156,-0.08394036839395964,False
MOAP1,24,-0.04025399468150854,0.14162403586008046,False
MOB2,72,0.09237758485198944,0.24045112395814952,True
MOB3A,72,0.6725027540220405,0.7631915561778878,True
MOB3B,69,0.42548832024091865,0.0746403299714217,True
MOB3C,68,0.20905362237760564,0.35579059057074935,True
MOB4,72,-0.07216243218882666,0.2816320320787309,False
MOCS1,72,-1.1350621176334108,-0.9250848788466999,True
MOCS2,72,-0.06251466883701948,-0.5923823404945231,True
MOCS3,72,0.22116274102040975,0.24695063810921347,True
MOG,27,-0.10387423151470794,-0.021095485249182335,True
MOGS,72,0.341385545765331,0.43128108727626996,True
MON1A,26,-0.37974882840646207,-0.7975939748831696,True
MON1B,72,0.09063333904442733,-0.1022841222982364,False
MON2,25,0.22916527003315623,0.16853062124265683,True
MORC2,72,0.24459697028479152,0.015334275189250839,True
MORC3,72,0.25832364972253075,0.6001902488084934,True
MORF4L1,72,-0.00019287875669049778,-0.41803536877276604,True
MORF4L2,72,0.3714449786965788,0.474574681757151,True
MOSPD2,72,0.3021494445932428,0.413861022698978,True
MOV10,72,-0.36404390614067655,-0.25064461607954847,True
MOXD1,72,-1.2593303403990344,-1.8576182657492986,True
MPC1,68,-0.7079582295259881,-1.4847399253963318,True
MPC2,72,-1.0782764926567676,-0.04867785642557568,True
MPDU1,72,-0.24143364975185871,-0.15459447771971307,True
MPDZ,72,-0.6414656075292375,-0.6739395961705076,True
MPEG1,26,0.8737491181637073,1.3443692532468978,True
MPG,72,0.30912063000764317,1.0537311183150417,True
MPHOSPH10,72,0.31960206063380114,0.2788545047501867,True
MPHOSPH6,72,0.14716251176455314,0.28111034856862294,True
MPHOSPH8,72,0.04994930600873418,0.13711717346032085,True
MPI,72,0.5773948525429171,0.5463711179212822,True
MPLKIP,72,0.11392389853378848,-0.4382997432379725,False
MPO,72,0.6106727522534049,0.10361416572776495,True
MPP1,72,-0.08007349200101263,-0.20321511043984497,True
MPP2,61,-0.963313778141053,-0.4847831079091145,True
MPP5,72,-0.7581038448073443,-1.172053515611781,True
MPP6,72,-0.1236251666316906,0.3200850660598639,False
MPP7,72,-1.3580422446145837,-1.9959927497972612,True
MPPE1,60,0.2836847723170385,-0.119190835280612,False
MPPED2,47,-0.5825012908079809,-1.687156334593713,True
MPST,72,-0.8632821298118931,-0.7646807058563466,True
MPV17,72,-0.13186735466929958,0.6334132153064773,False
MPV17L2,29,-0.05044971154171751,-0.5222683656027707,True
MPZL1,72,0.29008406097234624,0.8147174884131386,True
MPZL2,50,0.8158365315453047,1.5041946354506845,True
MRAS,72,-0.24807169695382245,-0.2547844671396386,True
MRC1,72,0.13585218539085678,0.31274456298380127,True
MRC2,72,-0.5240548536925264,-0.19942642540054686,True
MRE11,72,0.19552551798269688,0.3650392000545211,True
MRFAP1,64,0.3789461155175077,-0.19451596099410862,False
MRGBP,56,0.4866616552445893,0.37499092433000053,True
MRGPRF,39,-0.6507509067529924,-1.297526205037844,True
MRI1,72,-0.008648847579715953,0.16114736976829264,False
MRM1,72,-0.5727650316875531,0.1037927244087568,False
MRM2,72,-0.5243037258466003,0.29031599299665767,False
MRM3,72,-0.47756910337167213,0.009133042274660112,False
MRNIP,72,0.21673125344159172,0.3261660183502403,True
MROH1,72,-0.1459477062446791,-0.4248465707489742,True
MRPL1,72,-0.8560636581215153,-0.16063833121920598,True
MRPL10,72,-0.7370517042670112,0.0007770099256764072,False
MRPL11,72,-0.821045953885972,0.43402597710127744,False
MRPL12,72,-0.6885766261856038,-0.5287142022831014,True
MRPL13,72,-0.8145018828262658,0.2652465583657381,False
MRPL14,72,-0.6804418704317478,0.27873754550761415,False
MRPL15,72,-0.7850710260836818,-0.3120225605257455,True
MRPL16,72,-0.7387357803282588,-0.35525709253021864,True
MRPL17,72,-0.8065641646566708,0.5146553000910017,False
MRPL18,72,-0.7641481317890246,0.1582750003878457,False
MRPL19,72,-1.040388929404168,-0.6212820813302508,True
MRPL2,72,-0.40551306780063856,-0.4097181453911521,True
MRPL20,72,-0.6254740204459853,-0.10699806342963321,True
MRPL21,72,-0.5155127893835709,0.09888494080591388,False
MRPL22,72,-0.6665323587794099,0.45166614795647675,False
MRPL23,72,-0.6143103198180041,0.40922519540018015,False
MRPL24,72,-0.6976902118169177,0.0012611324463869256,False
MRPL27,72,-0.7310637039207524,-0.18324413294151376,True
MRPL28,72,-0.742447605159597,0.002510811812489503,False
MRPL3,72,-0.8100048721398642,-0.05097552092932329,True
MRPL30,72,-1.0225560889430811,0.1892402386537158,False
MRPL32,72,-0.9343201719130612,0.05261465034266212,False
MRPL33,72,-1.051881036474865,-0.11874407578059411,True
MRPL34,72,-0.8185613127437298,-0.7335545066859049,True
MRPL35,71,-0.1512547432562213,-0.36300899265865266,True
MRPL37,72,-0.8489273709125957,-0.06342468581876613,True
MRPL38,72,-0.5081520248691347,-0.28317992739484577,True
MRPL39,72,-0.8438116262616874,0.06654483472730408,False
MRPL4,72,-0.4908081216518845,-0.3313109989921814,True
MRPL40,72,-0.798095361250867,0.22128658454476477,False
MRPL41,72,-0.913952019559636,-0.9046452776066197,True
MRPL42,72,-0.5214584072120853,-0.15395805260833223,True
MRPL43,72,-0.8245634087262997,-0.04840397018148264,True
MRPL44,72,-0.9828441440362299,-0.15391523113590677,True
MRPL45,72,-0.7702023610911274,0.06068141189871749,False
MRPL46,72,-0.7710244527115733,-0.16591183047628721,True
MRPL47,72,-0.7461769210830445,-0.17662985952515486,True
MRPL48,72,-0.6751953868219955,-0.09084064282932681,True
MRPL49,72,-0.8129678512124738,-0.4299298910916495,True
MRPL50,72,-0.6512453023710196,0.1000297320406457,False
MRPL51,72,-0.7139914257102843,0.5794745828606882,False
MRPL52,72,-0.6858203213430081,-0.036725786830870265,True
MRPL53,72,-0.9747220381075484,0.002362022523147742,False
MRPL54,72,-0.7220579250391586,0.32807831178987845,False
MRPL55,72,-0.723082977410032,0.46786215519309,False
MRPL57,68,-0.6910607928540585,0.06591645815813564,False
MRPL58,72,-0.8414142640459672,-0.12762028741187068,True
MRPL9,72,-0.6976186576094131,0.23061244326124145,False
MRPS10,72,-0.8122666819460422,-0.21574773481427334,True
MRPS11,72,-0.7739776190043295,-0.2384405437079529,True
MRPS12,72,-0.9699809898267249,-0.027047501317952107,True
MRPS14,72,-0.9335623009915403,-0.11109405772665143,True
MRPS15,72,-0.7159104742813476,-0.2849767456849049,True
MRPS16,72,-0.6807577003713186,-0.23286612223975597,True
MRPS17,72,-0.9065243364643556,0.085373892445765,False
MRPS18A,72,-0.7977230252124858,0.17879814962158302,False
MRPS18B,72,-0.9555959347608598,-0.04338435688440734,True
MRPS18C,72,-0.5968438379017851,0.29948147565236716,False
MRPS2,72,-0.9911493405236848,-0.28655398468923216,True
MRPS21,72,-0.9978965573465067,0.12305916726247511,False
MRPS22,72,-1.0382052426390418,-0.04754532211957572,True
MRPS23,72,-1.0475235360484612,-0.02683443539440307,True
MRPS24,72,-0.9324454923203488,0.106122930470464,False
MRPS25,72,-0.8556887099790806,-1.0116151295013571,True
MRPS26,72,-0.890966961305005,-0.4427144569448396,True
MRPS27,72,-0.8676478502692461,0.11157574415073822,False
MRPS28,72,-0.9655018029484034,-0.20626645209829975,True
MRPS30,72,-0.6999406176540653,0.10622641105042778,False
MRPS31,72,-1.0305942038600717,-0.2099330997963802,True
MRPS33,72,-1.0445989224581755,-0.0479474437564157,True
MRPS34,72,-0.5636886791618981,0.30533793896052847,False
MRPS35,72,-0.9165358400861651,-0.24183568581703543,True
MRPS36,72,-0.9933713259971779,-0.23434563923808613,True
MRPS5,72,-0.868512774283014,-0.16485029664083578,True
MRPS6,72,-0.9453360885504954,-0.8686401985626225,True
MRPS7,72,-0.8366125183375915,-0.11353206788468236,True
MRPS9,72,-0.9380579708638574,-0.25876555025364334,True
MRRF,72,-0.6427863236734004,-0.1410899482389104,True
MRTO4,72,0.43557747712424777,0.4663186240160601,True
MRVI1,72,0.15030005358918644,0.14959508426971624,True
MS4A6A,24,0.9206135071710664,2.240936468274874,True
MSANTD2,28,0.22681568083992865,-0.058417463810225376,False
MSH2,72,0.3155517548651851,0.5398393933671426,True
MSH3,72,0.08504617439097346,-0.46156243542516706,False
MSH6,72,0.41954988026949747,0.43132966658049043,True
MSI1,20,0.3329919992227005,-0.18725542823718055,False
MSI2,72,-0.6791981351128632,-1.0049603590380844,True
MSL1,50,-0.11511030849926385,0.14820611861260236,False
MSL2,45,-0.049894442735877426,0.040681017803019595,False
MSL3,39,0.20530841275469194,0.4769072612517624,True
MSLN,43,0.8693774627767691,1.1821482444824405,True
MSMO1,56,0.15527455791038777,-0.3733999350083697,False
MSN,72,-0.06097553605391712,0.4350112283941387,False
MSR1,72,1.253476909746646,2.4644792377883658,True
MSRA,72,-1.420635027711854,-1.8065036702510315,True
MSRB1,65,-0.4295287325945373,-1.2081513762727574,True
MSRB2,72,-0.6399949971611082,-0.1269108324665157,True
MSRB3,72,-0.061632359691552945,0.27674977452349275,False
MST1,72,-0.25151932734977805,-0.8552490155108481,True
MSTO1,72,0.09633519794785551,0.08894069734630056,True
MT1A,58,-2.1133146752364484,-0.14334383075221432,True
MT1B,72,-2.5370729594459736,-0.005268628825589237,True
MT1E,72,-2.863464036002307,-1.8603426104202399,True
MT1F,72,-2.974396737781785,-2.9044469932024164,True
MT1G,72,-3.0257816841860237,-5.934660806595892,True
MT1H,72,-3.1789657827277082,-5.386845346877092,True
MT1M,53,-0.9118752844713455,-1.3971423435188244,True
MT1X,71,-2.8552960516845878,-2.04624564833528,True
MT2A,72,-2.1605070520706438,-0.2043140311688135,True
MT3,72,0.6481665578068699,1.2407610996886622,True
MTA1,72,-0.09258940210918881,-0.13248521428368307,True
MTA2,72,0.09963320571216254,0.23258632177081548,True
MTA3,72,-0.1521653804581121,-0.05207913930057821,True
MTAP,72,0.17802454044485397,0.16232238646344652,True
MTCH1,72,-0.41385790038856096,-0.10778181081633582,True
MTCH2,72,-1.4287566634802171,-0.9098728921416233,True
MTCL1,72,0.9740673733694012,1.2371067840578094,True
MTERF1,53,-0.2527387131054321,-0.0796375469172002,True
MTERF3,72,-0.4735913611302818,0.24058380478574615,False
MTERF4,68,-0.47399210358900623,0.10013085327418543,False
MTF1,27,0.0700850085861812,-0.17007460705273292,False
MTF2,30,0.3353972735815333,0.22599541586581035,True
MTFMT,72,-0.8093717296215667,-0.1597256540158153,True
MTFP1,72,0.8612640203073414,1.6483448758361845,True
MTFR1,72,-0.5131868037456166,-0.5022832102346005,True
MTFR1L,68,-0.5654558939715314,-0.9398156807959585,True
MTG1,72,-0.7409892467147793,-0.5051723460571522,True
MTG2,72,-0.7988384781100188,-0.29031686481220403,True
MTHFD1,72,-0.445685657814804,-0.7890316814149982,True
MTHFD1L,44,0.3791336454036091,0.7480302034901366,True
MTHFD2,64,0.5509257255143131,1.019218878457235,True
MTHFD2L,28,-1.2083672206211244,0.24362855463019603,False
MTHFR,72,0.16801226928186103,-0.16591031238587972,False
MTHFS,72,-1.1315427146951764,-0.4265571309804043,True
MTHFSD,37,-0.027152191989632972,0.050611614492101366,False
MTIF2,72,-0.7456393923380472,0.044444092050046104,False
MTIF3,72,-0.8499838167143126,-0.01107113899174709,True
MTM1,72,-0.4914096428504416,-0.214782746124599,True
MTMR1,72,0.04946361059858447,0.1671648453355846,True
MTMR10,72,-0.5170289813616405,-0.7887968708181211,True
MTMR11,72,-0.5577138152764475,0.7172054282841965,False
MTMR12,72,-0.14309642321524566,-0.25091813577528527,True
MTMR14,72,-0.11692983407497648,-0.3410041640987034,True
MTMR2,72,0.17369367753534048,0.23021855803736976,True
MTMR3,72,-0.20284749120596382,-0.3423623888705161,True
MTMR6,72,0.06026047041799402,0.14987593756069514,True
MTMR9,72,-0.0173786268000104,-0.12334967659225932,True
MTO1,72,-0.6606970085382385,-0.19682058572240152,True
MTOR,72,-0.17467016411635408,-0.7781365045651278,True
MTPAP,72,-0.7174474326843485,-0.03398261775476945,True
MTPN,72,0.4424396301916127,0.40920970122231987,True
MTR,72,0.23929710872388085,-0.23133551861163104,False
MTRF1,72,-0.8661806910282911,-0.0665317562810614,True
MTRF1L,72,-0.6990106937295545,-0.25209785996824036,True
MTRR,72,0.14137061422026231,0.42517377417193164,True
MTSS1L,72,-0.2669850040082779,-0.3386473395396645,True
MTTP,72,-1.741734924581781,-2.4924577132311603,True
MTURN,72,-0.6938275863085792,-2.4859779396360975,True
MTUS1,72,-0.6312101952751805,-0.7504901009203971,True
MTX1,72,-0.7971985476956706,0.3056992286673874,False
MTX2,72,-1.085951969341339,-0.34373212276400866,True
MTX3,72,-0.6512792000451254,-0.16501869989497836,True
MUC1,72,-0.9078717967498385,-1.1979531058848178,True
MUC13,68,-1.2521430294986526,-2.5051535427544804,True
MUC15,39,-1.5963191248819617,-2.911870927006515,True
MUC20,22,-0.00039006781638200645,-1.2958534022264934,True
MUC5B,41,0.218667452034022,0.005493840137633811,True
MUL1,68,-0.14719352962315818,-0.21809748848155355,True
MUM1,29,0.4598562371369378,0.13359884123998783,True
MUSTN1,68,-0.7344344941301573,-0.9018839829128849,True
MUT,72,-1.191056173224403,-0.9873508758024122,True
MVB12A,72,-0.045895641181630295,0.48656207908998284,False
MVB12B,61,0.11812912911028228,0.09528690578076836,True
MVD,72,0.2835595690006124,-0.15774499288907556,False
MVK,72,-0.5889448348158205,-0.05600732207052217,True
MVP,72,0.8930167352685048,0.3553565053644048,True
MX1,72,0.6952906512039978,0.9651711744987477,True
MX2,72,0.6008015353720221,0.8301560335295984,True
MXRA5,72,0.8065468954412778,-0.4205860505006045,False
MXRA7,40,0.8463182907518721,1.0848077060723516,True
MYADM,72,0.5396107285013342,1.0975178872787734,True
MYBBP1A,72,0.5363416170818347,0.12090644777400625,True
MYCBP,72,-0.2253372457976086,-0.34838219683242666,True
MYCBP2,72,0.06999955189249533,0.173704730631227,True
MYCT1,50,0.3663809491521179,0.6844474509220401,True
MYD88,72,0.2821458547174023,-0.07706078688044989,False
MYDGF,72,0.7784094769494041,1.2758839029923954,True
MYH10,72,-1.4555793954496796,-1.5963647190127765,True
MYH14,38,0.3138969264751418,-1.5533251974138913,False
MYH7B,24,-0.3762887882201748,-0.19912452162818597,True
MYH9,72,0.17253547492871754,0.25829697063896556,True
MYL12A,72,0.1811605990927082,0.26461915668852587,True
MYL3,72,-1.1526132139462695,-2.0919444863544308,True
MYL4,57,0.7936180854391298,0.5122353991949219,True
MYL6,72,-0.12879597942424423,0.3878210580825765,False
MYL6B,72,-0.1154660810402605,0.41774085102940006,False
MYL9,72,-0.16050407994471796,-0.3724046783817931,True
MYLK,72,-0.4271417109477708,-0.46195886964358773,True
MYO10,72,-0.403160465328128,-1.0927975676408075,True
MYO15B,72,0.0714748127611047,-0.12348331140761269,False
MYO18A,72,0.0714226918972986,-0.16400937133496804,False
MYO19,72,-0.20027639683224177,-0.06787685448818254,True
