gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
UBE2L6,72,1.0629504019024312,0.3248159451316105,0,0,tested,0.9866223968545371,1.1392784069503252,27.76782784893015,7.302950930779175e-40,1.1097729584244429e-37,1.0,829.0
UBE2M,72,0.15206452005569682,0.1505695247776977,0,0,tested,0.1166824163765364,0.18744662373485724,8.569531195746006,1.4695563599097812e-12,3.3643567148133537e-12,1.0,5518.0
UBE2N,72,0.02202239017466108,0.14920880242254364,0,0,tested,-0.013039959427306805,0.057084739776628965,1.252380383270424,0.2145409167935754,0.23705755849299717,1.0,7660.0
UBE2O,72,0.3889081226230425,0.24552768804703964,0,0,tested,0.3312119445457662,0.44660430070031876,13.440418371679367,3.436769356260025e-21,1.384679359445635e-20,1.0,3237.0
UBE2Q1,72,0.3289400990764814,0.16530692065456143,0,0,tested,0.2900948771491504,0.36778532100381245,16.88464877865862,1.4482416986612285e-26,1.0423716390542928e-25,1.0,3682.0
UBE2Q2,39,-0.025718291702838618,0.3567976996663264,33,33,below_cohort_completeness,,,,,,0.5416666666666666,
UBE2R2,72,-0.0165090994129424,0.1935077030449948,0,0,tested,-0.061981180313527964,0.028962981487643164,-0.7239213300026632,0.4714926168671064,0.4988048780044234,1.0,7764.0
UBE2S,15,0.46617442806921344,0.4320842516950015,57,57,below_cohort_completeness,,,,,,0.20833333333333334,
UBE2T,16,0.32429877528835527,0.29096900489078664,56,56,below_cohort_completeness,,,,,,0.2222222222222222,
UBE2V1,72,0.20430603555141114,0.18951850254668845,0,0,tested,0.15977137081014747,0.2488407002926748,9.147361206496637,1.2549216717788584e-13,3.0618416069393897e-13,1.0,4848.0
UBE2V2,72,0.16328133704755776,0.17367834997320084,0,0,tested,0.12246892567380871,0.20409374842130681,7.977321803346229,1.842291332803108e-11,3.9399400941041504e-11,1.0,5347.0
UBE2W,25,0.15245848964362427,0.30589542798479713,47,47,below_cohort_completeness,,,,,,0.3472222222222222,
UBE2Z,72,0.38192201257860686,0.1904501131327623,0,0,tested,0.3371684300822813,0.4266755950749324,17.01608723900241,9.299739147788115e-27,6.827720975048813e-26,1.0,3291.0
UBE3A,72,-0.007030396118941736,0.12011498566464834,0,0,tested,-0.035256033959547795,0.021195241721664322,-0.49664818183575554,0.6209714394445425,0.6461633040421635,1.0,7942.0
UBE3B,72,-0.09064892783340539,0.25872007234685196,0,0,tested,-0.15144516423762694,-0.02985269142918385,-2.9730266073375664,0.0040247739122954975,0.0051682922655656785,1.0,6490.0
UBE3C,72,0.1004364797521124,0.19126631624943607,0,0,tested,0.055491098926476565,0.1453818605777482,4.455733804290285,3.0504983351151166e-05,4.5022381511851106e-05,1.0,6347.0
UBE3D,4,0.24699932721660037,0.31398496627586014,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
UBE4A,72,-0.08239476734966576,0.19685003160612446,0,0,tested,-0.1286522569566566,-0.03613727774267491,-3.5516518794660286,0.0006846210176523238,0.0009292109329578389,1.0,6630.0
UBE4B,72,-0.06856985575166015,0.15693175052725267,0,0,tested,-0.10544700918563205,-0.03169270231768825,-3.7075640709350672,0.00041163165706428653,0.000567296606090993,1.0,6870.0
UBFD1,72,0.1732443492421554,0.2233713453372405,0,0,tested,0.1207546564484485,0.22573404203586228,6.5810905494486445,6.820813416664583e-09,1.2527897664268312e-08,1.0,5210.0
UBIAD1,14,0.19550856244848552,0.35095728391189446,58,58,below_cohort_completeness,,,,,,0.19444444444444445,
UBL3,48,0.36289052394152255,0.4301173697089148,24,23,below_cohort_completeness,,,,,,0.6666666666666666,
UBL4A,72,-0.02475123458830422,0.17277171197505278,0,0,tested,-0.06535059647745603,0.015848127300847597,-1.2155994024755226,0.22816410665634707,0.251386281123149,1.0,7611.0
UBL5,72,-0.28348234648161,0.23549151172476496,0,0,tested,-0.33882013874541356,-0.2281445542178065,-10.214497571093935,1.3989119338547975e-15,3.830954340451051e-15,1.0,4063.0
UBL7,72,0.027345518534811205,0.20461797806641674,0,0,tested,-0.020737348999339964,0.07542838606896238,1.1339884270433622,0.2606137577013433,0.2851879353976384,1.0,7568.0
UBLCP1,72,0.10729970297312083,0.19952140612598301,0,0,tested,0.060414471129664464,0.1541849348165772,4.563260598335297,2.057977210812117e-05,3.0700034183887364e-05,1.0,6218.0
UBN1,72,0.016840858745919306,0.25031470083149887,0,0,tested,-0.04198021218668924,0.07566192967852786,0.5708790756925043,0.5698841539855418,0.5959292360684957,1.0,7758.0
UBN2,72,0.12879545771512768,0.3938818570772336,0,0,tested,0.03623775903723972,0.22135315639301564,2.7746027871053007,0.007058113039420487,0.00890306067650628,1.0,5855.0
UBOX5,56,0.12098065773899462,0.3191676835361498,16,16,below_cohort_completeness,,,,,,0.7777777777777778,
UBP1,72,-0.10152925864225525,0.24265655841838954,0,0,tested,-0.15855075433378857,-0.04450776295072194,-3.550303082317557,0.0006876027376685181,0.0009329169150796334,1.0,6323.0
UBQLN1,72,0.16368312838034937,0.30695641948467967,0,0,tested,0.09155190610794245,0.2358143506527563,4.5247380812382705,2.3708306326944646e-05,3.521052907195504e-05,1.0,5341.0
UBQLN1.1,0,,,72,72,below_cohort_completeness,,,,,,0.0,
UBQLN2,72,0.40936306120441146,0.23889422279589242,0,0,tested,0.3532256710399928,0.4655004513688301,14.54016224371752,5.607446896742397e-23,2.732146237529538e-22,1.0,3098.0
UBQLN4,72,0.07214622186760128,0.188010659863161,0,0,tested,0.027965882785790937,0.11632656094941163,3.2560972504452756,0.0017328644208966075,0.0022830835998529815,1.0,6806.0
UBR1,72,-0.02192336752438044,0.1736474414350404,0,0,tested,-0.06272851574774513,0.018881780698984253,-1.0712852465770557,0.2876693201228399,0.31292392007959924,1.0,7663.0
UBR2,8,0.3775938263282748,0.3794649325365626,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
UBR2.1,8,-0.2620795372906379,0.185712778726366,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
UBR3,72,-0.23684802205845068,0.2083149242577808,0,0,tested,-0.28579962935672243,-0.18789641476017896,-9.647518617585327,1.510636402547807e-14,3.9020736324952015e-14,1.0,4505.0
UBR4,72,-0.04494247575258604,0.16379416247393,0,0,tested,-0.08343221693527356,-0.006452734569898526,-2.328224319204805,0.02275335591869643,0.027536518192213533,1.0,7260.0
UBR5,72,0.09956861376496247,0.13595065045149538,0,0,tested,0.06762177713500059,0.13151545039492435,6.214517554956627,3.122720969501407e-08,5.523917129006003e-08,1.0,6367.0
UBR7,72,0.36891081911768303,0.2827303678205199,0,0,tested,0.3024724398889367,0.4353491983464294,11.071722243156858,4.041111115167469e-17,1.2254182575888102e-16,1.0,3388.0
UBTD1,12,-0.4978183634422995,0.4365878314163713,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
UBTD2,68,-0.028975664734168127,0.24880005835106078,4,4,tested,-0.0891981086930595,0.031246779224723235,-0.9603673492944781,0.3403234402277298,0.3671754839375936,0.9444444444444444,7537.0
UBTF,61,-0.056692672386870646,0.35394985251910377,11,11,tested,-0.14734343881247058,0.03395809403872929,-1.250979264391529,0.21579815255932733,0.23834864518826415,0.8472222222222222,7068.0
UBTF.1,71,-0.1385404554445761,0.36532505282714817,1,1,tested,-0.22501148466099252,-0.0520694262281597,-3.1954080843516546,0.0020952128523913215,0.0027452162539709944,0.9861111111111112,5713.0
UBXN1,72,0.025892031694690135,0.17075944302749455,0,0,tested,-0.014234470174228651,0.06601853356360893,1.2866121509003403,0.2024088837934358,0.22420590703786714,1.0,7595.0
UBXN10,4,0.9064537936514998,0.22907539382237907,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
UBXN2A,64,-0.07229794548403484,0.32515512440765515,8,8,tested,-0.15351927894805892,0.008923387979989233,-1.778792706791681,0.08009824257259805,0.09201415570955708,0.8888888888888888,6803.0
UBXN2B,72,-0.016311867528936645,0.24725157758384148,0,0,tested,-0.07441313978720739,0.041789404729334095,-0.5597973815774696,0.5773795427072068,0.6032972025121748,1.0,7771.0
UBXN4,72,0.03590516528424687,0.1490349132988,0,0,tested,0.0008836776230605609,0.07092665294543318,2.0442554263413015,0.04463812331324283,0.05247634581299923,1.0,7429.0
UBXN6,72,0.11130534908487519,0.14357003411615477,0,0,tested,0.07756804507320172,0.14504265309654865,6.578372786893009,6.898659438803309e-09,1.2662215843236521e-08,1.0,6145.0
UBXN7,72,0.1911710433867123,0.22357254896687473,0,0,tested,0.13863407005801767,0.24370801671540696,7.255542333971267,3.9826293474487643e-10,7.848323162307891e-10,1.0,5012.0
UBXN8,12,0.21351919507928344,0.5642370549280159,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
UCHL1,72,-1.3578315672665084,0.8569065954167439,0,0,tested,-1.559194745154963,-1.1564683893780539,-13.445552839369054,3.3701566296644475e-21,1.3598818384427586e-20,1.0,425.0
UCHL3,72,-0.15937386300844134,0.21846346486735901,0,0,tested,-0.21071026043320384,-0.10803746558367881,-6.19019785366423,3.451822448860682e-08,6.088694262620222e-08,1.0,5398.0
UCHL5,46,0.00031208776679097323,0.28132527155890064,26,26,below_cohort_completeness,,,,,,0.6388888888888888,
UCHL5.1,72,-0.02176698203276961,0.2177456363716078,0,0,tested,-0.07293469803080901,0.029400733965269786,-0.8482326915651053,0.39915904415979536,0.42665254700238775,1.0,7668.0
UCK1,72,-0.17834752657857467,0.23278641666347663,0,0,tested,-0.23304965266715585,-0.12364540048999348,-6.500933203531432,9.528437846045611e-09,1.731934967547988e-08,1.0,5152.0
UCK2,61,0.34008832725420424,0.2783889120565585,11,11,tested,0.26878961625684933,0.41138703825155915,9.5412375733454,1.2265247783506083e-13,2.99437119273592e-13,0.8472222222222222,3585.0
UEVLD,72,-0.17804989248887743,0.1613356291510518,0,0,tested,-0.21596190666434234,-0.1401378783134125,-9.364350852758937,4.9997102620450026e-14,1.2497723913876612e-13,1.0,5156.0
UFC1,72,0.10969201959038137,0.2399387747593088,0,0,tested,0.053309171748372026,0.16607486743239072,3.879188145669918,0.0002318150579518414,0.00032419490827298675,1.0,6182.0
UFD1,72,-0.06957509169030646,0.19324831017979552,0,0,tested,-0.11498621825591843,-0.024163965124694486,-3.0549515754183383,0.003169191372925526,0.0041069456665393704,1.0,6855.0
UFL1,72,-0.08478905530406544,0.18998829917242085,0,0,tested,-0.12943411684006115,-0.04014399376806974,-3.786859479477402,0.0003162842362095811,0.00043859387714049,1.0,6583.0
UFM1,72,0.6985937581953081,0.3925332712191436,0,0,tested,0.6063529616576218,0.7908345547329945,15.101304880891526,7.2878926849428e-24,3.931459322473497e-23,1.0,1800.0
UFSP1,19,-0.24393841210583156,0.48168325813287116,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
UFSP2,72,-0.15355940829226108,0.24022315447674913,0,0,tested,-0.21000908209165842,-0.09710973449286375,-5.424101560316218,7.637130613432784e-07,1.2421132867646938e-06,1.0,5496.0
UGCG,50,0.23693004968543196,0.43768583553189483,22,22,below_cohort_completeness,,,,,,0.6944444444444444,
UGDH,72,0.06208985201642303,0.5546611000008155,0,0,tested,-0.06824911648334925,0.1924288205161953,0.949859048783859,0.3454060268718233,0.3723598099887117,1.0,6976.0
UGGT1,72,0.2994401999230138,0.2656955871301433,0,0,tested,0.23700479790647913,0.36187560193954843,9.562952770685154,2.1585365714342716e-14,5.512001758507173e-14,1.0,3933.0
UGP2,72,0.11848351176738826,0.6431374897324664,0,0,tested,-0.032646389022732605,0.26961341255750915,1.5632208534016732,0.12244722447677958,0.13854874205338336,1.0,6020.0
UGT1A1,4,0.598822542341875,0.697606661239386,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
UGT1A10,21,0.9227190956381476,1.0030639357181508,51,51,below_cohort_completeness,,,,,,0.2916666666666667,
UGT1A5,8,0.27343929973203734,0.37692599995402326,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
UGT1A6,72,0.32285429683254363,0.996229574986893,0,0,tested,0.08875182382232666,0.5569567698427607,2.749877759393075,0.007556697373640748,0.009520043899155731,1.0,3722.0
UGT1A8,1,1.122275156206498,,71,71,below_cohort_completeness,,,,,,0.013888888888888888,
UGT1A9,72,-0.7157870492634465,0.7262217963522916,0,0,tested,-0.886440804932395,-0.545133293594498,-8.363360267542792,3.5432372209200336e-12,7.916014584546449e-12,1.0,1733.0
UGT2A2,37,-0.29949076925205287,0.8039730263915739,35,35,below_cohort_completeness,,,,,,0.5138888888888888,
UGT2A3,72,-0.3304444539506072,0.7377013266503809,0,0,tested,-0.5037957669891145,-0.15709314091209978,-3.800879934782037,0.00030178903284155495,0.00041914276090806757,1.0,3664.0
UGT2B10,34,0.1761023912690116,0.5676152784116775,38,38,below_cohort_completeness,,,,,,0.4722222222222222,
UGT2B4,72,-1.1235724037085708,1.0628445963916304,0,0,tested,-1.3733286393072783,-0.8738161681098634,-8.97010534010734,2.665896125629682e-13,6.373145561241158e-13,1.0,745.0
UGT2B7,72,-1.325695899978089,1.0287207824945377,0,0,tested,-1.5674334324360522,-1.0839583675201259,-10.93484541131864,7.082700548604153e-17,2.1143094966070367e-16,1.0,458.0
UGT3A1,72,-1.1916542387044946,1.0654632434673217,0,0,tested,-1.4420258261977374,-0.9412826512112519,-9.490258418775586,2.934677146202522e-14,7.427998031274391e-14,1.0,655.0
UGT3A2,8,-0.4738212561677888,0.6608604010685049,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
UGT8,69,-0.06795240452341024,0.5940444740234525,3,3,tested,-0.2106574687424801,0.07475265969565963,-0.9501899094082598,0.34538078227280805,0.3723598099887117,0.9583333333333334,6880.0
UHRF1,46,0.5844873411957859,0.560628783371565,26,26,below_cohort_completeness,,,,,,0.6388888888888888,
UHRF1BP1,72,0.2445578515185174,0.1891762431613391,0,0,tested,0.20010361378979477,0.28901208924724,10.969359300808668,6.147109216506799e-17,1.8445908207803937e-16,1.0,4417.0
UHRF1BP1L,72,0.031486221155069306,0.19684591953588498,0,0,tested,-0.014770302162788573,0.07774274447292719,1.3572516338778413,0.17900020225744318,0.19920790783217454,1.0,7501.0
UHRF2,72,0.06574498625089727,0.24031054705718227,0,0,tested,0.009274776201908662,0.12221519629988586,2.3214324719237753,0.023138261321746355,0.027960323583697693,1.0,6915.0
UIMC1,72,0.15095428055359125,0.3206827511748104,0,0,tested,0.07559752846888139,0.2263110326383011,3.9942576906630496,0.00015649110522230486,0.0002211191862211304,1.0,5534.0
ULK1,56,0.22038382926105918,0.43951970145602187,16,16,below_cohort_completeness,,,,,,0.7777777777777778,
ULK3,72,-0.0036431997183778014,0.298154131204168,0,0,tested,-0.07370598565205855,0.06641958621530294,-0.10368320099450028,0.9177130763188677,0.9235613040949844,1.0,8005.0
UMAD1,68,0.1254129382836837,0.30835671296802686,4,4,tested,0.05077471275777809,0.2000511638095893,3.353848122102101,0.0013147330147042972,0.001748779471581901,0.9444444444444444,5901.0
UMOD,72,-2.308625801593771,0.9743209092750663,0,0,tested,-2.537579990561567,-2.079671612625975,-20.105633911649768,4.991756007600091e-31,7.336423884162615e-30,1.0,29.0
UMPS,72,0.04666954214424629,0.27642340405880395,0,0,tested,-0.018286773260182285,0.11162585754867486,1.4326001014609184,0.15636052636240141,0.1752229969838293,1.0,7222.0
UNC119,8,0.3677976748903742,0.39279490085114,64,64,below_cohort_completeness,,,,,,0.1111111111111111,
UNC119B,72,0.5112539082624016,0.25788744518980317,0,0,tested,0.4506533296477645,0.5718544868770387,16.82180868515254,1.7911606117961754e-26,1.2698950323421124e-25,1.0,2548.0
UNC13B,72,-0.338711142932435,0.2768086069256554,0,0,tested,-0.40375797657282514,-0.2736643092920448,-10.382839552180386,6.9366935814675255e-16,1.934492039651643e-15,1.0,3599.0
UNC13D,72,0.6430202036055044,0.3621878092695723,0,0,tested,0.5579102410295839,0.7281301661814249,15.064580356573751,8.318875074122442e-24,4.454801851528069e-23,1.0,1994.0
UNC45A,72,0.07163292151421526,0.16706587849597257,0,0,tested,0.032374364758312714,0.1108914782701178,3.6382384013951525,0.0005169194036207008,0.0007073171724025016,1.0,6817.0
UNC5B,45,0.4190740339502295,0.45903871419259346,27,27,below_cohort_completeness,,,,,,0.625,
UNC5CL,72,-0.8462519297647851,0.6573998888751961,0,0,tested,-1.0007333300427783,-0.691770529486792,-10.922858155380359,7.440136285326891e-17,2.2185434151063597e-16,1.0,1319.0
UNC5D,6,0.04295313641096804,0.23346527329115255,66,66,below_cohort_completeness,,,,,,0.08333333333333333,
UNC93B1,72,0.9380604381649766,0.46441347099646474,0,0,tested,0.8289286227789885,1.0471922535509648,17.13926761597305,6.151931085961598e-27,4.6219825528297306e-26,1.0,1097.0
UNG,72,-0.6933299500916748,0.4212704871334769,0,0,tested,-0.7923236613007234,-0.5943362388826261,-13.965136156928605,4.731297153310769e-22,2.0642398305939835e-21,1.0,1826.0
UNK,72,0.0382330007247547,0.2866477735861797,0,0,tested,-0.02912592372825635,0.10559192517776575,1.1317644817969452,0.26154153772117417,0.2861254475422897,1.0,7378.0
UNKL,56,-0.3776442545381321,0.4636855405497157,16,16,below_cohort_completeness,,,,,,0.7777777777777778,
UNKL.1,5,-0.07874400507814072,0.1924639517390166,67,67,below_cohort_completeness,,,,,,0.06944444444444445,
UPB1,72,-0.808040674092436,0.8026571957592121,0,0,tested,-0.9966558680442412,-0.6194254801406307,-8.542192753929514,1.651393232727155e-12,3.771001161435925e-12,1.0,1437.0
UPF1,72,-0.23327910434811708,0.10691680363458872,0,0,tested,-0.2584033214619628,-0.20815488723427134,-18.51382356967286,6.909940374486674e-29,6.949483240200304e-28,1.0,4550.0
UPF2,72,0.1364374895581914,0.15968213284240376,0,0,tested,0.0989140279660734,0.1739609511503094,7.250094098120409,4.0757155714059233e-10,8.021948487806282e-10,1.0,5744.0
UPF3A,69,-0.04279906575547669,0.3748117934466747,3,3,tested,-0.132838689710906,0.047240558199952626,-0.9485180219272435,0.3462246376190734,0.3731424101945694,0.9583333333333334,7302.0
UPF3B,72,0.041565125436404025,0.17567280514691502,0,0,tested,0.00028404007405082726,0.08284621079875723,2.007662964045306,0.04848578649529411,0.05680065809935982,1.0,7322.0
UPK1B,19,0.2956825563002523,0.506145857799635,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
UPK3B,19,0.20411696696542653,0.4637854735010456,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
UPP1,72,0.23196433316822768,0.6266937086430314,0,0,tested,0.0846985314927371,0.37923013484371826,3.140741016822906,0.0024568929518532295,0.003207101431803227,1.0,4559.0
UPRT,72,-0.060032393928783456,0.2300211594906639,0,0,tested,-0.11408471643903459,-0.0059800714185323164,-2.214543023706191,0.03000246492591662,0.035856930184498065,1.0,7005.0
UQCC1,64,-0.7703192890641355,0.5781905348212837,8,8,tested,-0.9147469874435257,-0.6258915906847453,-10.65834520175586,9.811055238567953e-16,2.7154033983308004e-15,0.8888888888888888,1554.0
UQCC2,72,-0.7278055587806374,0.48051705716716814,0,0,tested,-0.8407215313945862,-0.6148895861666885,-12.852061877670623,3.3093245339416784e-20,1.2379609752144114e-19,1.0,1691.0
UQCC3,65,-0.017926098577501548,0.46136592990388076,7,7,tested,-0.13224697846444783,0.09639478130944475,-0.3132542257364674,0.7551061390437117,0.773091164660158,0.9027777777777778,7740.0
UQCR10,72,-1.3118750787772968,0.5961980558927736,0,0,tested,-1.4519747533831406,-1.171775404171453,-18.671025611795653,4.193521113286221e-29,4.3412106743454014e-28,1.0,476.0
UQCR11,68,-2.8218133380979387,1.5161918525120734,2,2,tested,-3.1888099516598127,-2.4548167245360646,-15.347179751003067,1.2804042521942619e-23,6.718160161024485e-23,0.9444444444444444,9.0
UQCRB,72,-1.6170612257831762,0.6341231365376359,0,0,tested,-1.7660728574228102,-1.4680495941435423,-21.63809946292191,5.583200941573956e-33,1.2153270373901794e-31,1.0,214.0
UQCRC1,72,-1.2350686094819223,0.4606304823642644,0,0,tested,-1.3433114661214496,-1.126825752842395,-22.75121831745435,2.4686749966008972e-34,7.448555786163343e-33,1.0,594.0
UQCRC2,72,-1.2862664839419826,0.5121419586957077,0,0,tested,-1.4066139440789083,-1.165919023805057,-21.311147921361894,1.427473774588528e-32,2.8814220001343373e-31,1.0,512.0
UQCRFS1,72,-1.1147052068568273,0.4841537176249198,0,0,tested,-1.2284757527820225,-1.000934660931632,-19.53633109729972,2.8197429467228763e-30,3.627738660636666e-29,1.0,760.0
UQCRH,4,-0.944934863711125,1.8653829528172765,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
UQCRH.1,72,-0.8277800931265892,0.6668654141921547,0,0,tested,-0.9844857828060187,-0.6710744034471596,-10.532780463178426,3.721674523769574e-16,1.0550639427821242e-15,1.0,1383.0
UQCRQ,72,-1.5287405674932417,0.6329267106421071,0,0,tested,-1.6774710528309096,-1.3800100821555739,-20.49493826897171,1.5582558221585439e-31,2.5201189541495805e-30,1.0,291.0
URB1,72,0.34890545278451857,0.2508112135272813,0,0,tested,0.2899677070885,0.40784319848053713,11.80394169083163,2.0781730108601436e-18,6.87658398909926e-18,1.0,3527.0
URB2,72,0.3182622540330618,0.2574030637102341,0,0,tested,0.2577754994857828,0.3787490085803408,10.491502072057708,4.416656796728748e-16,1.2455095882651729e-15,1.0,3768.0
URGCP,72,-0.09720441709645058,0.3690651542651624,0,0,tested,-0.18393047651554428,-0.010478357677356887,-2.2348542536465796,0.0285748137662585,0.03421670384678055,1.0,6399.0
URI1,72,-0.056635667165385914,0.16261377147930475,0,0,tested,-0.09484803006308887,-0.01842330426768296,-2.9552821224442503,0.004236322101316645,0.005432150645439302,1.0,7071.0
URM1,68,0.5357898239051205,0.2558373251686287,4,4,tested,0.47386399848662053,0.5977156493236205,17.269708676291184,2.274593045709554e-26,1.5930062947951954e-25,0.9444444444444444,2424.0
UROD,72,-0.02974981122155418,0.2897020144341425,0,0,tested,-0.09782644708730491,0.03832682464419655,-0.871362663937406,0.38649309127926174,0.4138831747325055,1.0,7525.0
UROS,72,0.06361319712982193,0.26877255048411913,0,0,tested,0.0004547441734102514,0.1267716500862336,2.008299864659498,0.048416458196568146,0.05672769192830373,1.0,6952.0
USE1,72,0.010866458641020954,0.3002369095505092,0,0,tested,-0.059685756209299834,0.08141867349134174,0.30710734149452434,0.7596606256430762,0.7773226628038796,1.0,7849.0
USF1,72,0.14811930609257523,0.22639864032794813,0,0,tested,0.09491823385215253,0.20132037833299793,5.551420217594471,4.60640545392507e-07,7.593121065475341e-07,1.0,5572.0
USF2,68,0.10165286634897543,0.2193921699938772,4,4,tested,0.04854864784500294,0.15475708485294792,3.820788181413382,0.00029367830590288594,0.0004083710420825006,0.9444444444444444,6321.0
USH1C,72,-1.2040319773126225,0.6682153827516479,0,0,tested,-1.361054894051154,-1.047009060574091,-15.28930697316132,3.7119526073810105e-24,2.0632205866008734e-23,1.0,630.0
USHBP1,30,0.184767282780597,0.4880009521663108,42,42,below_cohort_completeness,,,,,,0.4166666666666667,
USO1,27,-0.2559150297685986,0.38805678378973235,45,45,below_cohort_completeness,,,,,,0.375,
USO1.1,72,-0.03785155255538062,0.37071022569659284,0,0,tested,-0.12496418480873434,0.04926107969797309,-0.8663938883278973,0.3891926556125013,0.41666325246618185,1.0,7385.0
USP1,12,0.05244625179246711,0.3915190219635515,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
USP10,72,-0.05616246481509622,0.1954853381784801,0,0,tested,-0.10209926718860823,-0.010225662441584203,-2.437800814461932,0.017282675208389907,0.021106090390958652,1.0,7076.0
USP11,72,0.040474465555017825,0.2536201326653392,0,0,tested,-0.01912334377815357,0.10007227488818922,1.3541402454805547,0.1799860194641717,0.20022201668017112,1.0,7344.0
USP12,49,-0.4950149130537739,0.6051238515671193,23,23,below_cohort_completeness,,,,,,0.6805555555555556,
USP13,72,-0.2760806269001971,0.2975956690515971,0,0,tested,-0.3460121806618143,-0.20614907313857986,-7.871827599810219,2.8901426874113904e-11,6.115924646455947e-11,1.0,4129.0
USP14,72,0.17499215606165686,0.19647370580527168,0,0,tested,0.12882309868238656,0.22116121344092715,7.557538940806118,1.1035589443127273e-10,2.2547092180351865e-10,1.0,5190.0
USP15,72,0.24005760063954393,0.23326072774325257,0,0,tested,0.18524401691153947,0.2948711843675484,8.732529934028062,7.332788524418614e-13,1.7039318746586128e-12,1.0,4463.0
USP16,72,0.03046372126731401,0.1853726246363095,0,0,tested,-0.013096709927800501,0.07402415246242852,1.3944521051405727,0.16752924133487884,0.18711420187368108,1.0,7514.0
USP17L3,22,0.6016872274646675,0.4111867984238083,50,50,below_cohort_completeness,,,,,,0.3055555555555556,
USP19,33,-0.19941193175761124,0.4459824261880821,39,39,below_cohort_completeness,,,,,,0.4583333333333333,
USP2,72,-1.5779450656057217,0.6247456802086202,0,0,tested,-1.7247531030414827,-1.4311370281699607,-21.431613373116594,1.008842965880228e-32,2.110447077194638e-31,1.0,246.0
USP20,40,-0.12361587363948749,0.21336174585106607,32,32,below_cohort_completeness,,,,,,0.5555555555555556,
USP22,72,-0.00773384504121082,0.3233569164899537,0,0,tested,-0.08371899516712664,0.068251305084705,-0.20294556241994702,0.8397580585598696,0.8526741557792726,1.0,7924.0
USP24,72,-0.02575847357456906,0.17029531629817865,0,0,tested,-0.06577591100909337,0.014258963859955249,-1.2834639307895332,0.20350286468591336,0.22526279166854676,1.0,7599.0
USP25,72,0.17769233895825667,0.19476653030607974,0,0,tested,0.13192444815369736,0.223460229762816,7.741419902782527,5.041036165977232e-11,1.0518265616782546e-10,1.0,5162.0
USP28,57,0.2270256283407002,0.3865108138815165,15,15,below_cohort_completeness,,,,,,0.7916666666666666,
USP3,72,0.06782962739568767,0.23441811712464755,0,0,tested,0.01274407049681655,0.12291518429455878,2.4552431400006967,0.01652997019854419,0.020223663979807825,1.0,6882.0
USP30,68,-0.4458786682579894,0.4327923793613486,4,4,tested,-0.5506367418077456,-0.34112059470823314,-8.495550906650779,3.0794657702410276e-12,6.918275401261154e-12,0.9444444444444444,2877.0
USP31,19,0.05176442799341686,0.41665812539060404,53,53,below_cohort_completeness,,,,,,0.2638888888888889,
USP32,72,-0.04155668422917363,0.2940946276662365,0,0,tested,-0.11066553359915018,0.02755216514080292,-1.199002380502863,0.23451342836072203,0.2580641005625434,1.0,7323.0
USP33,72,-0.05003618580490285,0.3567939842212905,0,0,tested,-0.1338786616343033,0.03380629002449759,-1.1899615302509003,0.23802538769572926,0.2615713565972716,1.0,7172.0
USP34,72,0.006008635069986569,0.30756249461295043,0,0,tested,-0.06626500787524572,0.07828227801521886,0.16577105510902854,0.8688082582790202,0.8792889811735648,1.0,7951.0
USP35,4,-0.23948898145082348,0.1803835025382016,68,68,below_cohort_completeness,,,,,,0.05555555555555555,
USP36,53,0.254020428024114,0.3028221387783238,19,19,below_cohort_completeness,,,,,,0.7361111111111112,
USP38,31,0.13491026187885521,0.2721226981230955,41,41,below_cohort_completeness,,,,,,0.4305555555555556,
USP39,72,0.11497540885780858,0.1748357685674957,0,0,tested,0.07389101744849794,0.15605980026711921,5.580086404916598,4.108515888334518e-07,6.803040083192066e-07,1.0,6081.0
USP4,41,1.554073461828264,1.0385953748071843,31,31,below_cohort_completeness,,,,,,0.5694444444444444,
USP4.1,72,-0.3304565448064797,0.15884723805170528,0,0,tested,-0.3677838157412299,-0.29312927387172943,-17.652285296449026,1.12229421462154e-27,9.261227053854388e-27,1.0,3663.0
USP40,72,-0.02133253411519957,0.24393734911400744,0,0,tested,-0.07865500086479102,0.03598993263439189,-0.7420452630581514,0.4605076842627249,0.48776024316833066,1.0,7676.0
USP42,20,0.1761884535926097,0.3560877251697542,52,52,below_cohort_completeness,,,,,,0.2777777777777778,
USP43,12,-0.14297344263419962,0.7958886916324102,60,60,below_cohort_completeness,,,,,,0.16666666666666666,
