gene,n_all,mean_difference_all,sd_difference_all,tumor_nonfinite_all,normal_nonfinite_all,status_all,ci95_low_all,ci95_high_all,t_all,p_all,q_all,finite_fraction_all,abs_effect_rank_all,n_early,mean_difference_early,sd_difference_early,tumor_nonfinite_early,normal_nonfinite_early,status_early,ci95_low_early,ci95_high_early,t_early,p_early,q_early,finite_fraction_early,abs_effect_rank_early
CWF19L1,72,0.05977239632243351,0.20628883116554558,0,0,tested,0.011296897559132178,0.10824789508573485,2.458618812965873,0.01638773889203448,0.020064890397757024,1.0,7009.0,37,0.02911890326267802,0.21731276868376298,0,0,tested,-0.0433367811913367,0.10157458771669274,0.8150619715648149,0.4203965342095288,0.45677102944410314,1.0,7589.0
CWF19L2,72,-0.05237294812139496,0.22948044765943598,0,0,tested,-0.10629820958060472,0.0015523133378148035,-1.9365449463823299,0.056781457749312744,0.06612461837954957,1.0,7133.0,37,-0.04904779418250603,0.24907929913114704,0,0,tested,-0.1320949672095826,0.03399937884457055,-1.1977955843293075,0.23882363788003222,0.2704616663682706,1.0,7285.0
CXCL12,72,-0.5487129028123184,0.6645066661279247,0,0,tested,-0.7048643138707268,-0.3925614917539101,-7.006676699224289,1.1416447750155482e-09,2.185597104344004e-09,1.0,2370.0,37,-0.4834502996824159,0.5294573162183782,0,0,tested,-0.6599801578593809,-0.3069204415054508,-5.554202913227338,2.7411397376861657e-06,5.437232538304642e-06,1.0,2814.0
CXCL14,72,-0.9413600895904948,0.9314667146558252,0,0,tested,-1.1602440365266211,-0.7224761426543684,-8.57540597959554,1.4331769760051242e-12,3.282003800041305e-12,1.0,1090.0,37,-1.2207030252277828,0.8581899848784341,0,0,tested,-1.5068378120724248,-0.934568238383141,-8.652217752842985,2.5593500879707544e-10,8.09443260125909e-10,1.0,680.0
CXXC1,72,0.12127169411322912,0.22774924791094422,0,0,tested,0.06775324465054328,0.17479014357591496,4.518234227863246,2.428022159619115e-05,3.6039975071088005e-05,1.0,5969.0,37,0.13102804659442963,0.26271208399436863,0,0,tested,0.04343547679079973,0.21862061639805952,3.033786950812092,0.004463271866472094,0.006246881201827592,1.0,5981.0
CXXC5,72,-0.423567703763867,0.41629707335207944,0,0,tested,-0.5213927200307447,-0.32574268749698926,-8.63347685472886,1.1186850038632573e-12,2.5713153599071557e-12,1.0,3017.0,37,-0.38800360880716545,0.40820622003322726,0,0,tested,-0.5241063387573524,-0.2519008788569786,-5.781719379681681,1.3604985921795478e-06,2.786816645125634e-06,1.0,3381.0
CXorf38,72,0.5589433027077065,0.24881458569922513,0,0,tested,0.5004747415490324,0.6174118638663807,19.061548109781345,1.2274515106348693e-29,1.3982877604884352e-28,1.0,2324.0,37,0.5265994735454861,0.22627996703063075,0,0,tested,0.4511539763078392,0.602044970783133,14.155824698894568,2.772218427450866e-16,2.6721013614773723e-15,1.0,2604.0
CXorf56,72,0.02774674065830288,0.2343260269696428,0,0,tested,-0.027317176115071274,0.08281065743167704,1.0047492578971042,0.3184296656467373,0.3448013615378895,1.0,7559.0,37,0.02493962559529464,0.26293417338607483,0,0,tested,-0.06272699249819652,0.1126062436887858,0.5769574115722718,0.5675588913255611,0.6015529166644578,1.0,7663.0
CYB5B,72,-0.05883320882117212,0.371471247619566,0,0,tested,-0.14612467245903413,0.028458254816689878,-1.3438895586025041,0.18326301486782903,0.2037548760002064,1.0,7031.0,37,-0.1082583785868974,0.3548435836336888,0,0,tested,-0.22656911974591587,0.010052362572121068,-1.855775443692424,0.07168681863123555,0.08742743210236795,1.0,6333.0
CYB5R1,72,-0.6971360292099417,0.3671252610398719,0,0,tested,-0.7834062360697271,-0.6108658223501562,-16.1127440460255,2.0376422375611507e-25,1.281121825239462e-24,1.0,1806.0,37,-0.823263657489211,0.3599211580014187,0,0,tested,-0.9432673462297654,-0.7032599687486567,-13.913373017964952,4.701906379440476e-16,4.234333729458254e-15,1.0,1517.0
CYB5R2,72,-0.609279322231943,0.5870345072451493,0,0,tested,-0.7472256684747071,-0.471332975989179,-8.806818714805841,5.342843638767062e-13,1.2509087984485443e-12,1.0,2108.0,37,-0.5487663780772029,0.5131331718797039,0,0,tested,-0.7198534955521434,-0.37767926060226237,-6.505164244649578,1.4764126461011875e-07,3.3833236239785506e-07,1.0,2512.0
CYB5R3,72,0.5443631348869097,0.2714966924394541,0,0,tested,0.48056453995460535,0.608161729819214,17.01337253052577,9.385010220527677e-27,6.877786379993623e-26,1.0,2386.0,37,0.5264670988317433,0.26918760920620327,0,0,tested,0.4367154814292791,0.6162187162342074,11.896440373507135,4.941790466080437e-14,2.8143844717741193e-13,1.0,2606.0
CYB5R4,72,0.27427741423916246,0.3132613957060315,0,0,tested,0.2006645951915258,0.34789023328679913,7.42932600798941,1.9041093137238122e-10,3.823409726435199e-10,1.0,4146.0,37,0.2593468206627624,0.34107930838668155,0,0,tested,0.14562531735698137,0.3730683239685434,4.625156332529444,4.6950590798685916e-05,8.179436186750819e-05,1.0,4429.0
CYBA,72,0.7466406194001878,0.4148207061290012,0,0,tested,0.6491625324221724,0.8441187063782032,15.272756753555495,3.9383793735566324e-24,2.18154796936899e-23,1.0,1628.0,37,0.6589967325722573,0.3935387717920381,0,0,tested,0.5277843733441687,0.7902090918003459,10.18583407735426,3.789788751091812e-12,1.5255361687446234e-11,1.0,2034.0
CYBB,72,1.6758080910092314,0.5605729096031076,0,0,tested,1.5440799153602132,1.8075362666582497,25.36637596616406,2.5145584872515344e-37,1.6600208242888408e-35,1.0,185.0,37,1.7311523773859192,0.5568838563291851,0,0,tested,1.5454780554576049,1.9168266993142336,18.909129247903977,2.7784639900313254e-20,1.440348608165598e-18,1.0,211.0
CYBC1,72,0.6681303906323868,0.39878729517225553,0,0,tested,0.574419970515509,0.7618408107492646,14.216286295547347,1.8543240444348432e-22,8.466397876348201e-22,1.0,1909.0,37,0.6901026938693032,0.4681282491599514,0,0,tested,0.5340209647073015,0.8461844230313049,8.967052972895399,1.0516820012935422e-10,3.4985406600003603e-10,1.0,1915.0
CYBRD1,72,-0.45108926193945237,0.6068494525557032,0,0,tested,-0.5936918920511468,-0.30848663182775793,-6.307362223586282,2.1282362096712334e-08,3.7947342113553494e-08,1.0,2844.0,37,-0.3064118627454322,0.6431695813176571,0,0,tested,-0.5208552777211435,-0.09196844776972096,-2.897883624608581,0.00635835495522484,0.00874638825019617,1.0,3997.0
CYC1,72,-0.8954080677840152,0.5053312368785339,0,0,tested,-1.01415508675716,-0.7766610488108704,-15.03526567414024,9.246696455068534e-24,4.928715635282725e-23,1.0,1199.0,37,-1.001667735971227,0.5486432736478495,0,0,tested,-1.1845945108405602,-0.8187409611018935,-11.10540721963759,3.5090976114473195e-13,1.6742225595147183e-12,1.0,1073.0
CYCS,72,-1.2019089725565646,0.5410087336571393,0,0,tested,-1.3290397922483295,-1.0747781528647997,-18.85096336508994,2.375772725164837e-29,2.57877001731504e-28,1.0,634.0,37,-1.259894488999138,0.5544878687436098,0,0,tested,-1.4447699488932162,-1.0750190291050596,-13.821112096064226,5.758625092856951e-16,5.056460491415218e-15,1.0,634.0
CYFIP1,72,0.42494090395724465,0.2011744955238289,0,0,tested,0.377667215149792,0.4722145927646973,17.92346056646834,4.623869505658181e-28,4.078931544202737e-27,1.0,3009.0,37,0.47741349674471073,0.2055471932600108,0,0,tested,0.40888065044460054,0.5459463430448209,14.128107922076643,2.943860732067553e-16,2.8173966556485563e-15,1.0,2852.0
CYFIP2,72,-0.420063955138658,0.3256798708595814,0,0,tested,-0.49659497277972653,-0.3435329374975895,-10.944369528025986,6.811064000300046e-17,2.0354845810173125e-16,1.0,3036.0,37,-0.4716563565085076,0.24906549821985113,0,0,tested,-0.5546989280826641,-0.38861378493435117,-11.518952376191722,1.2469810057371244e-13,6.464317559869311e-13,1.0,2877.0
CYGB,72,0.37945852633864663,0.5831072467509789,0,0,tested,0.2424350410678154,0.5164820116094778,5.5218184712638,5.182857907769206e-07,8.513713560916416e-07,1.0,3312.0,37,0.4872467905493327,0.46211831295402384,0,0,tested,0.333168873882855,0.6413247072158104,6.4135231984550565,1.9538020782761956e-07,4.409823446000445e-07,1.0,2797.0
CYHR1,72,0.0026724161311596126,0.2897441998852539,0,0,tested,-0.06541413282960275,0.07075896509192196,0.07826283608411735,0.9378391286163343,0.9420499303911146,1.0,8020.0,37,-0.013709274439270131,0.2833991367085834,0,0,tested,-0.1081992510212653,0.08078070214272505,-0.2942502290065791,0.7702567259196313,0.7942198320173478,1.0,7865.0
CYLD,72,0.30530046346327444,0.21529769315948122,0,0,tested,0.2547079859184349,0.35589294100811397,12.032457469260363,8.33361381035675e-19,2.8224947699164538e-18,1.0,3882.0,37,0.28121397647473456,0.22773160106277174,0,0,tested,0.20528448035376123,0.3571434725957079,7.511288864232697,7.089567284935403e-09,1.8767047670465664e-08,1.0,4232.0
CYP17A1,72,-1.7400202379924385,0.9545218712086767,0,0,tested,-1.9643218811104226,-1.5157185948744545,-15.468017822933243,1.962855291613157e-24,1.1211940793370472e-23,1.0,146.0,37,-1.9717509322821454,0.9112228780667259,0,0,tested,-2.275567766057615,-1.6679340985066762,-13.162194429767332,2.5184904239069164e-15,1.839840294321159e-14,1.0,104.0
CYP1B1,68,0.02658502632599033,0.8662402093763456,4,4,tested,-0.18308977363123755,0.2362598262832182,0.2530773113864126,0.8009833733229651,0.8162874969939466,0.9444444444444444,7586.0,35,-0.016578273208693834,0.6844564786411363,2,2,tested,-0.2516972999261819,0.2185407535087942,-0.14329382514337854,0.8869040282545235,0.9004887478335634,0.9459459459459459,7816.0
CYP20A1,72,-0.4400811396229758,0.3607504711428568,0,0,tested,-0.5248533442980425,-0.355308934947909,-10.351233320268557,7.911631158800649e-16,2.2002858201996004e-15,1.0,2915.0,37,-0.4848470881264563,0.38508225489672243,0,0,tested,-0.6132399042441321,-0.35645427200878055,-7.658648673309482,4.5792705476875846e-09,1.2377192820571356e-08,1.0,2806.0
CYP24A1,72,-0.8368290278678691,0.8838879637855199,0,0,tested,-1.0445325164828076,-0.6291255392529304,-8.033517882943395,1.4492872672341611e-11,3.1110233609552064e-11,1.0,1354.0,37,-0.9345724238812755,0.8789368268129605,0,0,tested,-1.2276245522228308,-0.6415202955397201,-6.4677937576561915,1.655011269126938e-07,3.76910057263575e-07,1.0,1228.0
CYP27A1,72,-1.1971738336605808,0.5688687503926352,0,0,tested,-1.3308514363224972,-1.0634962309986644,-17.857118756258938,5.739476168816942e-28,4.981222097376256e-27,1.0,646.0,37,-1.3547943890576108,0.5947327940333097,0,0,tested,-1.5530881751058658,-1.1565006030093559,-13.856462311638305,5.327653063317645e-16,4.729388619434665e-15,1.0,531.0
CYP27B1,63,-1.299185080973593,0.9318645693200579,9,9,tested,-1.5338721336346177,-1.0644980283125682,-11.065944809371304,2.5769537032488543e-16,7.386044528813621e-16,0.875,492.0,33,-1.368192714319813,0.9422295843403241,4,4,tested,-1.702292797412127,-1.034092631227499,-8.341564402745645,1.5695895387134593e-09,4.49160318456325e-09,0.8918918918918919,503.0
CYP2J2,72,1.9087622057829148,0.9333657087929316,0,0,tested,1.6894320171020236,2.128092394463806,17.352667062866654,3.0198926479215678e-27,2.3568038165077815e-26,1.0,94.0,37,1.8822734135741468,0.9210084690324527,0,0,tested,1.5751939013306648,2.1893529258176287,12.431397296371562,1.3719236436140985e-14,8.809782422109197e-14,1.0,134.0
CYP4A11,72,-1.5004745394291898,0.774406162410608,0,0,tested,-1.682451066011489,-1.3184980128468906,-16.44091857728132,6.562030662101617e-26,4.350488956249508e-25,1.0,306.0,37,-1.6239905986609853,0.6673192231991995,0,0,tested,-1.8464859051221563,-1.4014952921998143,-14.803034019811022,6.977299821702389e-17,8.177597631609742e-16,1.0,267.0
CYP4F11,65,-0.3996341205141524,0.8147842821437312,7,7,tested,-0.6015277802218191,-0.19774046080648583,-3.954363572309727,0.00019452527763317727,0.000273278664932428,0.9027777777777778,3177.0,34,-0.46739439060249044,0.8241167261464789,3,3,tested,-0.7549423101301925,-0.17984647107478835,-3.3070002355943573,0.002282732309766073,0.003305363686495655,0.918918918918919,2901.0
CYP4F2,72,-1.0361002898735263,0.9732475350003882,0,0,tested,-1.264802248252634,-0.8073983314944186,-9.033264586181058,2.0378768701268292e-13,4.91114910592504e-13,1.0,883.0,37,-1.1038535195318109,1.1127480517686867,0,0,tested,-1.4748621915215285,-0.7328448475420932,-6.034141166882662,6.256916034989469e-07,1.335436262205327e-06,1.0,860.0
CYP4F3,72,-1.02932575452873,0.6985243527910364,0,0,tested,-1.193470930050541,-0.8651805790069188,-12.50367094293634,1.29115665765537e-19,4.644473300918423e-19,1.0,895.0,37,-1.1857614273751218,0.8065445514352124,0,0,tested,-1.4546767693996652,-0.9168460853505784,-8.942723830290113,1.1260031223656992e-10,3.725854030512034e-10,1.0,732.0
CYP4V2,68,-0.6071808821174189,0.5503388914227615,4,4,tested,-0.7403912730906426,-0.4739704911441953,-9.09792475088844,2.556553163459382e-13,6.119013128826705e-13,0.9444444444444444,2117.0,35,-0.6148421814765619,0.5530419623690652,2,2,tested,-0.8048187424177287,-0.42486562053539506,-6.577177948755623,1.548413375753975e-07,3.5362945410116903e-07,0.9459459459459459,2215.0
CYP51A1,72,-0.7045153838064554,0.423537995490964,0,0,tested,-0.8040419333565723,-0.6049888342563385,-14.114462758288687,2.708258022132889e-22,1.2165259403378857e-21,1.0,1776.0,37,-0.6352899239007423,0.3600217587975528,0,0,tested,-0.7553271546166931,-0.5152526931847916,-10.733567209620858,9.064367782692745e-13,4.040989099153045e-12,1.0,2135.0
CYP7B1,72,-0.2522768436272964,0.4550001578097493,0,0,tested,-0.35919663886094294,-0.14535704839364988,-4.704701670185941,1.2181947671652791e-05,1.8387070192558392e-05,1.0,4354.0,37,-0.17139286705447093,0.4387881073997608,0,0,tested,-0.31769210590958225,-0.02509362819935962,-2.3759579899678207,0.022946366290670994,0.029629133672785617,1.0,5421.0
CYP8B1,72,-0.7786495360552039,0.7450879024700514,0,0,tested,-0.9537366093139247,-0.6035624627964832,-8.867491182510904,4.1260581449053487e-13,9.722431918978256e-13,1.0,1523.0,37,-1.045047661816122,0.6849249994730072,0,0,tested,-1.2734130263414802,-0.8166822972907636,-9.280982245591682,4.3869400260464036e-11,1.54248626046249e-10,1.0,977.0
CYR61,72,-0.09450402970903184,0.746714155078818,0,0,tested,-0.2699732535954898,0.0809651941774261,-1.0738959180382672,0.28650557467606275,0.31178433974341435,1.0,6442.0,37,-0.14536584471552144,0.6773269525538171,0,0,tested,-0.3711978942710412,0.08046620483999836,-1.3054639418774154,0.20001681781358413,0.22930762768052945,1.0,5757.0
CYS1,72,-0.5117181510882749,0.3708578231979454,0,0,tested,-0.5988654670540422,-0.4245708351225076,-11.708186330942128,3.05318163734229e-18,1.0012347274900166e-17,1.0,2547.0,37,-0.4733672753383781,0.31172748088807084,0,0,tested,-0.5773023921180971,-0.3694321585586591,-9.236852385598688,4.956897556206582e-11,1.7256319645735096e-10,1.0,2864.0
CYSTM1,72,-0.4221175522204096,0.39412653385227275,0,0,tested,-0.514732747121621,-0.3295023573191982,-9.087909328473556,1.6154766407622193e-13,3.915452562352968e-13,1.0,3027.0,37,-0.4921720156636023,0.4128017145207473,0,0,tested,-0.6298069597607749,-0.3545370715664296,-7.252308772059235,1.5363184468913296e-08,3.904527743560711e-08,1.0,2773.0
CYTH1,72,0.3853096931373217,0.4424147765316345,0,0,tested,0.2813473175135296,0.48927206876111384,7.390036083611495,2.2501657115792386e-10,4.5036865410186846e-10,1.0,3266.0,37,0.39156295262626906,0.5061360027477327,0,0,tested,0.22280880749238435,0.5603170977601537,4.70581907542177,3.6783875404369873e-05,6.469578086018686e-05,1.0,3353.0
CYTH2,72,0.11738442275907228,0.30720312074492745,0,0,tested,0.0451952285326411,0.18957361698550346,3.242284302477252,0.0018075734546494273,0.0023787902947298182,1.0,6041.0,37,0.21338570545916527,0.2841271249969292,0,0,tested,0.11865300549728734,0.3081184054210432,4.568288133990343,5.5739421870298904e-05,9.63790260134931e-05,1.0,4915.0
CYTH3,69,-0.13650459576832172,0.42729336971489074,3,3,tested,-0.23915167091498646,-0.03385752062165699,-2.6536623616783723,0.00990453935704951,0.012360065231765352,0.9583333333333334,5743.0,36,-0.02663885832064735,0.4461191818730735,1,1,tested,-0.1775838729981612,0.12430615635686648,-0.35827455177517703,0.7222898049514663,0.7488663657233985,0.972972972972973,7632.0
CYTH4,61,0.8749804787676931,0.44914156320181997,11,11,tested,0.7599499832100223,0.990010974325364,15.215283021244854,2.9138340000435496e-22,1.3030549159550665e-21,0.8472222222222222,1247.0,33,0.9100014060883879,0.5079903431007806,4,4,tested,0.7298758627380499,1.0901269494387258,10.29066823161112,1.1194500993209837e-11,4.189260968629706e-11,0.8918918918918919,1288.0
D2HGDH,72,-1.343038411951535,0.6418196552062126,0,0,tested,-1.4938586368101636,-1.1922181870929065,-17.755858252982023,7.990564519793805e-28,6.774316488675717e-27,1.0,442.0,37,-1.5353154207805246,0.6073871071961131,0,0,tested,-1.7378283648978603,-1.332802476663189,-15.375629484175827,2.134314028579853e-17,2.9707741048408386e-16,1.0,334.0
DAAM1,66,-0.2521055101409137,0.3744929369203025,6,6,tested,-0.34416736454103525,-0.16004365574079216,-5.469034645214128,7.734497222995538e-07,1.2574412723860732e-06,0.9166666666666666,4358.0,35,-0.18726182845445377,0.36280618604996695,2,2,tested,-0.31189011383573173,-0.06263354307317581,-3.053575049332496,0.004372659562475199,0.00612429821297834,0.9459459459459459,5218.0
DAB2,72,-0.9006669513251211,0.47704873474037107,0,0,tested,-1.0127679081257512,-0.7885659945244909,-16.02019238271451,2.811627386860323e-25,1.749988174171023e-24,1.0,1186.0,37,-0.8955468110888787,0.488491637839772,0,0,tested,-1.0584180320673813,-0.7326755901103762,-11.151467424722357,3.1237802140700873e-13,1.5027965848414515e-12,1.0,1333.0
DACH1,60,-1.2051729148022363,0.6240491262594521,12,12,tested,-1.3663818983843607,-1.0439639312201119,-14.959125594188313,9.688023857985322e-22,4.087341233746138e-21,0.8333333333333334,628.0,30,-1.2385841569692297,0.6441192549400181,7,7,tested,-1.4791022395678877,-0.9980660743705718,-10.532218637117763,2.0091247802798893e-11,7.302378471066726e-11,0.8108108108108109,666.0
DAD1,72,0.17074729596505023,0.4110003477891049,0,0,tested,0.07416694918428476,0.26732764274581566,3.525152370180666,0.0007455113231352391,0.001009643214483137,1.0,5256.0,37,0.11255169273846505,0.4041189705794653,0,0,tested,-0.022188280395818494,0.2472916658727486,1.6941179928511914,0.09887894768367411,0.11821910850352935,1.0,6256.0
DAG1,72,-0.22494899823115538,0.2836901587780695,0,0,tested,-0.2916129172776071,-0.15828507918470372,-6.728310749537368,3.6835690741994447e-09,6.867468824907946e-09,1.0,4626.0,37,-0.1810103713210833,0.2708648029481477,0,0,tested,-0.2713211929583958,-0.09069954968377081,-4.064917598312056,0.00024933668755173973,0.00040111115819194734,1.0,5286.0
DAO,72,-2.0863074625637834,0.9409002481707175,0,0,tested,-2.3074081811964238,-1.865206743931143,-18.814859372654112,2.661903813040292e-29,2.870009813952679e-28,1.0,61.0,37,-2.4000699133206265,0.8475991963141373,0,0,tested,-2.6826735554516756,-2.1174662711895773,-17.2240080008666,5.774971628834132e-19,1.541379047985939e-17,1.0,28.0
DAP,72,-0.129003144522033,0.29850079796675105,0,0,tested,-0.19914739315112928,-0.05885889589293668,-3.667085605422534,0.00047031963653490765,0.0006455273266278368,1.0,5850.0,37,-0.14653326187710247,0.2788280735426469,0,0,tested,-0.2394991701202858,-0.05356735363391915,-3.1966904317189804,0.002892917301025381,0.004137782492641007,1.0,5737.0
DAP3,72,-1.0322101173386307,0.39561927368913247,0,0,tested,-1.1251760889043214,-0.9392441457729398,-22.138944852915255,1.3525035455508439e-33,3.40408236120828e-32,1.0,892.0,37,-1.1274487296177054,0.38243743659884477,0,0,tested,-1.2549597194110933,-0.9999377398243176,-17.932352408649166,1.568581742668231e-19,5.397923639556589e-18,1.0,816.0
DAPK1,72,0.13621322751990494,0.2925277079607087,0,0,tested,0.06747258622895207,0.2049538688108578,3.9511045652975,0.00018146976656568007,0.00025529388644890606,1.0,5748.0,37,0.150645940171864,0.2973194929011857,0,0,tested,0.051514685758438566,0.24977719458528944,3.0820161546673597,0.003929620335767126,0.005535418856531745,1.0,5692.0
DAPK3,72,0.08610262577884588,0.3433921718956508,0,0,tested,0.005409421449734261,0.1667958301079575,2.127611129750183,0.036843221394825244,0.04368251216162557,1.0,6566.0,37,0.17985258247515443,0.31243415975313293,0,0,tested,0.07568184723101021,0.2840233177192987,3.5015394940222104,0.0012535749756020374,0.001865941621147373,1.0,5306.0
DARS,72,0.612646937301918,0.2627827426222586,0,0,tested,0.5508960201871682,0.6743978544166678,19.782431655129322,1.3283049814324699e-30,1.8010384377873928e-29,1.0,2094.0,37,0.623181103159265,0.28364587621059917,0,0,tested,0.5286088595314414,0.7177533467870886,13.364067599109479,1.5942044943526603e-15,1.2408403990211706e-14,1.0,2182.0
DARS2,72,-1.0628228287144437,0.48148499135618883,0,0,tested,-1.175966254711679,-0.9496794027172083,-18.73028425497629,3.4764339843090974e-29,3.660026053545813e-28,1.0,831.0,37,-1.2188731040020748,0.4902809569248922,0,0,tested,-1.3823409136661122,-1.0554052943380374,-15.1221774810803,3.590831591554706e-17,4.587528448799828e-16,1.0,683.0
DAXX,72,0.22167440430891291,0.229721801945121,0,0,tested,0.16769242737310106,0.27565638124472475,8.188032995132085,7.491689707399907e-12,1.637841175445137e-11,1.0,4667.0,37,0.23504393105931182,0.19717133034860343,0,0,tested,0.16930373649252967,0.30078412562609397,7.251137446269742,1.5417236193008803e-08,3.916141795472906e-08,1.0,4675.0
DAZAP1,72,0.10589300750692629,0.15433670798325452,0,0,tested,0.06962565917447898,0.1421603558393736,5.82189406526746,1.5536615721730856e-07,2.6315857628353375e-07,1.0,6246.0,37,0.12471982512731614,0.16338248078682277,0,0,tested,0.0702453938966737,0.17919425635795858,4.643344105293885,4.443978440713956e-05,7.758733516850985e-05,1.0,6064.0
DAZAP2,64,0.1358818519331918,0.39411617580504926,8,8,tested,0.03743456036138407,0.23432914350499953,2.758209081992233,0.007597129486954638,0.00956649169604951,0.8888888888888888,5752.0,34,0.2214926251815997,0.367228254078512,3,3,tested,0.09336062991701402,0.34962462044618536,3.5169212285631715,0.0012942585005676207,0.0019240199437666084,0.918918918918919,4817.0
DBI,67,-0.696014986201967,0.4168684156379097,5,5,tested,-0.7976971823447826,-0.5943327900591514,-13.66649039087082,6.439347017298902e-21,2.5410338499424477e-20,0.9305555555555556,1811.0,35,-0.7220359940513376,0.4734199919208674,2,2,tested,-0.8846614511878106,-0.5594105369148645,-9.022902750146974,1.5160246751082857e-10,4.921754936812809e-10,0.9459459459459459,1821.0
DBN1,71,1.1986884823829587,1.2656044588162567,1,0,tested,0.8991247944075065,1.4982521703584109,7.980636140763367,1.983164052983326e-11,4.2378358404690116e-11,0.9861111111111112,644.0,36,1.3405087266311229,1.107187076247285,1,0,tested,0.9658905163734679,1.7151269368887778,7.264402314961956,1.7470331372663716e-08,4.4109450456051035e-08,0.972972972972973,543.0
DBNL,72,0.17060423796320523,0.21839703351004666,0,0,tested,0.1192834511420854,0.22192502478432508,6.628409459090737,5.5970672293370584e-09,1.0322596625848562e-08,1.0,5257.0,37,0.15537740526231908,0.22964217975615503,0,0,tested,0.07881089048951591,0.23194392003512226,4.115637030567178,0.00021482694825978666,0.0003483668599512522,1.0,5628.0
DBR1,72,0.032992395396561465,0.17852532293271986,0,0,tested,-0.008958998782884753,0.07494378957600768,1.568123521924455,0.12129865614189683,0.13730701005858567,1.0,7478.0,37,0.025051221220776083,0.19520916688237108,0,0,tested,-0.0400347554746052,0.09013719791615737,0.7806018140109665,0.4401396013555661,0.47694076861348833,1.0,7661.0
DBT,72,-1.3206961860697064,0.47861288172808636,0,0,tested,-1.4331646993926175,-1.2082276727467953,-23.414494629193694,4.06603818265582e-35,1.5161051631069433e-33,1.0,466.0,37,-1.450113889036862,0.4761623167517394,0,0,tested,-1.6088743096988551,-1.2913534683748686,-18.524562147359873,5.443735445235059e-20,2.5013345764554503e-18,1.0,404.0
DCAF1,72,-0.29232704870009313,0.17563090109391208,0,0,tested,-0.33359828709274836,-0.2510558103074379,-14.123239396207897,2.621126504133652e-22,1.1793604952118679e-21,1.0,3990.0,37,-0.3140196414064679,0.15214855294565457,0,0,tested,-0.36474849461254727,-0.2632907882003885,-12.554223300481935,1.0272487389345288e-14,6.737518695671966e-14,1.0,3934.0
DCAF11,72,-0.3875638641040099,0.23346125021332575,0,0,tested,-0.4424245683023526,-0.3327031599056672,-14.086228161653072,3.008896842027158e-22,1.3440740524507338e-21,1.0,3244.0,37,-0.38338342346646265,0.23631772189574082,0,0,tested,-0.46217567480207755,-0.30459117213084774,-9.868199068151581,8.844707543571948e-12,3.3513935409394387e-11,1.0,3413.0
DCAF13,72,0.16851962348126986,0.19358146132133527,0,0,tested,0.12303021023548012,0.21400903672705962,7.386742576272296,2.2818762376518644e-10,4.5614870235909943e-10,1.0,5288.0,37,0.15600298726426862,0.1872541069730969,0,0,tested,0.09356935959600743,0.2184366149325298,5.067601137752442,1.2217981893040396e-05,2.2527774639538915e-05,1.0,5619.0
DCAF5,72,-0.11309972254104841,0.22423076073291165,0,0,tested,-0.16579136805180078,-0.06040807703029604,-4.279889904366052,5.749105650752141e-05,8.330927835760659e-05,1.0,6113.0,37,-0.034675223614995324,0.1988164866103761,0,0,tested,-0.1009639405889169,0.031613493358926256,-1.0608836044283951,0.29580857141660266,0.3302148306913753,1.0,7506.0
DCAF6,72,0.27871146709033234,0.22628760188121758,0,0,tested,0.22553648760566744,0.3318864465749972,10.451059628665407,5.22407232476104e-16,1.4660166726001886e-15,1.0,4103.0,37,0.28863207277284114,0.22088104916785042,0,0,tested,0.2149866643722566,0.3622774811734257,7.9485332214751585,1.9510823127790233e-09,5.5053742719623026e-09,1.0,4167.0
DCAF7,72,-0.02094983606149841,0.1584131811002323,0,0,tested,-0.05817510861322692,0.016275436490230097,-1.1221620100760876,0.26557422960202026,0.29030060331360896,1.0,7682.0,37,-0.014475535569740407,0.15400952793909253,0,0,tested,-0.06582486873067038,0.03687379759118956,-0.5717259610355953,0.5710604533708848,0.6048292825332129,1.0,7855.0
DCAF8,72,-0.1408941493424525,0.24041130061251695,0,0,tested,-0.1973880353162085,-0.08440026336869652,-4.972838207308691,4.4219375835165855e-06,6.85945402496968e-06,1.0,5686.0,37,-0.15843842863385105,0.20549648488183225,0,0,tested,-0.22695436791892143,-0.08992248934878068,-4.689828819249653,3.860932754045617e-05,6.783263780570694e-05,1.0,5584.0
DCAKD,72,-0.32193365891995857,0.22098852420207593,0,0,tested,-0.3738634161983096,-0.27000390164160754,-12.361264864939697,2.262066205309491e-19,7.96967682308077e-19,1.0,3733.0,37,-0.3154900852540113,0.2202532878772363,0,0,tested,-0.3889261876195171,-0.2420539828885055,-8.712929045278644,2.1539269299446853e-10,6.85509920600656e-10,1.0,3923.0
DCDC2,72,-0.5674234416949346,0.751172163243051,0,0,tested,-0.7439402461412855,-0.39090663724858377,-6.4096458797588625,1.3928464058740985e-08,2.509616320561519e-08,1.0,2281.0,37,-0.4154861201922597,0.6355208128762235,0,0,tested,-0.6273793088006432,-0.2035929315838763,-3.976743723508371,0.0003226411799097457,0.0005129151212758234,1.0,3185.0
DCHS1,64,0.4433687641346612,0.4145920365335144,8,8,tested,0.33980675473326594,0.5469307735360565,8.55527796127981,3.829879785157335e-12,8.539826076870759e-12,0.8888888888888888,2895.0,31,0.5777798759536874,0.37226881950041707,6,6,tested,0.4412305705482695,0.7143291813591053,8.641449496663224,1.221771259830757e-09,3.5401161512903376e-09,0.8378378378378378,2365.0
