gene,n,mean_difference,sd_difference,tumor_nonfinite,normal_nonfinite,status,ci95_low,ci95_high,t,p,q,finite_fraction,abs_effect_rank
KIAA1147,37,0.35582481564294344,0.4314485572059161,0,0,tested,0.21197270465841522,0.49967692662747165,5.016583830897301,1.4281382478288014e-05,2.9219291463149567e-05,1.0,7905.0
KIAA1161,37,-2.0769613237293285,0.7001835473353099,0,0,tested,-2.3104141414026715,-1.8435085060559855,-18.043358152214957,1.2836031148857514e-19,3.2721499889574106e-18,1.0,648.0
KIAA1191,37,-1.0414949099919752,0.6618039863677281,0,0,tested,-1.2621513449410366,-0.8208384750429139,-9.572571855853706,1.9696295020035814e-11,8.409828900766985e-11,1.0,2472.0
KIAA1210,37,-0.15161906491669436,0.25762396733646314,0,0,tested,-0.2375151721642427,-0.06572295766914601,-3.579879529413598,0.0010064108869174014,0.0016595119803018612,1.0,12337.0
KIAA1211,37,-0.5152610705233043,0.3243674877825698,0,0,tested,-0.6234105754247683,-0.4071115656218402,-9.662530466682991,1.5419030217527847e-11,6.69692207955314e-11,1.0,5814.0
KIAA1211L,37,0.17442561669722864,0.5272528182255822,0,0,tested,-0.0013692252544452166,0.3502204586489025,2.012297647152875,0.05171667684821992,0.0681435030630975,1.0,11743.0
KIAA1217,37,-0.6982704798280025,0.4320405595906666,0,0,tested,-0.8423199742347995,-0.5542209854212055,-9.831052701939166,9.774655008660081e-12,4.371898781953309e-11,1.0,4263.0
KIAA1324,37,0.20110309635687784,0.329991807550646,0,0,tested,0.0910783498814719,0.3111278428322838,3.706947721903147,0.0007022275236281065,0.0011792110803822474,1.0,11055.0
KIAA1324L,37,0.13732483901709402,0.9459567321789778,0,0,tested,-0.17807283829864323,0.4527225163328313,0.883036566935041,0.38307541556602454,0.426704639622599,1.0,12713.0
KIAA1328,37,0.03347626191177223,0.2977597164343786,0,0,tested,-0.06580177033529572,0.13275429415884019,0.6838673614073443,0.4984375539078983,0.5425531640771074,1.0,16258.0
KIAA1429,37,0.31754904115397886,0.21593564155620926,0,0,tested,0.24555251374449244,0.3895455685634653,8.945144002828965,1.1183768210299832e-10,4.2726918945227494e-10,1.0,8577.0
KIAA1456,37,-0.5446028028975332,0.7469056366847008,0,0,tested,-0.7936335407429673,-0.29557206505209904,-4.435218266747292,8.314411693009396e-05,0.00015544835146117695,1.0,5504.0
KIAA1462,37,0.8061973388542326,0.651426216059169,0,0,tested,0.5890010247962147,1.0233936529122505,7.527954577074071,6.746889543570982e-09,2.0405726849479552e-08,1.0,3595.0
KIAA1468,37,0.07625676579669381,0.19458873346201624,0,0,tested,0.011377651902804764,0.14113587969058286,2.3837546471332574,0.022532452058332517,0.031207536844355243,1.0,14583.0
KIAA1522,37,-1.4352533750394862,0.4662025784688154,0,0,tested,-1.5906930536270814,-1.2798136964518911,-18.726420346811146,3.819142844851231e-20,1.1558253905657766e-18,1.0,1395.0
KIAA1524,37,0.7234057576588458,0.639452855164262,0,0,tested,0.5102015608800381,0.9366099544376536,6.881360214990167,4.7000138887893236e-08,1.2734674503144256e-07,1.0,4070.0
KIAA1549,37,-1.1985556589725526,0.6214860108356302,0,0,tested,-1.4057694116039934,-0.9913419063411117,-11.730802183419256,7.401410599980889e-14,4.756971848407697e-13,1.0,1953.0
KIAA1549L,37,-1.0134891021392003,0.37162039568171423,0,0,tested,-1.1373935109287894,-0.8895846933496112,-16.58900751141215,1.926814365190935e-18,3.5766137112449985e-17,1.0,2582.0
KIAA1551,37,1.109676710480338,0.4270165611148687,0,0,tested,0.9673023005633511,1.2520511203973248,15.807115062777722,8.931393520594931e-18,1.3645986142330624e-16,1.0,2209.0
KIAA1586,37,0.28298992304720644,0.3223482277545706,0,0,tested,0.17551367295863474,0.39046617313577814,5.340065035735616,5.296842411440013e-06,1.1408537259438378e-05,1.0,9247.0
KIAA1614,37,-0.02712597440011298,0.2282721343188395,0,0,tested,-0.10323569328146878,0.04898374448124282,-0.7228252417720453,0.4744573656195834,0.5191693318693984,1.0,16549.0
KIAA1644,37,0.043933188692337505,0.2141528928706214,0,0,tested,-0.02746894071188613,0.11533531809656114,1.247870857274479,0.220134337713621,0.2592193860333152,1.0,15831.0
KIAA1671,37,0.11370891366388923,0.5692078031510996,0,0,tested,-0.07607441671139821,0.3034922440391767,1.2151349921181844,0.23222420397392632,0.27226931247547365,1.0,13391.0
KIAA1683,37,-0.5061678741579458,0.4395137740811724,0,0,tested,-0.6527090623306495,-0.35962668598524217,-7.005238881091415,3.231273391812825e-08,8.925165917952627e-08,1.0,5912.0
KIAA1755,37,-0.6443068138328516,0.526905497503575,0,0,tested,-0.8199858532903116,-0.4686277743753916,-7.4380801942035335,8.816108901245214e-09,2.6190780566523202e-08,1.0,4655.0
KIAA1841,37,0.6221593425345232,0.28912325731339,0,0,tested,0.5257608491229342,0.7185578359461122,13.089391603463739,2.973450150045685e-15,2.5289033088180815e-14,1.0,4819.0
KIAA1958,37,-0.5696998276892429,0.46337716539472096,0,0,tested,-0.7241974666563004,-0.4152021887221854,-7.478462522928968,7.816908993196126e-09,2.3417300222728022e-08,1.0,5261.0
KIAA2012,37,0.004107395268749073,0.0784701063792707,0,0,tested,-0.02205584079568665,0.0302706313331848,0.31839271272443576,0.7520269025582941,0.7810987239520143,1.0,18133.0
KIAA2013,37,-0.2655345332378548,0.3466420648146414,0,0,tested,-0.3811107518780363,-0.14995831459767334,-4.659513871010235,4.231918284463702e-05,8.168867675337374e-05,1.0,9572.0
KIAA2022,37,-0.9755402014102191,0.38888462633107895,0,0,tested,-1.1052007912831758,-0.8458796115372625,-15.258971381619327,2.7096097626542952e-17,3.6504464857981476e-16,1.0,2753.0
KIAA2026,37,-0.12863483212719865,0.21796621980986555,0,0,tested,-0.2013083880338932,-0.05596127622050409,-3.5898000049598062,0.0009786844376877427,0.0016163290088940583,1.0,12954.0
KIDINS220,37,-0.006882642482241613,0.29097687512009357,0,0,tested,-0.10389916284049522,0.09013387787601199,-0.14387906180908383,0.8863983770727945,0.9018948521964446,1.0,17835.0
KIF11,37,0.8421666282215607,0.3930053395447513,0,0,tested,0.7111321241596509,0.9732011322834706,13.034681962203674,3.3700229337246886e-15,2.8343256465719203e-14,1.0,3373.0
KIF12,37,-1.050148149699951,1.024948876065,0,0,tested,-1.3918831190506564,-0.7084131803492455,-6.232312621075323,3.404164792959208e-07,8.363394864115265e-07,1.0,2428.0
KIF13A,37,0.18862376576287304,0.2559674014617237,0,0,tested,0.10327998507682591,0.2739675464489202,4.482420683860881,7.216844018188304e-05,0.00013574642462612545,1.0,11384.0
KIF13B,37,-1.1099790214094063,0.3315240213361308,0,0,tested,-1.220514633395521,-0.9994434094232916,-20.365760446663568,2.4000272445239656e-21,9.826085569301041e-20,1.0,2206.0
KIF14,37,0.5808725108991514,0.2438633905188373,0,0,tested,0.4995644083870911,0.6621806134112116,14.488888785890436,1.3555240155962661e-16,1.5427037758726457e-15,1.0,5171.0
KIF15,37,0.5633741014552114,0.2959091469361974,0,0,tested,0.464713079798145,0.6620351231122777,11.580821040354909,1.0701540460022604e-13,6.674812080502497e-13,1.0,5325.0
KIF16B,37,-0.6298773096288982,0.3567944566724136,0,0,tested,-0.7488385042433664,-0.51091611501443,-10.738378991166499,8.952713742851284e-13,4.752752748976481e-12,1.0,4759.0
KIF17,37,0.21780122069009897,0.2923870399240743,0,0,tested,0.1203145279775735,0.3152879134026244,4.531093801595905,6.234592147811259e-05,0.00011812812829394969,1.0,10643.0
KIF18A,37,0.7288338407974818,0.32644332462552467,0,0,tested,0.6199922174338485,0.8376754641611152,13.580682596900674,9.81035313710114e-16,9.278141479413402e-15,1.0,4038.0
KIF18B,37,0.39537618266809427,0.22453521110230065,0,0,tested,0.32051241601976366,0.4702399493164249,10.710923322445376,9.609176259855857e-13,5.0756092978266835e-12,1.0,7323.0
KIF19,37,0.23415548281801296,0.19741753976449955,0,0,tested,0.16833319794491408,0.29997776769111184,7.214719618370117,1.719713806847084e-08,4.914395929371899e-08,1.0,10268.0
KIF1A,37,-0.19338784081847454,0.09997549532374574,0,0,tested,-0.22672133054476132,-0.16005435109218777,-11.76620639024227,6.7872301767515e-14,4.384578510698587e-13,1.0,11265.0
KIF1B,37,-0.5660324308256767,0.2857497003408769,0,0,tested,-0.6613061243418497,-0.4707587373095036,-12.049149507603222,3.415518753369504e-14,2.3501104845392565e-13,1.0,5297.0
KIF1BP,37,0.10728324415993,0.2780991515633678,0,0,tested,0.014560370604685777,0.20000611771517424,2.3465677404490775,0.024569212827423054,0.03385739914255479,1.0,13608.0
KIF1C,37,-1.04840671874134,0.36560274210451893,0,0,tested,-1.1703047419357167,-0.9265086955469632,-17.443001298523093,3.8423945242863065e-19,8.599532886390706e-18,1.0,2441.0
KIF20A,37,1.0637064062018893,0.47527320970973197,0,0,tested,0.9052424285868081,1.2221703838169704,13.613797998070792,9.112791039448757e-16,8.666085596338523e-15,1.0,2376.0
KIF20B,37,0.7145104940606963,0.375434264044774,0,0,tested,0.5893344782489486,0.8396865098724441,11.576454460903834,1.0817496909767703e-13,6.737337966686075e-13,1.0,4141.0
KIF21A,37,-0.44992523114414334,0.5991215422877993,0,0,tested,-0.6496822987133206,-0.2501681635749661,-4.568001889881457,5.5787528774871104e-05,0.00010619111470028047,1.0,6601.0
KIF21B,37,0.6245855870603413,0.35825629974667045,0,0,tested,0.505136989698436,0.7440341844222466,10.60471458177134,1.2646391458830949e-12,6.564393371124791e-12,1.0,4789.0
KIF22,37,0.19672192739879216,0.3214614125291691,0,0,tested,0.08954135622743224,0.30390249857015206,3.7224149531814805,0.0006719300513996942,0.0011312467220494186,1.0,11178.0
KIF23,37,-0.9315272445919368,0.5313026081339055,0,0,tested,-1.1086723537252392,-0.7543821354586344,-10.664843222316154,1.082329618716198e-12,5.680428617651744e-12,1.0,2956.0
KIF24,37,-0.04338639828263218,0.2536988328230179,0,0,tested,-0.12797380052647403,0.041201003961209674,-1.0402458492282263,0.3051619578519218,0.34950883637717833,1.0,15864.0
KIF25,37,0.1171655565732032,0.16246290830562726,0,0,tested,0.06299772607262212,0.17133338707378426,4.3867875122873885,9.61104139578298e-05,0.00017815841630854085,1.0,13283.0
KIF26A,37,0.21130575614746153,0.7720926459383872,0,0,tested,-0.046122748685521936,0.468734260980445,1.6647260438129856,0.10464866189127511,0.1312444927511914,1.0,10794.0
KIF26B,37,-0.2941746090404559,0.5084580220944993,0,0,tested,-0.4637029539698909,-0.1246462641110209,-3.519256677012061,0.0011930234731650459,0.0019465228150536394,1.0,9033.0
KIF27,37,-0.06440356157823891,0.23528382155195465,0,0,tested,-0.14285109337657126,0.014043970220093419,-1.6650170360283796,0.10459020208211114,0.13118601893130935,1.0,15040.0
KIF2A,37,0.7956442030261517,0.4852192388348796,0,0,tested,0.6338640541974461,0.9574243518548573,9.974284525975737,6.654534450808935e-12,3.0610534809594116e-11,1.0,3647.0
KIF2B,37,-0.017517888155397787,0.05563834437764907,0,0,tested,-0.036068635763041486,0.0010328594522459114,-1.915174775121716,0.06344120677546035,0.08247923748421421,1.0,17081.0
KIF2C,37,0.7820640578192435,0.3626001627861944,0,0,tested,0.6611671444121765,0.9029609712263105,13.119436876813769,2.7762897821429257e-15,2.383727699919811e-14,1.0,3720.0
KIF3A,37,0.05170725669831245,0.3102871529567427,0,0,tested,-0.0517476308397715,0.1551621442363964,1.013651260105037,0.3175137795815656,0.3624267178073329,1.0,15497.0
KIF3B,37,-0.490151182037164,0.3362725420871987,0,0,tested,-0.6022700296667554,-0.37803233440757267,-8.866240537426687,1.3962947883681885e-10,5.247549358629899e-10,1.0,6091.0
KIF3C,37,0.3626959842559242,0.3666562881126323,0,0,tested,0.24044669133366178,0.4849452771781866,6.017061794515994,6.594288399418455e-07,1.5687287772765395e-06,1.0,7806.0
KIF4A,37,0.8557318420062092,0.3554830342779101,0,0,tested,0.7372078973875771,0.9742557866248414,14.642649810592944,9.780930784049145e-17,1.1599141428231322e-15,1.0,3304.0
KIF4B,37,0.05879574875824732,0.0767476380874241,0,0,tested,0.03320681221515126,0.08438468530134338,4.659955490488221,4.226269060639232e-05,8.159628384402478e-05,1.0,15235.0
KIF5A,37,-0.36941969481030684,0.15330650437230994,0,0,tested,-0.4205346282439356,-0.31830476137667807,-14.657514283211361,9.478419714004477e-17,1.126865549279665e-15,1.0,7701.0
KIF5B,37,0.07084711996914002,0.22034755580415344,0,0,tested,-0.002620412888040116,0.14431465282632017,1.9557566915371454,0.058288996830224364,0.07622624274361821,1.0,14792.0
KIF5C,37,0.218031776655635,0.5196373510028016,0,0,tested,0.04477605789219244,0.3912874954190776,2.5522328579650084,0.01509100992607533,0.021449237507643135,1.0,10632.0
KIF6,37,-0.2603112270166424,0.15734409389054088,0,0,tested,-0.31277235981931745,-0.20785009421396733,-10.06336710047924,5.2462541325698785e-12,2.4562598246920606e-11,1.0,9677.0
KIF7,37,0.15287282204152905,0.3591544209912136,0,0,tested,0.03312477614795113,0.272620867935107,2.5891065777467057,0.013797723589466982,0.01971922491082493,1.0,12303.0
KIF9,37,-0.7279828134764542,0.25996747719281993,0,0,tested,-0.814660285812191,-0.6413053411407175,-17.0334636791173,8.259671663615555e-19,1.6638092600350184e-17,1.0,4045.0
KIFAP3,37,0.15543506150299297,0.233591526870972,0,0,tested,0.07755176884325869,0.23331835416272723,4.047555066187194,0.0002623508963877628,0.0004631666235929189,1.0,12241.0
KIFC1,37,0.968044008873768,0.4649146515795928,0,0,tested,0.8130337464905246,1.1230542712570113,12.665511411289538,7.915932574876236e-15,6.19742817275596e-14,1.0,2790.0
KIFC2,37,-0.2539034400613048,0.43592209031618745,0,0,tested,-0.3992471012450948,-0.10855977887751472,-3.5429136669777384,0.0011165452982028524,0.0018288408655617381,1.0,9810.0
KIFC3,37,-0.7626908476318818,0.43684674645899313,0,0,tested,-0.9083428045229024,-0.6170388907408612,-10.619896674936292,1.2158416985770268e-12,6.331950916460479e-12,1.0,3831.0
KIN,37,0.19429511369492408,0.17995767992597753,0,0,tested,0.13429423592428694,0.25429599146556126,6.567383164139761,1.221001659165688e-07,3.1507839540407896e-07,1.0,11239.0
KIR2DL1,37,0.07856564294291547,0.08026986871833271,0,0,tested,0.051802336238723365,0.10532894964710758,5.953618171955587,8.015244094619981e-07,1.8873190843985676e-06,1.0,14515.0
KIR2DL3,37,0.0624051362639972,0.0869287924468835,0,0,tested,0.03342163385109671,0.09138863867689768,4.366742179200785,0.00010204129014862702,0.00018865321113882124,1.0,15101.0
KIR2DL4,37,0.2343108246635836,0.1933921822110767,0,0,tested,0.16983066081941434,0.2987909885077529,7.369776215417716,1.08092934072475e-08,3.1698881364044414e-08,1.0,10266.0
KIR3DL1,37,0.11358475799780933,0.12155296310461672,0,0,tested,0.0730569823291141,0.15411253366650457,5.6840170104896774,1.8380226117483134e-06,4.152179350438235e-06,1.0,13393.0
KIR3DL2,37,0.11291152107096501,0.09570387914560641,0,0,tested,0.0810022590869621,0.14482078305496793,7.176448601048939,1.929195048477384e-08,5.476620792728458e-08,1.0,13415.0
KIR3DL3,37,0.004406974054054054,0.01086290931565743,0,0,tested,0.0007850997647746122,0.008028848343333495,2.4677161402202215,0.01848503697156321,0.025911106737595828,1.0,18092.0
KIR3DX1,37,0.03680064411073232,0.039331976929365735,0,0,tested,0.0236867100947619,0.04991457812670274,5.691287256920807,1.7973325421452367e-06,4.063170196567127e-06,1.0,16132.0
KIRREL,37,0.1337716584918295,0.5771991161608556,0,0,tested,-0.05867610829607725,0.32621942527973624,1.4097409526579827,0.167197353737997,0.20176967882826422,1.0,12807.0
KIRREL2,37,-0.30055810938949945,0.15157829107957055,0,0,tested,-0.35109682782312435,-0.25001939095587455,-12.061249621900016,3.3174041324009197e-14,2.285927109812874e-13,1.0,8900.0
KIRREL3,37,-0.11731932189121025,0.15383615118489868,0,0,tested,-0.16861084836425153,-0.06602779541816897,-4.6388678459728805,4.50451471923356e-05,8.672933216032449e-05,1.0,13278.0
KISS1,37,0.09602099752567139,0.3240292640758917,0,0,tested,-0.012015737977499316,0.20405773302884211,1.802531408811936,0.07983917150034511,0.10214121940676549,1.0,13975.0
KISS1R,37,2.46308626571191,1.238961688842527,0,0,tested,2.049995871985337,2.876176659438483,12.092681299904859,3.075765928159582e-14,2.134976606647284e-13,1.0,413.0
KIT,37,-1.2565565704254573,0.9881166701685303,0,0,tested,-1.5860110709185622,-0.9271020699323524,-7.7352558200241495,3.6517335314799634e-09,1.14056373427912e-08,1.0,1822.0
KITLG,37,-0.9703368656845583,0.7413195916236823,0,0,tested,-1.2175051233787408,-0.723168607990376,-7.96192194978338,1.87611199783209e-09,6.0879496378442245e-09,1.0,2773.0
KIZ,37,-0.1495213038575681,0.3583106823061078,0,0,tested,-0.268988033267536,-0.030054574447600166,-2.5383071995859563,0.015607712889990365,0.02213872435801783,1.0,12404.0
KL,37,-2.4357317538552756,1.2190337851053576,0,0,tested,-2.8421778536742432,-2.029285654036308,-12.153869750974895,2.655610050331221e-14,1.863853955547868e-13,1.0,425.0
KLB,37,-0.04979543047383359,0.3063398388760143,0,0,tested,-0.15193421797229978,0.05234335702463259,-0.9887508584506897,0.3293844148348154,0.3717366471718695,1.0,15579.0
KLC1,37,0.13432346526355976,0.3505325903862618,0,0,tested,0.017450080815381894,0.2511968497117376,2.3309037842805336,0.02547582184607119,0.03502508869155667,1.0,12785.0
KLC2,37,-0.36945712610446385,0.27953962154005607,0,0,tested,-0.46266027626162415,-0.27625397594730355,-8.039361113958837,1.4962565788473255e-09,4.91007862402796e-09,1.0,7699.0
KLC3,37,-0.6636492690287,0.3615606922767564,0,0,tested,-0.7841996057127918,-0.5430989323446083,-11.16498832184334,3.019077581447157e-13,1.7322385122843345e-12,1.0,4498.0
KLC4,37,-0.3091899153944995,0.5806496322930275,0,0,tested,-0.5027881415391684,-0.1155916892498306,-3.23900804807299,0.0025806460977825353,0.004039467141638254,1.0,8736.0
KLF1,37,0.06916918580371936,0.11107122879740357,0,0,tested,0.03213619434901314,0.1062021772584256,3.7880172589567587,0.0005569159028879777,0.000946711989136883,1.0,14854.0
KLF10,37,0.497128276071135,0.7203706672451314,0,0,tested,0.2569447375152566,0.7373118146270135,4.197718463470218,0.00016862934186672536,0.00030409228729231673,1.0,6016.0
KLF11,37,0.05539844184506327,0.38022967232108884,0,0,tested,-0.0713764426894076,0.18217332637953412,0.8862421605210583,0.38136914758998575,0.42500426716930306,1.0,15351.0
KLF12,37,-0.09289888704922024,0.23886153448067546,0,0,tested,-0.17253928772774096,-0.013258486370699499,-2.3657298797731707,0.023499794168218763,0.0324759703873645,1.0,14072.0
KLF13,37,-0.0609056258109384,0.30801028496083244,0,0,tested,-0.16360136776335643,0.04179011614147963,-1.2027989864502442,0.23690532146749313,0.2774137408257062,1.0,15153.0
KLF14,37,-0.004777495398087427,0.027876428780469045,0,0,tested,-0.014071959500018471,0.004516968703843617,-1.0424710505428454,0.3041437278069694,0.3484270251025878,1.0,18047.0
KLF15,37,-1.8339959471120568,1.2231969901743744,0,0,tested,-2.241830128609911,-1.4261617656142025,-9.120167820411078,6.854848517843093e-11,2.7160584916471847e-10,1.0,845.0
KLF16,37,0.14045710614104379,0.45924665599643216,0,0,tested,-0.012663352426493468,0.29357756470858104,1.8603667793620222,0.0710183261595779,0.09159983902546308,1.0,12641.0
KLF17,37,0.00023916790571804108,0.01661459141600793,0,0,tested,-0.005300412673288215,0.0057787484847242965,0.08756168231437314,0.9307103172201463,0.9411593504527703,1.0,18851.0
KLF18,37,0.0,0.0,0,0,zero_variance,,,,,,1.0,
KLF2,37,0.326230454095322,0.88133842176623,0,0,tested,0.03237759413005942,0.6200833140605846,2.251555513075707,0.030547736293548733,0.041572086624395585,1.0,8419.0
KLF3,37,-0.012123363906894617,0.32514036917022754,0,0,tested,-0.12053056029277395,0.09628383247898473,-0.22680525307338845,0.8218581786018295,0.8441272506653783,1.0,17432.0
KLF4,37,0.6831768768863463,0.9133942313255419,0,0,tested,0.3786360778900947,0.987717675882598,4.549626618792749,5.8962927658714495e-05,0.00011202127126000247,1.0,4366.0
KLF5,37,-0.7683389880902579,0.7446968476552065,0,0,tested,-1.0166332790075348,-0.5200446971729812,-6.2758740312092085,2.978422630800307e-07,7.365258734682679e-07,1.0,3802.0
KLF6,37,0.7839898166285685,1.0316828103828528,0,0,tested,0.4400096417935115,1.1279699914636254,4.622374079252071,4.73468323039525e-05,9.096651427417588e-05,1.0,3709.0
KLF7,37,0.6469344874508942,0.3707154730480722,0,0,tested,0.5233317948890058,0.7705371800127826,10.615011095891584,1.231331595767523e-12,6.409091121062934e-12,1.0,4634.0
KLF8,37,0.3677645419401351,0.5116502203020676,0,0,tested,0.19717186513805793,0.5383572187422122,4.372175144115151,0.00010039919032150697,0.0001857443940660509,1.0,7729.0
KLF9,37,-0.39390468569863424,0.47865401033745814,0,0,tested,-0.5534958783640234,-0.23431349303324506,-5.005763267265459,1.4761633285466806e-05,3.0143181862744752e-05,1.0,7338.0
KLHDC1,37,-0.2094999062412918,0.3852008296768546,0,0,tested,-0.33793225715899566,-0.08106755532358798,-3.3082436007590212,0.00213788090348979,0.0033805398168792323,1.0,10839.0
KLHDC10,37,0.2733316408112193,0.3743629378813449,0,0,tested,0.1485128229262888,0.3981504586961498,4.441175380449612,8.167319879509691e-05,0.00015284936729091306,1.0,9427.0
KLHDC2,37,-0.31153954717585036,0.4215129356659946,0,0,tested,-0.45207895700843354,-0.1710001373432672,-4.495760210236929,6.933416769781056e-05,0.000130675147668801,1.0,8694.0
KLHDC3,37,-0.27754093641902244,0.3490554761242166,0,0,tested,-0.39392182645225404,-0.16116004638579087,-4.836525206304838,2.4733862594487868e-05,4.921533883597076e-05,1.0,9341.0
KLHDC4,37,0.07494554168210192,0.23763734361579664,0,0,tested,-0.004286693440596262,0.1541777768048001,1.918368240531406,0.06302200799207724,0.08196240932137933,1.0,14634.0
KLHDC7A,37,-1.0623355537765915,1.1448954113293608,0,0,tested,-1.4440626890874753,-0.6806084184657077,-5.644126823438639,2.078234916537934e-06,4.669178458999289e-06,1.0,2382.0
KLHDC7B,37,-0.008352649208234718,0.3079154959954762,0,0,tested,-0.11101678694611361,0.09431148852964416,-0.16500365292859986,0.8698641761069512,0.8873627920970221,1.0,17731.0
KLHDC8A,37,0.3276782178209317,0.3673224240755954,0,0,tested,0.20520682411081287,0.45014961153105054,5.426264923444644,4.0636041637962215e-06,8.855192714078979e-06,1.0,8380.0
KLHDC8B,37,0.17376190915614131,0.5533484303573281,0,0,tested,-0.010733643065363091,0.3582574613776457,1.9101028795284125,0.06411191605307302,0.08328252813294941,1.0,11758.0
KLHDC9,37,-0.9298690610255875,0.5171077553462793,0,0,tested,-1.1022813706060568,-0.7574567514451183,-10.938092929398046,5.366443762856128e-13,2.9490494995474627e-12,1.0,2966.0
KLHL1,37,-0.23983268416632242,0.1627165034241812,0,0,tested,-0.29408506748908836,-0.18558030084355645,-8.965564242643103,1.0560832257006479e-10,4.049425139697498e-10,1.0,10147.0
KLHL10,37,-0.06701740829442861,0.1226405285149963,0,0,tested,-0.10790779632444455,-0.02612702026441266,-3.3239499616246393,0.0020480525927406173,0.0032463684565229847,1.0,14939.0
KLHL11,37,-0.04262474789797752,0.27924043048831604,0,0,tested,-0.13572814279193976,0.05047864699598472,-0.9285052989061128,0.359329614432302,0.40255387686490124,1.0,15889.0
KLHL12,37,0.16936590674471125,0.21924759739880825,0,0,tested,0.09626511827909612,0.24246669521032638,4.698854645064913,3.756820802056757e-05,7.299462297987012e-05,1.0,11876.0
KLHL13,37,-1.5446094455158699,0.504051204449732,0,0,tested,-1.7126684842897135,-1.3765504067420262,-18.63995636988035,4.443589138575799e-20,1.321548562203793e-18,1.0,1207.0
KLHL14,37,-1.5473164120662486,0.5281205850943151,0,0,tested,-1.7234005818968197,-1.3712322422356775,-17.82160847252566,1.9178354478302608e-19,4.657737876988608e-18,1.0,1201.0
KLHL15,37,-0.47675228131468944,0.30235977350606996,0,0,tested,-0.5775640489500444,-0.37594051367933445,-9.591126754025602,1.8724749373304626e-11,8.014904602762095e-11,1.0,6257.0
KLHL17,37,0.10591946783736406,0.2859001532282627,0,0,tested,0.010595610831030514,0.2012433248436976,2.253524396245601,0.030411665799864155,0.04140180355581046,1.0,13654.0
KLHL18,37,-0.4144205314823965,0.2924727357087244,0,0,tested,-0.5119357965920676,-0.3169052663727254,-8.61899716764676,2.8131765360457817e-10,1.0138531011833283e-09,1.0,7062.0
KLHL2,37,-0.41788300048924026,0.3948435196634047,0,0,tested,-0.5495303843163544,-0.28623561666212616,-6.437697292313274,1.8145346483993973e-07,4.5934050956202624e-07,1.0,7018.0
KLHL20,37,-0.015116539709415084,0.2541504354876316,0,0,tested,-0.09985451377820781,0.06962143435937765,-0.36179486041710923,0.7196203512851949,0.7522309447117691,1.0,17229.0
KLHL21,37,-0.9010885098375855,0.46165502333543473,0,0,tested,-1.0550119580546544,-0.7471650616205165,-11.87273428657094,5.2348105844204716e-14,3.47304251856588e-13,1.0,3084.0
KLHL22,37,-0.2738010075624268,0.28960843230608213,0,0,tested,-0.3703612663704461,-0.17724074875440757,-5.750752822688624,1.4966031322355172e-06,3.41721973035186e-06,1.0,9419.0
KLHL23,37,0.12868331572086866,0.5249951657796802,0,0,tested,-0.04635878742848862,0.30372541887022597,1.4909662072391825,0.14468141855473132,0.17683180614905292,1.0,12951.0
KLHL24,37,0.023066290906557457,0.4053131777042588,0,0,tested,-0.11207185070687647,0.1582044325199914,0.3461687844300553,0.7312309348401919,0.7627658485910898,1.0,16772.0
KLHL25,37,-0.6072889877989791,0.308457058172382,0,0,tested,-0.7101336913565279,-0.5044442842414303,-11.975717858211448,4.077967048555509e-14,2.7716401984702643e-13,1.0,4931.0
KLHL26,37,-0.349207577667291,0.20891216667731605,0,0,tested,-0.4188623619630245,-0.2795527933715575,-10.167654677631782,3.976733886499372e-12,1.8999727573411375e-11,1.0,8024.0
KLHL28,37,0.23815674910652804,0.2972443729768511,0,0,tested,0.13905054092286057,0.3372629572901955,4.873602602783809,2.209376226328297e-05,4.421791484604776e-05,1.0,10186.0
KLHL29,37,-0.10954172799954597,0.35371756130133075,0,0,tested,-0.22747703462107421,0.008393578621982298,-1.8837524383250086,0.06769548288063933,0.08759067993625796,1.0,13527.0
KLHL3,37,-2.0027160893783598,0.560799732602303,0,0,tested,-2.1896960294593693,-1.8157361492973503,-21.722632303633947,2.790788798370302e-22,1.4786490230020803e-20,1.0,700.0
KLHL30,37,-0.04772493877035708,0.24395610972492537,0,0,tested,-0.12906395540485863,0.03361407786414447,-1.1899659723236047,0.24184841003245786,0.2828168578524847,1.0,15681.0
KLHL31,37,0.15712478409526306,0.3515281042299104,0,0,tested,0.03991947880616134,0.27433008938436476,2.7188516018359987,0.010015831355025456,0.014579763743289712,1.0,12192.0
KLHL32,37,-0.2086199648667219,0.455632669387205,0,0,tested,-0.3605354603068497,-0.05670446942659413,-2.7851069306995186,0.008479318156790202,0.012455253780825244,1.0,10860.0
KLHL33,37,-0.29265095721821843,0.19108990702771778,0,0,tested,-0.3563635042986691,-0.22893841013776778,-9.315647826259486,3.9862692942146544e-11,1.639136602175439e-10,1.0,9059.0
KLHL34,37,-0.01857525830081407,0.04539115624066871,0,0,tested,-0.03370942328107235,-0.003441093320555791,-2.489226856961382,0.01756071465407096,0.024710676810128864,1.0,17009.0
KLHL35,37,0.07673573874709344,0.19588022762115967,0,0,tested,0.011426019261844625,0.14204545823234227,2.3829116499104557,0.022576877418369428,0.03126448761757506,1.0,14565.0
KLHL36,37,0.1784219509653288,0.30467139177124936,0,0,tested,0.07683945142768182,0.2800044505029758,3.562193193148447,0.001057731111383656,0.0017379242505057202,1.0,11633.0
