gene,n,finite_fraction,mean_difference,sd_difference,ci_low,ci_high,p_value,q_value,status,absolute_effect_rank
MED10,72,1.0,0.14363878008189854,0.21551674497768106,0.09299482788337925,0.1942827322804178,3.04025307992478e-07,5.067507927507074e-07,tested,5636.0
MED11,68,0.9444444444444444,0.11189837484732151,0.2376537899678622,0.05437390261523251,0.16942284707941052,0.00023882621513418735,0.00033365244348495144,tested,6132.0
MED12,65,0.9027777777777778,0.14810602488510338,0.17860609699490998,0.10384960099640125,0.1923624487738055,6.608623778887098e-09,1.2146475562564283e-08,tested,5573.0
MED13,44,0.6111111111111112,-0.2951814138611041,0.5071506636727974,,,,,insufficient_pairs,
MED13L,43,0.5972222222222222,0.1345202691827443,0.31492301421336927,,,,,insufficient_pairs,
MED14,72,1.0,0.03198236361354184,0.22278964008804167,-0.020370635148167192,0.08433536237525088,0.227219622801483,0.2503799209253173,tested,7491.0
MED15,72,1.0,0.28820029118866786,0.176563455705262,0.2467099132058866,0.3296906691714491,7.279713942121744e-22,3.1103881214773753e-21,tested,4023.0
MED16,72,1.0,0.12214173412617042,0.20853843258483926,0.07313760494597862,0.17114586330636222,4.472564720498175e-06,6.936652466568901e-06,tested,5958.0
MED17,72,1.0,0.15408476363280263,0.14802145706916067,0.11930142651000934,0.1888681007555959,4.781842559374518e-13,1.1238097453516885e-12,tested,5483.0
MED18,72,1.0,0.07395838985745858,0.30850966129506235,0.0014621736538102115,0.14645460606110694,0.04567253771970373,0.05360632742560388,tested,6771.0
MED19,41,0.5694444444444444,0.20078816041361452,0.45439837101938074,,,,,insufficient_pairs,
MED20,72,1.0,-0.010385706491487564,0.203910120635308,-0.05830223568423444,0.03753082270125932,0.6669211861742292,0.6904091559700826,tested,7859.0
MED21,72,1.0,0.14645148559648452,0.2635578718720855,0.08451842203793991,0.20838454915502913,1.1721178284748364e-05,1.7714837662856695e-05,tested,5602.0
MED22,72,1.0,0.15790670501507365,0.22763546461765322,0.10441499331546517,0.21139841671468212,1.1975838685892881e-07,2.0435043384784166e-07,tested,5424.0
MED23,72,1.0,0.0754668936645195,0.13146311265484284,0.04457457671787157,0.10635921061116743,6.516177293558716e-06,1.000405869659205e-05,tested,6755.0
MED24,72,1.0,0.16127097161172094,0.16952639272772885,0.1214342223578306,0.20110772086561127,1.2292830198144116e-11,2.6543285366180352e-11,tested,5374.0
MED25,70,0.9722222222222222,0.03689633530155164,0.19336807292343292,-0.009210654189120912,0.08300332479222419,0.11496498652913247,0.13046752170010326,tested,7405.0
MED26,33,0.4583333333333333,0.04963973715521289,0.31740329180572463,,,,,insufficient_pairs,
MED27,70,0.9722222222222222,0.2613156643620755,0.38226950842449026,0.17016671748028311,0.35246461124386785,2.519670657991921e-07,4.2198851069800235e-07,tested,4271.0
MED28,72,1.0,0.14685483037450942,0.21089982647713673,0.0972958008341819,0.19641385991483692,1.0932776670460307e-07,1.8690847655250967e-07,tested,5595.0
MED29,72,1.0,0.13165214558796198,0.2556754357257342,0.07157136371381753,0.19173292746210643,4.1729629766328834e-05,6.100752189835041e-05,tested,5815.0
MED30,72,1.0,0.1216322389614876,0.3110808559173435,0.04853182164317697,0.19473265627979824,0.0014334733632750754,0.0018995055063865509,tested,5962.0
MED31,67,0.9305555555555556,0.09839516946798135,0.36570415793271843,0.00919291637750698,0.18759742255845574,0.031140880646340758,0.037167108569093533,tested,6386.0
MED4,72,1.0,0.18563690637610167,0.16652712085524887,0.14650495145898534,0.224768861293218,3.349281107687246e-14,8.450849010436427e-14,tested,5072.0
MED6,72,1.0,0.012117365373526319,0.27110483719685174,-0.05158914809115401,0.07582387883820665,0.7056266315507561,0.7276024999701701,tested,7832.0
MED7,72,1.0,0.08270585801279846,0.3718890127899441,-0.004683775627218237,0.17009549165281518,0.0632386012145272,0.07334730618977564,tested,6622.0
MED8,72,1.0,0.1891940521905859,0.19972769033829874,0.14226034593374273,0.2361277584474291,1.423224936443423e-11,3.0599716065444017e-11,tested,5033.0
MED9,59,0.8194444444444444,-0.03988055666644928,0.30777729859908637,-0.12008775752573946,0.04032664419284089,0.32372846277812606,0.3502744079097794,tested,7352.0
MEF2A,47,0.6527777777777778,0.3415716347750242,0.40091968405020284,,,,,insufficient_pairs,
MEF2C,40,0.5555555555555556,0.5896184281774873,0.47171247544636696,,,,,insufficient_pairs,
MEF2D,72,1.0,0.332301609439867,0.3208811506725156,0.2568982357588675,0.40770498312086645,5.806673920022844e-13,1.3563501088127607e-12,tested,3646.0
MEFV,0,0.0,,,,,,,insufficient_pairs,
MEGF6,49,0.6805555555555556,0.18493255135771267,1.231070206672558,,,,,insufficient_pairs,
MEGF8,68,0.9444444444444444,-0.2673619837648988,0.4604857689820503,-0.37882328566402784,-0.15590068186576972,9.684359075020647e-06,1.4716571318908734e-05,tested,4214.0
MEGF9,65,0.9027777777777778,-0.6498663570450463,0.4316615670271786,-0.7568268562006862,-0.5429058578894063,2.9651508116198628e-18,9.735558351727019e-18,tested,1973.0
MEIS1,29,0.4027777777777778,-0.7287103869008655,0.3980343466011482,,,,,insufficient_pairs,
MEIS2,26,0.3611111111111111,-0.5445625744803506,0.501287146653119,,,,,insufficient_pairs,
MELTF,35,0.4861111111111111,0.10164635555111365,1.025759362156515,,,,,insufficient_pairs,
MEMO1,72,1.0,-0.08133196541221098,0.21761709401839896,-0.1324694754381248,-0.03019445538629717,0.0022416821590622513,0.0029318785497056466,tested,6652.0
MEN1,72,1.0,0.1378146158910082,0.24688238854108402,0.07980009880452499,0.19582913297749144,1.0810352976994343e-05,1.637513313460832e-05,tested,5724.0
MEPCE,72,1.0,-0.05187474711903726,0.19434940586963728,-0.09754461848653512,-0.006204875751539399,0.02657589019172935,0.03189423626943647,tested,7142.0
MERTK,52,0.7222222222222222,0.1811488147128767,0.43764609227973805,,,,,insufficient_pairs,
MESD,72,1.0,0.20642013320799465,0.2395550997118968,0.1501274445819799,0.2627128218340094,3.139537081604398e-10,6.218846939311811e-10,tested,4823.0
MEST,50,0.6944444444444444,-0.17734813884778247,0.517135871414557,,,,,insufficient_pairs,
MET,72,1.0,1.1010480087495145,0.4607091860372802,0.992786657653538,1.209309359845491,2.9668461945763244e-31,4.577582232014888e-30,tested,777.0
METAP1,72,1.0,-0.08411551991287029,0.1514036119337456,-0.11969362446455997,-0.04853741536118062,1.1758270432689808e-05,1.7767562863955668e-05,tested,6597.0
METAP1D,72,1.0,0.11201824070769158,0.42832547320882847,0.011366689048248599,0.21266979236713457,0.029675289525562504,0.035492245595319334,tested,6129.0
METAP2,72,1.0,-0.03740463316487233,0.2034188457343753,-0.08520571841565663,0.010396452085911972,0.12314210861738635,0.13929586275343114,tested,7392.0
METRNL,34,0.4722222222222222,-0.10641597174641518,0.8029883305132622,,,,,insufficient_pairs,
METTL1,70,0.9722222222222222,0.2614158046434012,0.28335688810719223,0.19385173957025348,0.3289798697165489,6.53232995018736e-11,1.351088480195403e-10,tested,4270.0
METTL13,72,1.0,0.008469948408985076,0.1647849399932697,-0.03025261407644624,0.047192510894416395,0.664055870977683,0.6877081117210054,tested,7903.0
METTL14,72,1.0,-0.02685705899549455,0.2383298282096442,-0.08286182293428038,0.029147704943291282,0.34221844080633695,0.36917054945810845,tested,7581.0
METTL15,72,1.0,-0.5244914126187616,0.37603503118501297,-0.6128553128172112,-0.4361275124203121,1.833191340191888e-18,6.083445840092898e-18,tested,2482.0
METTL16,72,1.0,0.23554912476705014,0.19202321794861732,0.19042588076202988,0.2806723687720704,6.231010210076746e-16,1.740102504575524e-15,tested,4523.0
METTL17,72,1.0,-0.7610717382996406,0.33487302873111957,-0.8397630421302942,-0.682380434468987,6.130517999190407e-30,7.304022480100523e-29,tested,1586.0
METTL18,46,0.6388888888888888,0.9269834213609603,0.69449204723887,,,,,insufficient_pairs,
METTL21A,3,0.041666666666666664,0.1786668876514692,0.19693186690840545,,,,,insufficient_pairs,
METTL25,10,0.1388888888888889,-0.1329716672318697,0.3380194529250717,,,,,insufficient_pairs,
METTL26,72,1.0,0.7996239029159345,0.34514315706465565,0.7185192372444174,0.8807285685874517,1.9383247002617357e-30,2.56103836489939e-29,tested,1464.0
METTL27,4,0.05555555555555555,0.08001541012739731,0.25412397906369416,,,,,insufficient_pairs,
METTL2B,52,0.7222222222222222,0.2676325237029288,0.4402025144726847,,,,,insufficient_pairs,
METTL3,72,1.0,0.007855624839406992,0.21403171701482618,-0.04243936289617892,0.058150612574992905,0.7563818013654443,0.7741697160680775,tested,7921.0
METTL5,72,1.0,0.4081667557925821,0.3589388219751491,0.3238202678007335,0.49251324378443073,1.5010676463436823e-14,3.881091115137084e-14,tested,3106.0
METTL7A,72,1.0,-0.3554447173784113,0.6354569893006228,-0.5047697890506311,-0.20611964570619162,1.0427887195950457e-05,1.581363273887874e-05,tested,3487.0
METTL7B,72,1.0,0.12030145405515144,0.6508162245400659,-0.03263286095151419,0.27323576906181707,0.12121567444706367,0.137232364632647,tested,5989.0
METTL8,19,0.2638888888888889,-0.5392538991305522,0.30978914415795983,,,,,insufficient_pairs,
METTL9,8,0.1111111111111111,0.33256592720846223,0.33943333544059584,,,,,insufficient_pairs,
METTL9.1,27,0.375,0.05857952082923001,0.7054585503287313,,,,,insufficient_pairs,
MEX3A,64,0.8888888888888888,-1.2485938729946047,1.1818824042872946,-1.5438193136170035,-0.9533684323722059,5.805712263298942e-12,1.2786220007823265e-11,tested,570.0
MEX3D,13,0.18055555555555555,0.09937174593260753,0.3439993566158057,,,,,insufficient_pairs,
MFAP1,72,1.0,0.008134467483436257,0.18940028047742197,-0.036372416433532936,0.05264135140040545,0.7166196929439126,0.7376859671485521,tested,7910.0
MFAP2,72,1.0,-0.2415863943656585,0.8451161950648158,-0.4401789640032958,-0.04299382472802124,0.01782650044271767,0.021733974351445372,tested,4448.0
MFAP3L,27,0.375,-0.3017486598517664,0.580728473786098,,,,,insufficient_pairs,
MFAP4,72,1.0,0.19533247100347118,1.3182576267902582,-0.11444288424056409,0.5051078262475064,0.2127635855827992,0.23519049111774154,tested,4954.0
MFAP5,72,1.0,-0.2077169418661623,0.8902074651870047,-0.4169054405063239,0.001471556773999294,0.05158977034327901,0.06027038154116175,tested,4805.0
MFF,4,0.05555555555555555,0.5061136269264476,0.5039342461811519,,,,,insufficient_pairs,
MFF.1,56,0.7777777777777778,-0.7256077377602317,0.4360641885943746,,,,,insufficient_pairs,
MFGE8,72,1.0,-0.6000273491211834,0.9250995057469454,-0.8174150753174656,-0.3826396229249011,5.571790065388515e-07,9.13583004613988e-07,tested,2149.0
MFHAS1,20,0.2777777777777778,0.07173512891699493,0.53780564131085,,,,,insufficient_pairs,
MFN1,72,1.0,-0.6542164293185897,0.30233065010019244,-0.7252606490770453,-0.583172209560134,1.1245040822366927e-28,1.0898623198958271e-27,tested,1957.0
MFN2,72,1.0,-0.6527965672234449,0.305653695320332,-0.7246216643253278,-0.580971470121562,2.426262840887726e-28,2.230721566268236e-27,tested,1960.0
MFSD1,49,0.6805555555555556,0.49853566331113064,0.5026645182511593,,,,,insufficient_pairs,
MFSD10,72,1.0,0.004319124587722583,0.40043086081466245,-0.08977751452034223,0.0984157636957874,0.9273340667899412,0.9319626371258032,tested,7995.0
MFSD11,36,0.5,-0.05085880172235256,0.42857899478631856,,,,,insufficient_pairs,
MFSD14A,4,0.05555555555555555,0.7879934770210509,0.26250193894721685,,,,,insufficient_pairs,
MFSD4A,52,0.7222222222222222,-2.6148440383350797,1.184031225256322,,,,,insufficient_pairs,
MFSD4B,46,0.6388888888888888,-0.22812462837531286,0.4502415091873993,,,,,insufficient_pairs,
MFSD5,4,0.05555555555555555,0.17000988235409936,0.3439037439732701,,,,,insufficient_pairs,
MFSD6,33,0.4583333333333333,0.025661445379663143,0.37243444417626315,,,,,insufficient_pairs,
MFSD8,3,0.041666666666666664,-0.13417629380046633,0.2423589313570124,,,,,insufficient_pairs,
MFSD9,62,0.8611111111111112,-0.16134491650047905,0.4562550103858361,-0.27721199386914724,-0.045477839131810874,0.007130781471848572,0.008991907620834258,tested,5369.0
MGA,68,0.9444444444444444,0.1176402064668964,0.2999993824337052,0.045024885891595576,0.19025552704219723,0.0018985741327005388,0.0024948794362490033,tested,6035.0
MGAM,72,1.0,-1.5133212281578285,0.6527199326700591,-1.6667028926432796,-1.3599395636723774,1.8548891623547328e-30,2.4611659495230674e-29,tested,298.0
MGARP,72,1.0,0.4880090079268968,1.0656320359280775,0.23759775614995826,0.7384202597038353,0.00022663439931291634,0.00031711491523040797,tested,2646.0
MGAT1,72,1.0,0.6792127429879179,0.37049282704045094,0.5921511969142057,0.7662742890616301,1.4375214669581207e-24,8.333106651549749e-24,tested,1879.0
MGAT2,69,0.9583333333333334,0.059441019808132184,0.35325141797316617,-0.02541923643818378,0.14430127605444815,0.16673399172139852,0.1863034918596204,tested,7015.0
MGAT3,39,0.5416666666666666,-0.9584329632322639,0.7642454106185211,,,,,insufficient_pairs,
MGAT4A,20,0.2777777777777778,0.03911301235823088,0.4106783879704529,,,,,insufficient_pairs,
MGAT4B,34,0.4722222222222222,0.2494553024156056,0.5314982324163888,,,,,insufficient_pairs,
MGAT5,38,0.5277777777777778,0.072797809128816,0.3985689169117024,,,,,insufficient_pairs,
MGLL,72,1.0,0.7340384563443172,0.4749796901090759,0.6224237011955112,0.8456532114931232,1.2044404600617076e-20,4.6547809334630486e-20,tested,1671.0
MGME1,72,1.0,-0.4563414947593318,0.3095272144813325,-0.5290768242389823,-0.38360616527968133,1.2594403410948707e-19,4.53240952063364e-19,tested,2806.0
MGMT,72,1.0,-0.3401179286818707,0.32046393949729607,-0.4154232625431954,-0.264812594820546,2.291492847660593e-13,5.500948850986115e-13,tested,3584.0
MGP,72,1.0,-0.004491400340501822,0.8504020118690165,-0.20432607603161437,0.19534327535061072,0.964380547083764,0.9670220276659157,tested,7988.0
MGRN1,72,1.0,0.21466509265490136,0.39050717046544736,0.12290040645254047,0.30642977885726225,1.4153968559659249e-05,2.1287780164238206e-05,tested,4735.0
MGST1,72,1.0,-0.004342264638115773,0.6581788668284835,-0.15900671576087774,0.1503221864846462,0.9555143920198517,0.9587284057964227,tested,7993.0
MGST2,72,1.0,-0.0870196381437624,0.3754944511761532,-0.1752565082679084,0.001217231980383593,0.053158094293316374,0.06201264360347191,tested,6554.0
MGST3,72,1.0,-0.5641339774445335,0.4468052400056886,-0.6691280614041785,-0.4591398934848886,1.7622829368398843e-16,5.103713330927159e-16,tested,2301.0
MIA2,72,1.0,-0.15520525238356087,0.35689783737608133,-0.23907213250789178,-0.07133837225922995,0.00043615509230796474,0.0006005801185584455,tested,5468.0
MIA3,72,1.0,-0.11246420467017537,0.27960192245470844,-0.17816743527936435,-0.04676097406098639,0.0010646520732197063,0.0014257911203377975,tested,6121.0
MIB1,72,1.0,-0.1679436400737456,0.14274357304858773,-0.20148673525582608,-0.1344005448916651,3.680468912555167e-15,9.870961245993778e-15,tested,5294.0
MIB2,72,1.0,-0.16217655954765595,0.25554483710409553,-0.22222665225028315,-0.10212646684502874,8.911869425450754e-07,1.4433178434059999e-06,tested,5358.0
MICAL1,72,1.0,0.38918329243932404,0.32798871116655515,0.31210972392522474,0.46625686095342334,2.5761908661560997e-15,6.9626312872554455e-15,tested,3234.0
MICAL2,43,0.5972222222222222,0.739600817721444,0.49252121682083433,,,,,insufficient_pairs,
MICAL3,72,1.0,0.7314790983993025,0.32665746270112206,0.6547183579378667,0.8082398388607382,1.4835357155564186e-29,1.6687704822753346e-28,tested,1678.0
MICALL1,72,1.0,0.031032360960363325,0.19782149234003765,-0.015453410727336067,0.07751813264806272,0.18741781111061112,0.20820180009446373,tested,7507.0
MICALL2,72,1.0,0.20013558683556923,0.5679954999091545,0.06666318797694573,0.3336079856941927,0.0038335757145598545,0.004934572287848021,tested,4900.0
MICU1,72,1.0,-0.25442769096421164,0.32382233684018435,-0.3305222095105337,-0.1783331724178896,4.76454646236052e-09,8.815450771387923e-09,tested,4342.0
MICU2,72,1.0,0.025726765023332984,0.2938938027171109,-0.043334892797212726,0.0947884228438787,0.4600646417569705,0.4874191824139227,tested,7600.0
MICU3,33,0.4583333333333333,-0.5876962922120273,0.3632791696929539,,,,,insufficient_pairs,
MID1,72,1.0,0.6101887511606806,0.42591097495905633,0.5101045787735885,0.7102729235477727,5.086065540526403e-19,1.7468303566481724e-18,tested,2106.0
MID1IP1,61,0.8472222222222222,-0.16805778015410333,0.48653757090948463,-0.2926658380015465,-0.04344972230666015,0.009050170753784155,0.011328719379099402,tested,5292.0
MID2,42,0.5833333333333334,-0.05206329932329483,0.395248226324388,,,,,insufficient_pairs,
MIEF1,72,1.0,-0.18901688997456362,0.3000153740100743,-0.2595170465250933,-0.11851673342403397,1.0395370959801382e-06,1.6771698259262885e-06,tested,5036.0
MIEF2,4,0.05555555555555555,0.3197374947378502,0.5877349503981214,,,,,insufficient_pairs,
MIEN1,72,1.0,-0.4758821603473472,0.35949738312398066,-0.5603599037742402,-0.3914044169204543,2.0971506844737544e-17,6.47391782780821e-17,tested,2707.0
MIER1,72,1.0,0.17455608093250785,0.22121893373067888,0.1225721800693794,0.2265399817956363,4.227784618305898e-09,7.851182226385912e-09,tested,5194.0
MIER3,12,0.16666666666666666,0.4848077834370177,0.5235325767587611,,,,,insufficient_pairs,
MIF,72,1.0,0.6581852136867976,0.2503850353265882,0.599347614958135,0.7170228124154602,8.492905375816423e-34,2.2500611808166273e-32,tested,1940.0
MIF4GD,72,1.0,0.17229058942531555,0.26339615382715187,0.11039552774424968,0.23418565110638143,4.6265711792850255e-07,7.624801366474646e-07,tested,5230.0
MIGA1,72,1.0,-0.03772719719887567,0.3596068054184426,-0.12223065360436222,0.04677625920661088,0.3763592600888699,0.4035677647125227,tested,7388.0
MIGA2,67,0.9305555555555556,-0.3550748723196849,0.4687536374844009,-0.46941286848667635,-0.2407368761526934,4.159308250017442e-08,7.29668234494456e-08,tested,3491.0
MIIP,8,0.1111111111111111,-0.4350226240979759,0.6364035062533907,,,,,insufficient_pairs,
MILR1,20,0.2777777777777778,0.7370690186305003,0.4978218094490405,,,,,insufficient_pairs,
MINDY1,72,1.0,-0.29221075091283644,0.2937819882659027,-0.3612461336255121,-0.22317536820016076,2.555493427401919e-12,5.774956246996368e-12,tested,3992.0
MINDY2,72,1.0,-0.12511181896488768,0.31715402608209975,-0.19963936130566112,-0.05058427662411423,0.0013078259487987116,0.001740166891066384,tested,5902.0
MINDY3,72,1.0,0.21733636435101278,0.26888763178455494,0.15415086861479846,0.2805218600872271,2.1320504851209966e-09,4.023321135699275e-09,tested,4706.0
MINDY4,31,0.4305555555555556,-0.03454424446492928,0.3590372998331531,,,,,insufficient_pairs,
MINK1,50,0.6944444444444444,-0.09154146844506199,0.2508834823100756,,,,,insufficient_pairs,
MINOS1,72,1.0,-0.9173955108718812,0.6689869121248913,-1.0745997281246829,-0.7601912936190796,4.0825308779629845e-18,1.3274406011753685e-17,tested,1142.0
MINPP1,72,1.0,-0.23058926136409447,0.3039278651008171,-0.30200880824690307,-0.15916971448128586,1.2393038300042981e-08,2.240986314965114e-08,tested,4573.0
MIOS,72,1.0,-0.06957770867304156,0.1820048551267929,-0.11234675283197357,-0.02680866451410955,0.0017992579203763843,0.0023682339092517403,tested,6854.0
MIOX,72,1.0,-1.4772456981304836,0.7256701659968318,-1.6477698270209835,-1.3067215692399836,3.929988243445614e-27,3.026015804274472e-26,tested,327.0
MIPEP,72,1.0,-0.8423813761424209,0.3716478087127453,-0.9297143296030993,-0.7550484226817425,7.199417066974217e-30,8.514552871866423e-29,tested,1332.0
MIPOL1,34,0.4722222222222222,-0.8184494393990355,0.5168017483546717,,,,,insufficient_pairs,
MIS12,63,0.875,0.4618591082471809,0.2763506449703038,0.39226109958335065,0.5314571169110112,9.101843229631969e-20,3.3050606569637456e-19,tested,2778.0
MIS18A,16,0.2222222222222222,0.3803351283953945,0.3101759206703581,,,,,insufficient_pairs,
MIS18BP1,15,0.20833333333333334,0.06496033030701355,0.4814885440576175,,,,,insufficient_pairs,
MISP,72,1.0,-0.988569849942038,0.6245041197516831,-1.135321123453328,-0.841818576430748,3.5498699525020015e-21,1.429532629872556e-20,tested,978.0
MISP3,72,1.0,-1.590067723701029,0.557163220712409,-1.7209946617422214,-1.4591407856598366,4.846674058877612e-36,2.3268096470990534e-34,tested,235.0
MITD1,42,0.5833333333333334,-0.04302822130654998,0.4714719501291469,,,,,insufficient_pairs,
MITF,72,1.0,0.5240270438792831,0.30888387866829714,0.45144289090411416,0.5966111968544521,9.553402588058989e-23,4.496966945892876e-22,tested,2487.0
MKI67,39,0.5416666666666666,0.6618312051180517,0.5523962083271554,,,,,insufficient_pairs,
MKKS,2,0.027777777777777776,-0.84421917713985,0.3713535775474027,,,,,insufficient_pairs,
MKLN1,69,0.9583333333333334,-0.00961497054086408,0.2145960689924765,-0.061166575085412525,0.04193663400368436,0.7109176776699788,0.732471661245236,tested,7874.0
MKNK1,54,0.75,0.5633654522607537,0.2505504182485253,,,,,insufficient_pairs,
MKNK2,8,0.1111111111111111,0.20904105387218666,0.6547221283629969,,,,,insufficient_pairs,
MKRN1,72,1.0,-0.17231125902862165,0.29957081844473166,-0.24270695014281998,-0.10191556791442333,6.2814787475441535e-06,9.658463121939788e-06,tested,5228.0
MKRN2,72,1.0,-0.47912775922572226,0.29679845199038896,-0.5488719761623339,-0.40938354228911067,1.2929084451406236e-21,5.389795350498231e-21,tested,2694.0
MKS1,15,0.20833333333333334,0.16469101649852583,0.31961366838157035,,,,,insufficient_pairs,
MLEC,72,1.0,0.5722637333316306,0.5268685293172068,0.44845569875683206,0.6960717679064292,9.362282887222138e-14,2.29819647588196e-13,tested,2256.0
MLF1,17,0.2361111111111111,-0.05182149956148245,0.36469333852458635,,,,,insufficient_pairs,
MLF2,72,1.0,-0.1323721637693203,0.30659791733186853,-0.20441914216595825,-0.06032518537268235,0.0004759187995962656,0.000653101041395182,tested,5799.0
MLH1,72,1.0,-0.06851715699236097,0.1851198046431407,-0.11201817840170594,-0.025016135583015985,0.002457926198954331,0.0032079302554493894,tested,6872.0
MLIP,31,0.4305555555555556,0.8122335504482644,0.6622234170411972,,,,,insufficient_pairs,
MLKL,72,1.0,1.2006578675480621,0.3643936547181174,1.1150295567042843,1.28628617839184,4.675986908010992e-40,7.532079711424105e-38,tested,638.0
MLLT1,71,0.9861111111111112,0.02478875183519846,0.2858331186685061,-0.04286684354248345,0.09244434721288038,0.4673682570264771,0.4947015300422193,tested,7609.0
MLLT11,4,0.05555555555555555,0.8852892930811503,0.4947053835401929,,,,,insufficient_pairs,
MLLT3,33,0.4583333333333333,0.3595991611886757,0.26078375190126063,,,,,insufficient_pairs,
MLLT6,64,0.8888888888888888,-0.0969330661903477,0.4158274326790173,-0.20080366836719699,0.006937535986501597,0.0668586092156401,0.07744559738569903,tested,6403.0
MLPH,60,0.8333333333333334,0.37064710364080167,0.7264533872602541,0.18298429433285718,0.5583099129487461,0.00020970310698305522,0.00029408825067761215,tested,3375.0
MLST8,72,1.0,-0.2544994618581224,0.18494776983749014,-0.2979600570700749,-0.21103886664616986,3.471725999846759e-18,1.132035676225336e-17,tested,4340.0
MLX,72,1.0,-0.4066067700829712,0.38435810124765774,-0.4969264958598052,-0.3162870443061372,2.594853213013931e-13,6.205150765324881e-13,tested,3119.0
MLXIP,68,0.9444444444444444,0.10150704132087784,0.259171237235699,0.03877423726276788,0.1642398453789878,0.0019211689990430167,0.0025237473688293033,tested,6325.0
MLXIPL,60,0.8333333333333334,-0.775209200749272,0.5723441989965768,-0.923061385291876,-0.6273570162066681,4.13235409083919e-15,1.1057136161999613e-14,tested,1536.0
MLYCD,72,1.0,-0.6625582527002225,0.5667925762393361,-0.7957479783547798,-0.5293685270456652,4.820575812821153e-15,1.2864452483917019e-14,tested,1925.0
MMAA,72,1.0,-0.7917515989255663,0.4271935196255748,-0.8921371545336715,-0.6913660433174612,7.867614391656301e-25,4.67644031811069e-24,tested,1490.0
MMAB,72,1.0,-0.6895878367266942,0.48766625295650035,-0.8041837879884752,-0.5749918854649132,9.535464491231154e-19,3.2119879135247055e-18,tested,1837.0
MMACHC,17,0.2361111111111111,-0.14085006844717138,0.37731904430099816,,,,,insufficient_pairs,
MMADHC,36,0.5,0.41269041085988045,0.3331807217824029,,,,,insufficient_pairs,
MME,72,1.0,-1.7741003743122172,0.8076045784620064,-1.963878146202614,-1.5843226024218204,4.6270436409321625e-29,4.735351731599678e-28,tested,134.0
MMGT1,72,1.0,-0.5130856757990909,0.3775237263471871,-0.6017994022100657,-0.4243719493881162,6.2086831177296305e-18,1.9874695480999382e-17,tested,2542.0
MMP12,15,0.20833333333333334,0.9904783432580935,1.2643133396628203,,,,,insufficient_pairs,
MMP14,72,1.0,1.3265393767811746,0.4032371898003779,1.2317832826919175,1.4212954708704317,5.185160035037458e-40,8.18848606317484e-38,tested,456.0
MMP15,49,0.6805555555555556,0.32549549649150616,0.4140469535181083,,,,,insufficient_pairs,
MMP19,29,0.4027777777777778,0.27500470102294483,0.5823341445737952,,,,,insufficient_pairs,
MMP2,72,1.0,-0.46904365541373977,0.6522104261003963,-0.6223055917251155,-0.315781719102364,4.9545299211132766e-08,8.642794885130242e-08,tested,2748.0
MMP24OS,72,1.0,-0.8857037591525336,0.5059174613291554,-1.0045885341179468,-0.7668189841871204,1.775379363430163e-23,9.171844382980457e-23,tested,1219.0
MMP28,12,0.16666666666666666,-0.5925687746421243,0.36420496068635333,,,,,insufficient_pairs,
MMP3,4,0.05555555555555555,-0.35659488726919986,0.8853737030750096,,,,,insufficient_pairs,
MMP7,72,1.0,-0.7955087416773376,1.2319918422731952,-1.0850126313890667,-0.5060048519656086,6.143665055230226e-07,1.0051001087715669e-06,tested,1475.0
MMP8,52,0.7222222222222222,0.4856450982880111,0.8083229791288438,,,,,insufficient_pairs,
MMP9,72,1.0,0.6737658887750627,0.7399156768593742,0.49989422894797214,0.8476375486021532,5.367986146621764e-11,1.1191757811258526e-10,tested,1893.0
MMRN1,72,1.0,0.80963777810246,0.7088108422622118,0.6430753960609292,0.9762001601439907,1.250756679993478e-14,3.252694317296568e-14,tested,1434.0
MMRN2,72,1.0,0.7701528290835845,0.5557666184889465,0.6395540764752814,0.9007515816918876,2.494408915738662e-18,8.216756403827887e-18,tested,1557.0
MMS19,72,1.0,0.13086656292176035,0.23129379209375733,0.07651518641120861,0.1852179394323121,8.489776319448094e-06,1.2942770864439703e-05,tested,5823.0
MMS22L,3,0.041666666666666664,0.08182751792393335,0.5879034452792445,,,,,insufficient_pairs,
MNAT1,72,1.0,0.08141161910513463,0.16258117577380904,0.04320691582270274,0.11961632238756652,6.41862538869776e-05,9.271091980016457e-05,tested,6650.0
MNDA,72,1.0,1.2226751656234003,0.6225418429337704,1.0763850045578134,1.3689653266889872,3.048986244625996e-26,2.106049332265675e-25,tested,609.0
MNT,60,0.8333333333333334,0.3565361898082815,0.3202293424149965,0.27381217877836983,0.43926020083819317,4.856249395486915e-12,1.076285983248531e-11,tested,3477.0
MNX1,12,0.16666666666666666,0.4235380948169753,0.272859835959088,,,,,insufficient_pairs,
MOAP1,24,0.3333333333333333,-0.04025399468150855,0.3242195945747953,,,,,insufficient_pairs,
MOB2,72,1.0,0.09237758485198944,0.16293669271945582,0.054089339183080974,0.1306658305208979,8.182846598478049e-06,1.2484305077503734e-05,tested,6468.0
MOB3A,72,1.0,0.6725027540220406,0.3720714561611714,0.5850702482916333,0.7599352597524479,3.1328288423447075e-24,1.7509926090384644e-23,tested,1897.0
MOB3B,69,0.9583333333333334,0.42548832024091865,0.44005829720717915,0.31977477469145565,0.5312018657903816,1.9200803629677567e-11,4.1052103114792444e-11,tested,3004.0
